,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
0,434,0.0793120474452983,0.35575329755346846,0.07715220288178691,0.3552675170558208,1.9416975219840462,"[0.07548801667430112, 0.3551627003266025, 1.9416991378872026]","[0.07380310108041149, 0.355894169734108, 1.9416934236019807]","[0.0747247929917005, 0.35630093110455835, 1.9416950081199753]","[0.06933722805905794, 0.3559688793038346, 1.9417009883035719]","[0.07118402653182428, 0.3546996025995903, 1.9416903731882351]","[0.07347165342245722, 0.35355333819254736, 1.9417056712047092]","[0.0763294291395086, 0.35374676719588066, 1.941716920791001]","[0.07670445380040206, 0.3549631575741355, 1.9416876159121381]","[0.07745514921955196, 0.3564295405285743, 1.9416937270003272]"
1,1019,0.08911207226652881,0.4195164845789517,0.0868779993196585,0.41914626162522883,1.9090753383432908,"[0.08539142572181586, 0.41750141490746784, 1.9090715780276784]","[0.08559927598225753, 0.41719584866596876, 1.9091143330343423]","[0.08533572809302162, 0.41682580624816334, 1.9090662642440197]","[0.08483847233674424, 0.4167026627653919, 1.9090690841565336]","[0.08427221104111307, 0.4173598337513809, 1.909070295094632]","[0.08418568995184623, 0.41738857105956434, 1.9090523929617538]","[0.08519537828702793, 0.417137878027985, 1.9090624704811312]","[0.0856515554086906, 0.4167496886883122, 1.9090803688604978]","[0.08597756703099434, 0.41638531645367094, 1.9091052077377395]"
2,1025,0.07984425355562337,0.41421413839552795,0.07740061192721463,0.41369830037125155,1.9764944221197465,"[0.06911728403675622, 0.4131946861268691, 1.976504685644189]","[0.0722264724363434, 0.41087388607466696, 1.9764984544156787]","[0.07158148631096393, 0.41382902320230114, 1.976506822531014]","[0.07438418348861257, 0.4141901066285994, 1.9764833415390926]","[0.07555275207291343, 0.41236108305870905, 1.9764883175923973]","[0.07322281441056262, 0.41214069873234294, 1.976495516668765]","[0.07422078874148909, 0.4111185519202004, 1.976487797980279]","[0.07501140943668555, 0.40992666897939006, 1.9765113796188472]","[0.07431302306960605, 0.410496840158235, 1.976491510083993]"
3,1103,0.08742880990861257,0.35424019042907673,0.08554198369126628,0.353713142183692,1.931090496045798,"[0.08340414914498143, 0.3549378253681672, 1.9310939404879124]","[0.08313219922269793, 0.35435499628543804, 1.931043361303302]","[0.08404940052590588, 0.35348352902218355, 1.9310303822966894]","[0.08463764250478402, 0.35281676990449296, 1.9309678956200955]","[0.08413544296445233, 0.3534952230418534, 1.9311308953700155]","[0.0835412807073375, 0.3539626282812503, 1.931267588049192]","[0.08031964787567772, 0.35350827786963135, 1.93114644529054]","[0.08013218765885137, 0.3535399324366901, 1.9310634938772362]","[0.0796602486334297, 0.35291820140189784, 1.9310569038399317]"
4,1235,0.13500390809229812,0.4305047814303861,0.13374658470927095,0.4301458948602119,1.9077049885463733,"[0.1273948842804145, 0.43067938463792454, 1.907746352855719]","[0.12986926047625538, 0.42781694157283745, 1.9077272756966017]","[0.1304342096357326, 0.42768684544324675, 1.907722689485458]","[0.12799377377103852, 0.4303133518180343, 1.9077278479179105]","[0.12860943789156484, 0.43008348534109025, 1.9077104057454408]","[0.13039025114418992, 0.4294384582918799, 1.9076595778001741]","[0.12763204870993883, 0.4303370868537225, 1.9076468431857414]","[0.1284718952505361, 0.43059867826640374, 1.9076351959193867]","[0.12985170999850937, 0.42891322121981085, 1.9076921361243906]"
5,1355,0.08012599677631731,0.40457273917856235,0.07781632298569269,0.4040812284250455,1.8510607973665933,"[0.07867864762093797, 0.402409616561287, 1.8510112152873415]","[0.08008746779105701, 0.40344985955413565, 1.8510610912248504]","[0.07862398938484744, 0.40463347877948497, 1.8510648701111267]","[0.07506329406367462, 0.40560216042538244, 1.8510947473920447]","[0.07563884358485903, 0.4050370079766923, 1.8511040299998454]","[0.07504965857697761, 0.40434094444106916, 1.8510554761054536]","[0.07494927892257205, 0.40395141963830133, 1.8510112788887831]","[0.07726893080703841, 0.4034025623660106, 1.851062853940714]","[0.07730527352211945, 0.40406143519799687, 1.8511073323539147]"
6,1453,0.04936848452205084,0.4134520481087961,0.044956888764475796,0.41303643319329736,1.894521131766403,"[0.04763291924680122, 0.41121220486173676, 1.8945219749643378]","[0.0463234967340607, 0.41163862600293555, 1.8945135316575696]","[0.0454570844407223, 0.4114176666326377, 1.8945154006394307]","[0.0451894956693628, 0.41064016814455157, 1.8945231982426936]","[0.041418341287899715, 0.4104284122312226, 1.8945257750858118]","[0.04250395520939969, 0.41041611976857645, 1.8945262015861304]","[0.04548903483111646, 0.4105335519889994, 1.8945250175257813]","[0.043804607771224545, 0.4108253885692112, 1.8945209885893524]","[0.04455788470416134, 0.41088896704181865, 1.894514825954599]"
7,1509,0.048102292088408785,0.416813661513281,0.04796391572275795,0.41628635340270204,1.8637805178199385,"[0.04934658452332943, 0.41488091042803465, 1.863788430123031]","[0.060198754707481504, 0.41533543049828253, 1.86378512445772]","[0.0691765423126987, 0.4127157233340653, 1.8637584565432845]","[0.056939793097112876, 0.4127577280609734, 1.8637524384214048]","[0.03562338788498789, 0.4129258964065798, 1.8637675957189364]","[0.022203537749838576, 0.4153804242263672, 1.863774000244116]","[0.023659611361192923, 0.4190155200548612, 1.863793281893922]","[0.02613419201554548, 0.4188289000107541, 1.8637850286687636]","[0.030391465103871643, 0.4153960812611753, 1.863792885093439]"
8,1600,0.031060517979234484,0.3393164547177381,0.030574600572732532,0.3384615077161204,1.8465565258535765,"[0.022738127507746696, 0.3391135853109537, 1.8465570580062116]","[0.019089840135758013, 0.33833220007540693, 1.8465546027503466]","[0.02667769391796059, 0.33894372846067833, 1.8465589627213876]","[0.018706921653080258, 0.340511397770714, 1.846563242199933]","[0.023294134981533078, 0.3388583571863416, 1.846551744873449]","[0.029024469166375678, 0.33791750930104264, 1.846549474375016]","[0.030140749998025036, 0.3389864328122935, 1.84655837398925]","[0.028001806396309732, 0.3384296059628922, 1.846562368118138]","[0.025305138165545964, 0.3381083161259074, 1.8465549631875646]"
9,1656,0.1045541177002141,0.4103755023345926,0.10304619876318175,0.4099023083715917,1.875105886956751,"[0.10005820213385032, 0.4092613620880005, 1.875095136620463]","[0.10111048760210918, 0.4100035991327768, 1.8750289619490685]","[0.09991731812175121, 0.41022363881958346, 1.8750949698804984]","[0.10077244623713459, 0.40955553207417533, 1.8752505742874128]","[0.1019273033249133, 0.4104274640627323, 1.8750633082437316]","[0.10113591925873137, 0.41076529383793525, 1.875057832072378]","[0.10185007864376099, 0.40957073595093685, 1.8751097516724953]","[0.10255279924483708, 0.40937393538811295, 1.8750821637926283]","[0.10221227288018031, 0.40992804504266805, 1.8751686044274034]"
