,Name,MEGNO,Div_RMS_a,Div_RMS_e,Div_RMS_sinI,Info Entropy,Delta_a,Delta_e,Delta_sinI,Prop_RMS_a,Prop_RMS_e,Prop_RMS_sinI,Prop_Delta_a,Prop_Delta_e,Prop_Delta_sinI,ACFI,MEGNO_flag,Proper_SMA_flag,Clone_SMA_flag,Entropy_flag,AFCI_flag
271,1998 WX24,0,0,0,0,3,0,0,0,8.261897103994255e-06,0.0011833555926923,0.0026879540167923,-7.079450484143021e-06,0.0017785507220791,0.0037183645269249,0.905,0.0,0.0,0.0,0.0,False
272,1998 WX31,0,0,0,0,3,0,0,0,0.00010911753479034479,0.0016909476337191,0.002096275116829,1.874680847201439e-05,0.0016170169586279,0.0025452327800942,0.712,0.0,0.0,0.0,0.0,False
273,1998 WY24,0,0,0,0,3,0,0,0,3.3749635313263726e-06,0.0009745862731487,0.0007101550849621,-3.1836176896730803e-06,0.0016875692184218,0.0007741443427398,0.867,0.0,0.0,0.0,0.0,False
274,1998 WY31,0,0,0,0,3,0,0,0,3.697050157978509e-05,0.0006200656200229,0.0040776729310688,4.998757355650789e-05,0.0005208337082662,0.0058932636574915,0.734,0.0,0.0,0.0,0.0,False
275,1998 WZ31,0,0,0,0,3,0,0,0,1.813239644198996e-05,0.0001981266151473,0.0001032033864897,1.936380967870219e-05,2.68541608270112e-05,5.713650939717652e-05,0.527,0.0,0.0,0.0,0.0,False
276,1999 CB119,0,0,0,0,3,0,0,0,8.676876982220275e-05,0.0026162152440187,0.0023290339723135,8.765739791860383e-05,0.0014270335571116,0.0013242377784687,0.874,0.0,0.0,0.0,0.0,False
277,1999 CC119,0,0,0,0,3,0,0,0,1.2035762545584347e-05,0.0010177939995901,0.001862480246535,1.6350400689784867e-05,0.0017071319260391,0.0031434240793572,0.861,0.0,0.0,0.0,0.0,False
278,1999 CG154,0,0,0,0,3,0,0,0,1.918840575454651e-05,0.0038838687317568,0.0024845103897032,-1.6019464850621646e-05,0.0045932961304867,0.0030542156392335,0.591,0.0,0.0,0.0,0.0,False
279,1999 CH119,0,0,0,0,3,0,0,0,5.363662588899893e-06,0.000295448515734,0.0002766566864167,-3.9497806405194065e-06,-0.0001679062414845,-0.0001051179142111,0.692,0.0,0.0,0.0,0.0,False
280,1999 CH154,0,0,0,0,3,0,0,0,1.1868288929521739e-05,0.0021127944301822,0.001949114063337,-1.1594855187625147e-05,0.00302630542734,0.0029203021962471,0.924,0.0,0.0,0.0,0.0,False
281,1999 CJ119,0,0,0,0,3,0,0,0,1.3984335921749371e-05,0.0024637936956914,0.0021540232594283,1.4318756997056808e-05,0.0015896073885589,0.0016721689580571,0.842,0.0,0.0,0.0,0.0,False
282,1999 CK158,0,0,0,0,3,0,0,0,4.403776765812742e-05,0.0002450534187565,0.0004526809119936,-3.8532014643810425e-05,0.0003758062953206,-6.707519644910676e-05,0.925,0.0,0.0,0.0,0.0,False
283,1999 CL119,0,0,0,0,3,0,0,0,3.1003800568000684e-06,5.237700010940567e-05,0.0002401913647741,3.7191214945336506e-06,6.107166307363181e-05,-0.0001913117962486,0.95,0.0,0.0,0.0,0.0,False
284,1999 CM119,0,0,0,0,3,0,0,0,1.1736542873494485e-05,0.0024419164549306,0.0077088122777322,1.926019632029586e-05,0.0025548249755912,0.0096915669262363,0.408,0.0,0.0,0.0,0.0,True
285,1999 CM153,0,0,0,0,3,0,0,0,5.355859313030952e-05,0.0007804635540656,0.0043241271463501,9.046351737548473e-05,0.0012190864085042,0.003731119625142,0.404,0.0,0.0,0.0,0.0,True
286,1999 CM158,0,0,0,0,3,0,0,0,1.44593742527032e-05,0.0152517505552714,0.0019941497109863,1.7261691050268112e-05,-0.0007885591033375,0.0028935665284718,0.64,0.0,0.0,0.0,0.0,False
287,1999 CN119,0,0,0,0,3,0,0,0,6.409743390400025e-06,0.0015369955883635,0.0011882689625505,-6.271769304906394e-06,0.0028674139325347,0.002068488237242,0.905,0.0,0.0,0.0,0.0,False
288,1999 CP153,0,0,0,0,3,0,0,0,1.416650584391782e-05,0.0015855259546211,0.003162904729932,1.4511831013826431e-05,0.0022483977891251,0.0048240140178927,0.826,0.0,0.0,0.0,0.0,False
289,1999 CQ133,0,0,0,0,3,0,0,0,1.961318202723443e-05,0.0011115423362263,0.001277547905761,2.0498773386975747e-05,0.0015829918880719,0.0008169069117006,0.759,0.0,0.0,0.0,0.0,False
290,1999 CS153,0,0,0,0,2,0,0,0,0.038032131924697066,0.06293400160194,0.0537623232904057,0.07868797662706889,0.1374609267594182,0.1010501302809476,0.685,0.0,0.0,0.0,1.0,False
291,1999 CU153,0,0,0,0,3,0,0,0,1.2751824409737966e-05,0.0010300812822156,0.0024023710836168,1.2961712291352501e-05,0.0015127879925756,0.0039246950585787,0.84,0.0,0.0,0.0,0.0,False
292,1999 CW131,0,0,0,0,3,0,0,0,0.0003427468502387268,0.0115825870525112,0.0011778227082218,-6.396265807664245e-05,0.0155710242071876,0.0015552889710171,0.705,0.0,0.0,0.0,0.0,False
293,1999 CX131,0,0,0,0,3,0,0,0,4.888729862646724e-06,0.0060996444197205,0.0048180079958437,8.784774761941215e-06,0.0030982928954791,0.0055526898061405,0.695,0.0,0.0,0.0,0.0,False
294,1999 DA,0,0,0,0,3,0,0,0,9.165584666624587e-07,0.0005454467934596,0.0029304999607295,-2.6827368451686356e-07,0.0008043627255697,0.0047381042448584,0.841,0.0,0.0,0.0,0.0,False
295,1999 DH8,0,0,0,0,3,0,0,0,1.0891569082730543e-05,0.0019571550249657,0.0027274336438438,1.0928857980438526e-05,0.0023215180838807,0.0041891662233345,0.837,0.0,0.0,0.0,0.0,False
296,1999 GS46,0,0,0,0,3,0,0,0,7.582011056655246e-06,0.0028280446936632,0.0031342039430404,9.507993769607302e-06,0.0040522071424409,0.0048669464457552,0.867,0.0,0.0,0.0,0.0,False
297,1999 HG12,0,0,0,0,3,0,0,0,7.1727611274671305e-06,0.004085352266746,0.0125529526881538,8.539034615042412e-06,0.0011914114387427,0.0266624756699715,0.639,0.0,0.0,0.0,0.0,False
298,1999 HH12,0,0,0,0,3,0,0,0,1.2507674205182233e-05,0.0017857068979295,0.0008366032496033,-1.2411949627339123e-05,0.0032455771961241,0.001493091006986,0.926,0.0,0.0,0.0,0.0,False
299,1999 HJ12,0,0,0,0,3,0,0,0,2.504278249580469e-05,0.0042874883579799,0.003739981450389,2.953066561721067e-05,0.0069999677196743,0.0063096237745249,0.793,0.0,0.0,0.0,0.0,False
300,1999 HS11,0,0,0,0,3,0,0,0,1.1935989730981143e-05,0.0007816295590359,0.0013662913501507,-1.1874999858526337e-05,0.0010491629105997,0.0018577676997214,0.939,0.0,0.0,0.0,0.0,False
301,1999 HV11,0,0,0,0,3,0,0,0,9.630302197911981e-06,0.004695158464999,0.0030240332079019,-9.577680289920831e-06,0.0064053357213069,0.0048061128536613,0.877,0.0,0.0,0.0,0.0,False
302,1999 JD132,0,0,0,0,3,0,0,0,1.2375303401056586e-06,0.0009329713668836,0.0004041435327656,-1.1807304893195679e-06,0.0011910911553664,0.0002568042492878,0.856,0.0,0.0,0.0,0.0,False
303,1999 KR18,0,0,0,0,3,0,0,0,7.272075868935943e-06,0.0067376867126487,0.0082454990061724,-2.9554763383735185e-06,0.0026639375443649,0.00712296192883,0.431,0.0,0.0,0.0,0.0,True
304,1999 OA4,0,0,0,0,3,0,0,0,6.858124658985796e-06,0.0011619114595956,0.0019404503684887,7.61065877355796e-06,0.0010958130493067,0.0025673386195731,0.643,0.0,0.0,0.0,0.0,False
305,1999 OC4,0,0,0,0,3,0,0,0,6.195281983548961e-05,0.0021099106009616,0.0021860932610716,0.00012982544220816855,0.0030276591469256,0.0030661549641045,0.32,0.0,0.0,0.0,0.0,True
306,1999 OD4,0,0,0,0,3,0,0,0,1.7421695292192468e-05,0.0002060964862091,0.0004940035181039,3.4628371224162244e-05,0.0001390841715187,0.0008220965966029,0.643,0.0,0.0,0.0,0.0,False
307,1999 OG4,0,0,0,0,3,0,0,0,0.00011825662301911544,0.0002412462352051,0.0006781450815507,0.0001305130276599907,0.0004009441215641,0.0008609960951885,0.959,0.0,0.0,0.0,0.0,False
308,1999 OH4,0,0,0,0,3,0,0,0,1.567014981282376e-05,3.442643098434517e-05,0.0005205945929205,-9.002042855634109e-06,1.9038034169936716e-05,-0.0003625263235642,0.909,0.0,0.0,0.0,0.0,False
309,1999 OJ4,0,0,0,0,3,0,0,0,3.6934769417790354e-05,0.001633842879962,0.0038051732451067,-3.645770256130102e-05,-0.0014134229085687,0.0044062074840641,0.902,0.0,0.0,0.0,0.0,False
310,1999 OK4,0,0,0,0,3,0,0,0,7.573297795619954e-05,0.0021621564046164,0.0005955570025777,6.835369130415974e-05,-0.0020926675520264,-0.0005276938682518,0.551,0.0,0.0,0.0,0.0,False
311,1999 OZ3,0,0,0,0,3,0,0,0,0.0002348358987856132,0.0010078129767754,0.0035712745572254,0.00021266195588383658,0.0018287228105876,0.0067486683910544,0.628,0.0,0.0,0.0,0.0,False
312,1999 RC215,0,0,0,0,3,0,0,0,9.198171049748835e-06,0.0015276784851668,0.0024861044364907,1.245218629015392e-05,0.0020359898256278,0.0036002105325308,0.822,0.0,0.0,0.0,0.0,False
313,1999 RG215,0,0,0,0,3,0,0,0,2.581951931199565e-05,0.0001570541429213,0.0005396473418368,2.5910168325995128e-05,0.0002180108551745,0.0008506498936238,0.94,0.0,0.0,0.0,0.0,False
314,1999 RK215,0,0,0,0,3,0,0,0,1.5254022400913239e-05,0.0007617438056252,0.0019048740643038,1.6424251311153563e-05,0.0007444935523316,0.0018135177540863,0.899,0.0,0.0,0.0,0.0,False
315,1999 RR215,0,0,0,0,3,0,0,0,1.1524403076477374e-05,0.0022571124063109,0.0054888991935666,1.4216684231541081e-05,0.0033376211198206,0.0086813919190604,0.78,0.0,0.0,0.0,0.0,False
316,1999 RT214,0,0,0,0,3,0,0,0,4.511743700893911e-06,0.0036081936301447,0.0018353746910747,-4.191207151781862e-06,0.0039201008239702,0.0022039094950033,0.918,0.0,0.0,0.0,0.0,False
317,1999 RV214,0,0,0,0,3,0,0,0,5.2618686678185704e-06,0.0001148485841541,0.0003019944892337,5.4574059187222905e-06,0.0002518791232427,0.0004371292070719,0.892,0.0,0.0,0.0,0.0,False
318,1999 RV215,0,0,0,0,3,0,0,0,2.7192519296136267e-05,0.0010205632038743,0.0004947863432769,-1.941934944957725e-06,-0.00094700422568,-0.0003871837525746,0.552,0.0,0.0,0.0,0.0,False
319,1999 RW214,0,0,0,0,3,0,0,0,1.1637933494168286e-05,0.0030145328884522,0.0019262603249298,-1.126884607333416e-05,0.0048559928175716,0.0032702639374945,0.928,0.0,0.0,0.0,0.0,False
320,1999 RW215,0,0,0,0,3,0,0,0,3.34526280985986e-05,0.0003817620905498,0.0009527530021144,3.4563890481649126e-05,7.482430080030243e-06,0.0010424211548258,0.609,0.0,0.0,0.0,0.0,False
321,1999 RX214,0,0,0,0,3,0,0,0,5.6204510864857964e-05,0.0048516599460544,0.0116491318159079,6.668928607874993e-05,0.0069455426333477,0.0147823621956243,0.497,0.0,0.0,0.0,0.0,True
322,1999 RX215,0,0,0,0,3,0,0,0,9.498210571236138e-05,0.0002072579778098,0.0009687934360629,0.0001255045097000708,0.0002987721135078,0.0012434265797302,0.518,0.0,0.0,0.0,0.0,False
323,1999 RY214,0,0,0,0,3,0,0,0,3.6442592788160634e-05,0.0003068446365591,0.0002209588050437,5.648154013731093e-05,2.068841463248594e-05,-2.4092166785893987e-05,0.467,0.0,0.0,0.0,0.0,True
324,1999 TR11,0,0,0,0,3,0,0,0,3.53161325768498e-06,0.017076646992827,0.0021387413829887,-9.230794461106138e-07,0.0212620857173477,0.0032953322935031,0.897,0.0,0.0,0.0,0.0,False
325,1999 XY143,0,0,0,0,3,0,0,0,1.668277479536365e-05,0.0018695417983863,0.0011506982741976,-1.5652997003292247e-05,0.0016849778368836,0.0021179796857792,0.807,0.0,0.0,0.0,0.0,False
326,2000 AF255,0,0,0,0,3,0,0,0,0.0001266765438974729,0.0038375844077936,0.0018534255520604,0.00010754134597613692,-0.0031925181016806,-0.0015840759886194,0.437,0.0,0.0,0.0,0.0,True
327,2000 CE105,0,0,0,0,3,0,0,0,7.999580235322391e-06,0.0006272154897709,0.0019975059186963,8.195188254827614e-06,0.0010042582521611,0.002712503406596,0.848,0.0,0.0,0.0,0.0,False
328,2000 CF105,0,0,0,0,3,0,0,0,1.406790480992198e-06,0.0009176874525299,0.0017979439599098,-1.2701013457429934e-06,0.0009201453789764,0.002451383379986,0.859,0.0,0.0,0.0,0.0,False
329,2000 CG105,0,0,0,0,3,0,0,0,3.777717768522732e-06,0.0006488271994095,0.0027212964376299,3.787430810671068e-06,0.000363478269519,-0.0026662272911963,0.958,0.0,0.0,0.0,0.0,False
330,2000 CJ105,0,0,0,0,3,0,0,0,2.8091987636416412e-05,0.0001228611223224,0.0002887084734035,3.577998785339552e-05,4.966908410732052e-05,-0.0001157283776249,0.75,0.0,0.0,0.0,0.0,False
331,2000 CK105,0,0,0,0,3,0,0,0,6.190284870283578e-06,0.0113714989047579,0.0066035088402632,-4.486061573427831e-06,-0.0078592622823671,0.0121932876832558,0.736,0.0,0.0,0.0,0.0,False
332,2000 CL104,0,0,0,0,3,0,0,0,3.7926954517846132e-06,0.0004594279914713,0.0021173126540257,6.687597010564753e-06,0.0005982220476697,0.0035005914348756,0.77,0.0,0.0,0.0,0.0,False
333,2000 CL105,0,0,0,0,3,0,0,0,2.0492766021328498e-05,0.0047448551218759,0.0044747950519515,2.9024548191346214e-05,0.0065419732791508,0.0066257376020399,0.273,0.0,0.0,0.0,0.0,True
334,2000 CN105,0,0,0,0,3,0,0,0,0.00035390622238193434,0.0029488540986109,0.0006447663482134,-0.00017776052460117292,0.0038814266321914,0.001182469511385,0.848,0.0,0.0,0.0,0.0,False
335,2000 CN114,0,0,0,0,3,0,0,0,1.3435537603639429e-06,0.0005134653309894,0.000294800534103,1.4944267349969877e-06,0.0008106747756265,0.000300752340312,0.85,0.0,0.0,0.0,0.0,False
336,2000 CO105,0,0,0,0,3,0,0,0,5.1918418862983245e-05,0.0004448895884919,0.0003513064642857,5.2173741901750446e-05,-0.0003400649874545,-0.0002973796712129,0.941,0.0,0.0,0.0,0.0,False
337,2000 CP104,0,0,0,0,3,0,0,0,7.412000221301132e-05,0.0037598121328544,0.0022547218654002,7.799323822756183e-05,0.0053550129069858,0.0032144960369392,0.652,0.0,0.0,0.0,0.0,False
338,2000 CQ114,0,0,0,0,3,0,0,0,4.767622611794248e-05,0.0010184519651806,0.0026893858124816,4.7924128009706016e-05,0.0013341599932227,0.0037000230470524,0.926,0.0,0.0,0.0,0.0,False
339,2000 FB8,0,0,0,0,3,0,0,0,2.9237408608242587e-05,0.0001960042747318,0.0002612849665329,3.1366558691210575e-05,-1.3762971390551826e-05,-0.0001048194447294,0.909,0.0,0.0,0.0,0.0,False
340,2000 FC8,0,0,0,0,3,0,0,0,7.55571036406228e-06,0.0012373098187066,0.0032345464419126,1.107642514677362e-05,0.0013731851825817,0.0046674275422027,0.57,0.0,0.0,0.0,0.0,False
341,2000 FF8,0,0,0,0,3,0,0,0,1.5379959370389083e-05,0.0060909484834751,0.0068796398213257,1.5559562084168727e-05,0.00975514263798,0.0112823669492163,0.819,0.0,0.0,0.0,0.0,False
342,2000 FG8,0,0,0,0,3,0,0,0,7.753721015450756e-06,0.0017561024340799,0.0028039736642119,8.910630849149567e-06,0.0032084178283136,0.0048013636805546,0.843,0.0,0.0,0.0,0.0,False
343,2000 FH8,0,0,0,0,3,0,0,0,8.992138106434706e-06,0.0011662433697705,0.0012281142586218,-8.688284116286134e-06,0.0009789660190597,0.0018225344625972,0.86,0.0,0.0,0.0,0.0,False
344,2000 FR53,0,0,0,0,3,0,0,0,8.788058276728904e-06,0.00024293156955,0.0007626160927267,9.390104049388386e-06,0.0001502092078968,0.0011121656333972,0.487,0.0,0.0,0.0,0.0,True
345,2000 FS53,0,0,0,0,3,0,0,0,5.2151050184408735e-06,0.0017457039689349,0.0023336070786793,-2.695468848339423e-06,0.0032628539604435,0.0044090767591817,0.859,0.0,0.0,0.0,0.0,False
346,2000 FT53,0,0,0,0,3,0,0,0,2.223865708056285e-05,0.0008385858994812,0.0006041311770463,3.303431803742489e-05,0.0012057292562403,0.0003788779948757,0.522,0.0,0.0,0.0,0.0,False
347,2000 FX53,0,0,0,0,3,0,0,0,0.00033511141810719353,0.0077497348009524,0.0041918025921295,0.0005447531732550267,0.0072691612903835,0.0051893312967336,0.32,0.0,0.0,0.0,0.0,True
348,2000 GV146,0,0,0,0,3,0,0,0,1.0133587162805137e-05,0.0010733920677517,0.0022104928234174,1.034538349500115e-05,0.0015640895080013,0.003063936077548,0.836,0.0,0.0,0.0,0.0,False
349,2000 GX146,0,0,0,0,3,0,0,0,1.1015619656394917e-05,0.0008206048624663,0.0008764169649467,-1.0813226414750368e-05,0.0011239852201632,0.0013559342013647,0.926,0.0,0.0,0.0,0.0,False
350,2000 GY146,0,0,0,0,3,0,0,0,9.038206047436865e-06,0.001517948376919,0.0010602863479408,-8.964664473234162e-06,0.0016325994469677,0.001573752558819,0.919,0.0,0.0,0.0,0.0,False
351,2000 JF81,0,0,0,0,3,0,0,0,3.555349200374321e-05,0.0006456341563601,0.0016161566953252,3.573988740776541e-05,0.0009459643685848,0.0028282086544989,0.939,0.0,0.0,0.0,0.0,False
352,2000 KK4,0,0,0,0,3,0,0,0,2.9468829236362116e-06,0.0003297792642899,0.0004671567872735,5.693386381683768e-06,0.0002826124868065,-0.00022203957166,0.877,0.0,0.0,0.0,0.0,False
353,2000 KL4,0,0,0,0,3,0,0,0,0.00019240600832218273,0.0014408387639854,0.0017760403016979,0.00021665615413730093,0.0021192965151708,0.0029157722453332,0.345,0.0,0.0,0.0,0.0,True
354,2000 OB51,0,0,0,0,3,0,0,0,7.961885809861865e-05,0.0006183709097487,0.0023030700455426,0.000175060308543669,0.0007776236981566,0.00297132226076,0.691,0.0,0.0,0.0,0.0,False
355,2000 OH67,0,0,0,0,3,0,0,0,1.282575785284862e-05,0.0026455047736405,0.0005680732026859,-1.253662889397508e-05,0.0031765537277162,0.0008659673794347,0.93,0.0,0.0,0.0,0.0,False
356,2000 ON67,0,0,0,0,3,0,0,0,7.928048263687361e-06,0.0021884644901109,0.002462926582698,-7.878551891493456e-06,0.0037585076996668,0.0044226448296747,0.885,0.0,0.0,0.0,0.0,False
357,2000 OP67,0,0,0,0,3,0,0,0,1.9477220202248545e-06,0.0007801429883416,0.00104980752473,3.7468584472722552e-06,0.0002410582261671,0.0016478858913153,0.828,0.0,0.0,0.0,0.0,False
358,2000 OU69,0,0,0,0,3,0,0,0,3.0491878025986918e-06,0.0024304576693151,0.0028882552090793,-2.5067824022506597e-06,0.0032395286039223,0.0043258267286229,0.856,0.0,0.0,0.0,0.0,False
359,2000 PA30,0,0,0,0,3,0,0,0,0.00012455873777566642,0.0002449612755992,0.0001613409344745,0.0001255032096968543,0.0002153444836081,0.0002435268653681,0.971,0.0,0.0,0.0,0.0,False
360,2000 PC30,0,0,0,0,3,0,0,0,3.7472311148752525e-05,0.0015631064926719,0.0039424035971969,4.668615747495682e-05,0.0021888121915906,0.0048689849713448,0.567,0.0,0.0,0.0,0.0,False
361,2000 PD30,0,0,0,0,3,0,0,0,2.9424351392636226e-05,0.0023548558567324,0.0002633746909335,3.677710795751079e-05,0.0045365184658197,0.0003212891979574,0.922,0.0,0.0,0.0,0.0,False
362,2000 PG30,0,0,0,0,3,0,0,0,1.133392244341147e-05,0.0016336232893697,0.0031421855775078,1.1762018222844026e-05,0.0023127608126621,0.0047245969695873,0.825,0.0,0.0,0.0,0.0,False
363,2000 PL30,0,0,0,0,3,0,0,0,1.4088669416179123e-05,0.0275021117660932,0.0344373720372752,-2.894889300050196e-06,0.0381028613153886,0.0366859025828554,0.47,0.0,0.0,0.0,0.0,True
364,2000 PM30,0,0,0,0,3,0,0,0,4.6059222234464915e-06,0.0008591263561199,0.0018256253682174,4.777844915297443e-06,0.0011870854890684,0.0025444149735364,0.842,0.0,0.0,0.0,0.0,False
365,2000 PN30,0,0,0,0,3,0,0,0,2.471538710408865e-05,0.0009172105041941,0.0034148422728428,2.498177538841809e-05,0.0013405096454214,0.0043515200978342,0.805,0.0,0.0,0.0,0.0,False
366,2000 PU29,0,0,0,0,3,0,0,0,1.0782074106488306e-05,0.0041599076802471,0.0031888264233147,-1.051321800862993e-05,0.0076841834939014,0.0050817758739636,0.835,0.0,0.0,0.0,0.0,False
367,2000 PW29,0,0,0,0,3,0,0,0,4.144020467939078e-06,0.0009157890631504,0.0012667569695952,4.271903932246965e-06,0.0015832195537887,0.0022339645721912,0.836,0.0,0.0,0.0,0.0,False
368,2000 PX29,0,0,0,0,3,0,0,0,5.19007300950343e-06,0.0062909255783938,0.0038738392416414,-2.5350510763482865e-06,0.0117801053711312,0.0078348127445938,0.929,0.0,0.0,0.0,0.0,False
369,2000 PY29,0,0,0,0,3,0,0,0,7.508108554144835e-05,0.000806176119575,0.0014980033811176,7.463943909941441e-05,0.0013602305391348,0.0028268571503099,0.546,0.0,0.0,0.0,0.0,False
370,2000 QC226,0,0,0,0,3,0,0,0,1.2074020826832043e-06,0.000533871239397,0.0015198414769888,1.4142409544078678e-06,0.0009234739855781,0.002175948845662,0.858,0.0,0.0,0.0,0.0,False
371,2000 QE226,0,0,0,0,3,0,0,0,1.4849528757053358e-05,0.0007595154745436,0.0030158286468181,1.54570060349275e-05,0.001204660376745,0.0042563744223487,0.838,0.0,0.0,0.0,0.0,False
372,2000 QL251,0,0,0,0,3,0,0,0,7.072661780620888e-06,0.003975103939655,0.0044063550975506,8.407163865667005e-06,0.0062885707896774,0.0076383051401357,0.762,0.0,0.0,0.0,0.0,False
373,2000 QN251,0,0,0,0,3,0,0,0,1.8094276506125833e-05,0.0005073461380648,0.0025985998739432,1.8970808301774674e-05,0.0007025575715218,0.0041793840539005,0.836,0.0,0.0,0.0,0.0,False
374,2000 ST331,0,0,0,0,3,0,0,0,7.296150769664217e-05,0.0060713570427415,0.0091255690043485,0.0001196590923455839,0.0107278178850277,0.0153884742681025,0.641,0.0,0.0,0.0,0.0,False
375,2000 SY370,0,0,0,0,3,0,0,0,0.0001624483686002101,0.0030176413634722,0.0012681330975208,-5.923076015549577e-05,0.0047050857895692,0.0020280317366019,0.889,0.0,0.0,0.0,0.0,False
376,2000 WL183,0,0,0,0,3,0,0,0,1.6878094308976556e-05,0.0007305091702023,0.0009403530173843,-1.5940927654843447e-05,0.0012753332084889,0.0014646912252408,0.809,0.0,0.0,0.0,0.0,False
377,2000 WM183,0,0,0,0,3,0,0,0,2.121970595817327e-05,0.0096463790962848,0.0102635380340618,2.673927743628161e-05,0.0160946830654594,0.0161322776038233,0.786,0.0,0.0,0.0,0.0,False
378,2000 WN183,0,0,0,0,3,0,0,0,1.496672224386371e-05,0.0014580234807381,0.0052843204715145,1.770108469527525e-05,0.0023687774146738,0.0071176942748079,0.396,0.0,0.0,0.0,0.0,True
379,2000 WO183,0,0,0,0,3,0,0,0,4.702375369115239e-06,0.0006437853758598,0.001426785295745,5.025063094280343e-06,0.0009664029303286,0.0021302648425369,0.904,0.0,0.0,0.0,0.0,False
380,2000 WT169,0,0,0,0,3,0,0,0,1.0373247079855918e-05,0.0006385896807172,0.0016443435553327,-1.0286249972956545e-05,0.0007557875284224,0.0018349730856016,0.933,0.0,0.0,0.0,0.0,False
381,2000 WV12,0,0,0,0,3,0,0,0,9.581938495926094e-06,0.0007711592091048,0.0022349077620398,-7.78639331809088e-06,0.0011059906321967,0.0028876356338468,0.908,0.0,0.0,0.0,0.0,False
382,2000 YA2,0,0,0,0,3,0,0,0,6.635849087859452e-06,0.0013992258111663,0.0023976476084399,8.099189205159784e-06,0.0023722939296519,0.0043946608006026,0.823,0.0,0.0,0.0,0.0,False
383,2000 YB2,0,0,0,0,3,0,0,0,5.771258919657363e-05,0.0013804579253626,0.0070535056888177,6.517246228023619e-05,0.0014458635941237,0.0079872185172625,0.946,0.0,0.0,0.0,0.0,False
384,2000 YE2,0,0,0,0,3,0,0,0,7.781285735980473e-05,0.0007867792426942,0.0004311574581062,-7.432738455174335e-05,-0.0002187482675713,0.0007022433991793,0.909,0.0,0.0,0.0,0.0,False
385,2000 YF2,0,0,0,0,3,0,0,0,1.5622174758356255e-05,0.0001212328307684,0.0008729507810364,1.566735742169836e-05,0.0001718966614386,0.000506629669892,0.824,0.0,0.0,0.0,0.0,False
386,2000 YV1,0,0,0,0,3,0,0,0,7.129030715062137e-06,0.0012008228460981,0.0011524897666211,-6.959178079015061e-06,0.0020873327574371,0.0020364262418092,0.919,0.0,0.0,0.0,0.0,False
387,2000 YX1,0,0,0,0,3,0,0,0,1.7981327810403388e-05,0.0011517597552829,0.0016383919117421,1.8130438459054817e-05,0.0016658160085028,0.0018719701182833,0.84,0.0,0.0,0.0,0.0,False
388,2000 YZ1,0,0,0,0,3,0,0,0,0.0002093493584902447,0.0050165804760413,0.0036865112472621,0.0001877771268256108,0.0071692707266118,0.0059120918239947,0.477,0.0,0.0,0.0,0.0,True
389,2001 DB106,0,0,0,0,3,0,0,0,3.8241143538482555e-06,0.0037077658181657,0.0033969315970122,-3.355479378205785e-06,0.0050658652975033,0.0045560721513043,0.858,0.0,0.0,0.0,0.0,False
390,2001 DC106,0,0,0,0,3,0,0,0,1.0259990063839641e-05,0.0041639178939243,0.0084639317476601,1.6208632523965698e-05,0.0051266890902514,0.0130317509427163,0.43,0.0,0.0,0.0,0.0,True
391,2001 DD106,0,0,0,0,3,0,0,0,1.3058287471638866e-05,0.000726376671131,0.0026427045933517,1.3812318768264607e-05,0.0009744964574405,0.0034465890676217,0.839,0.0,0.0,0.0,0.0,False
392,2001 ES24,0,0,0,0,3,0,0,0,8.156473697467293e-06,0.0016150773458912,0.002215527839819,8.243543520299294e-06,0.002493237335415,0.003554230309291,0.812,0.0,0.0,0.0,0.0,False
393,2001 FK185,0,0,0,0,3,0,0,0,8.977496346325057e-06,0.0013775491404697,0.002841568067766,-8.790875708646486e-06,0.0021395181700789,0.0037009205943013,0.901,0.0,0.0,0.0,0.0,False
394,2001 FK193,0,0,0,0,3,0,0,0,6.455075974989938e-06,0.0011212802128674,0.0024630070632633,6.49399490376247e-06,0.0020206122715808,0.0039814336475498,0.831,0.0,0.0,0.0,0.0,False
395,2001 FL185,0,0,0,0,3,0,0,0,1.6653571558827466e-05,0.0013028365044589,0.0033132880016098,1.684163218046941e-05,0.002057308059411,0.0053674152521996,0.825,0.0,0.0,0.0,0.0,False
396,2001 FL193,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,True
397,2001 FQ185,0,0,0,0,3,0,0,0,1.4418395705928433e-05,0.0004418440451392,0.0004596463023313,1.537919778278181e-05,-0.0003424597200644,0.0007480443212712,0.924,0.0,0.0,0.0,0.0,False
398,2001 FT185,0,0,0,0,3,0,0,0,5.852466524430106e-05,0.0002161282175872,0.0006143558283918,6.403266472595939e-05,-9.228031839432492e-05,-0.0005714492517988,0.842,0.0,0.0,0.0,0.0,False
399,2001 FU172,0,0,0,0,3,0,0,0,9.992472514172914e-06,0.0103777563988741,0.0017392836281252,-9.437217856847277e-06,-0.0092155596964453,0.0025976163062765,0.636,0.0,0.0,0.0,0.0,False
400,2001 HA59,0,0,0,0,3,0,0,0,9.665662044393343e-06,0.0005633460848542,0.0021532173657615,1.1783474194396318e-05,0.0005067615993925,0.0026907859453885,0.762,0.0,0.0,0.0,0.0,False
