,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
0,1,2.7670978784734412,0.11825416657964645,0.1696648022368416,2.7670978784734412,0.11499970631102596,0.16744402100782346,2.767101343980532,0.11533439718308461,0.16781852688362744,2.767080667387307,0.11548785918433216,0.16779203054763903,2.767077694555848,0.1150566300019248,0.16768367316036933,2.767097511135263,0.11550252127009279,0.16763771634229518,2.7671143449598863,0.1151353958382802,0.1678910652055483,1.3589095652810938e-05,0.0001809729918126121,9.198109356993663e-05,1.646648644504367e-05,0.0005028149590668302,0.00044704419772484405
1,2,2.7707730791690417,0.28830180597662086,0.5789223934652649,2.7707730791690417,0.2697541708663377,0.5386807953316913,2.7709024321987434,0.2693657894259856,0.5379067937643508,2.770623874146585,0.2698400351517007,0.5379614433940175,2.7705402071484033,0.2700855575414485,0.5380871398384569,2.7707166046350142,0.27021180997755134,0.5381760556902228,2.7708765876660766,0.2702313000602347,0.5380849237394401,0.0001404744998937683,0.00032230302489718346,9.655360438516648e-05,0.00012935302970173979,0.0004771291938970301,-0.0005047396414685767
2,3,2.66931303620957,0.23599889212455485,0.2321922254783941,2.66931303620957,0.23348464790690604,0.22824466499432583,2.6693199099072706,0.23361161046255796,0.2281821231411648,2.669312179729669,0.2336542544598959,0.2282016638641277,2.669309950832363,0.23368779713668786,0.2282075136918298,2.669317904512242,0.23368542704762985,0.2282164026217402,2.6693099703910295,0.2336786883350398,0.2282062021129468,4.150124781705186e-06,2.8565085342930505e-05,1.1381090358650897e-05,6.873697700804371e-06,0.00020314922978181826,-2.8262372585630136e-05
3,4,2.3615125295101964,0.10410549290302083,0.11399011742456219,2.3615125295101964,0.09979462047262941,0.11119832039941221,2.3615129720016563,0.09921981503612304,0.11121243219789742,2.3615123504642273,0.09956869627895974,0.11128069674096142,2.361512119058187,0.09987314323778368,0.11126114791326151,2.361512210458212,0.10010074277033454,0.11122443433058526,2.3615124751377783,0.10041765588340007,0.11130708164035626,2.989675109336135e-07,0.0004149523128445507,3.502455570708612e-05,4.4249145991770433e-07,0.0006230354107706615,0.00010876124094404138
4,5,2.577346230883708,0.19031297050722204,0.08049054387581404,2.577346230883708,0.17729286475172554,0.043178311044575715,2.57759265729694,0.16069417637521577,0.0521883884065739,2.577705062872248,0.18294776601986296,0.03213428697506883,2.5776968121103865,0.1775115583465446,0.039890686953165014,2.5774089053857523,0.16664201271198245,0.04691412214865452,2.576750989627867,0.212116918928001,0.056447383721300246,0.00035631498150255164,0.017874715462903774,0.008679689484566693,0.00035883198854014253,0.03482405417627546,0.01326907267672453
5,6,2.4252753833877345,0.1648115749611458,0.25240140089066,2.4252753833877345,0.1584296827378573,0.22999840810078526,2.4252684111814644,0.1580817411460911,0.2033082232600641,2.4252729104807256,0.2040911158835531,0.20193790318410124,2.4252778462164923,0.1971480085028001,0.2005588282000634,2.425277428248793,0.19568939794206597,0.2000821830224555,2.425279385604058,0.20548176419204112,0.20122414309061123,4.020366267160127e-06,0.017426798691641408,0.0011316639430696616,4.002216323684138e-06,0.047052081454183825,-0.026690184840721165
6,7,2.3860527679424925,0.21530182382970572,0.11407863960078071,2.3860527679424925,0.21203629693343384,0.11065392141347466,2.386011905699606,0.2112392569259585,0.1092583878953185,2.3860177095422537,0.21212974130920456,0.11067881485884612,2.3860141698467965,0.21221397745448292,0.1106411263882856,2.3860377243683026,0.2119411952340841,0.1104605883348877,2.3861321315754402,0.21479382971218036,0.11394936798106353,4.562793261903323e-05,0.0012145506374444178,0.0015655588058799406,7.936363294769322e-05,0.0027575327787465187,0.0032954465675888722
7,8,2.201431637606253,0.15460761092022374,0.1012431569810691,2.201431637606253,0.14627688251337362,0.0921217436311267,2.201430055185438,0.1451140738250722,0.09083143618422049,2.201430667810187,0.1466720932480823,0.09172150619067443,2.2014303569124123,0.14665997143513343,0.09268820282019288,2.20143297220328,0.1466514609975841,0.09278115642797866,2.2014346008051446,0.14654600359527614,0.09230732696715793,1.7665338946900444e-06,0.0006089945719526745,0.0007210613764887815,2.9631988915923557e-06,0.0003952107347086897,0.0006594127968519575
8,9,2.3864364039615933,0.13107583945381585,0.08476925028791032,2.3864364039615933,0.12787915252875975,0.08148191479910727,2.386438847325168,0.12760108042942284,0.0835159054321239,2.3864368407468177,0.12787706421580114,0.08614184774933512,2.3864355707309444,0.12814975396920095,0.08144640589563132,2.3864361994382612,0.12831654528041228,0.08153561901583127,2.386434963094595,0.12840002681891904,0.08150554692472986,1.337218215989424e-06,0.0002943353998404294,0.0018320877780234797,2.4433635745779725e-06,0.00052087429015929,0.004659932950227846
9,10,3.1416205593761086,0.13805159789888066,0.0911779932297734,3.1416205593761086,0.1355149595662352,0.08869862233264311,3.1416398916006054,0.13578629442348739,0.08876073596939381,3.1415264014493864,0.13565276539713622,0.08876998717905762,3.141798249435615,0.13550438476396956,0.08879028417121397,3.141867572922913,0.1352880819996261,0.0888034843595497,3.1414215206051277,0.13555514330766918,0.08881278382178874,0.0001654659138066457,0.0001654297962988104,1.9624093128073467e-05,0.0002470135468044532,0.00027133485725219786,0.00011416148914562829
