,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
0,1031,0.09633635082780652,0.3139364893314015,0.0932345706018288,0.31337354696798625,3.0428416950256896,"[0.09338171834458087, 0.3133243760270283, 3.0428191421564335]","[0.09304710845792495, 0.3133963339848276, 3.042822628320784]","[0.0930402416106512, 0.3134094388162372, 3.0428317364004758]","[0.09352509149717697, 0.3133335086867534, 3.0428663230626904]","[0.09352277715777313, 0.3133441035086578, 3.0429039531569115]","[0.09321812339021618, 0.313417252089655, 3.0428916916416444]","[0.09326485733196278, 0.3133883103356644, 3.0428487398169897]","[0.09315075571657312, 0.31332167261651045, 3.0428260851672793]","[0.09315397460595204, 0.31338113732437417, 3.042808393139325]"
1,1032,0.15374812176539243,0.14261797951040395,0.15159087038922284,0.14130313745023537,3.129678315984919,"[0.1515657478634133, 0.14131832963177532, 3.129659528391301]","[0.15163093532269908, 0.14128577455934344, 3.1297040619222116]","[0.15170304737102092, 0.14129703735892252, 3.1296194538686457]","[0.15168717995996064, 0.14127096252542498, 3.1296280314939606]","[0.1516723077104966, 0.1412903878719572, 3.129750943308702]","[0.15164953865839215, 0.14131108865513603, 3.129771476088684]","[0.1515209116410435, 0.14133413920658422, 3.129717299321537]","[0.1514980214228918, 0.14133321793173995, 3.1296870786053645]","[0.1516436534955793, 0.14126971478269876, 3.1296567841278806]"
2,1033,0.09570196997677897,0.18688427699276816,0.09243915835087405,0.18589985588236962,2.9988792119040277,"[0.09222996154558606, 0.18579462880873115, 2.9988611567344385]","[0.09213104305898236, 0.18577096625855813, 2.9988869427095453]","[0.09213187019829416, 0.1857539635745037, 2.9988868329093377]","[0.0921937643412319, 0.18577421115471907, 2.99887320284071]","[0.0926333284379224, 0.1858875050572559, 2.9988870652197157]","[0.0927855316755662, 0.18602286006434524, 2.998878648005601]","[0.0924775369342392, 0.18598007239252917, 2.9988770773108167]","[0.0925790645859302, 0.1859342089496623, 2.9988874067858062]","[0.0928584676724186, 0.1860375149271079, 2.998886862543739]"
3,1034,0.221785833949629,0.08497142246846524,0.21860394457576965,0.0826465832001208,2.289911538156825,"[0.21886372168477886, 0.08215741077133319, 2.2901322153132613]","[0.21952137409047434, 0.08359638826125969, 2.2899944154549345]","[0.21780323066156818, 0.08368726467574486, 2.2898313260506638]","[0.21769514998542727, 0.08281080018577694, 2.289589869321596]","[0.2195902629247996, 0.081645300714251, 2.289641192871779]","[0.21904525379499284, 0.0810082544754666, 2.2899370729370814]","[0.21767287653619763, 0.0816965859574877, 2.2899845060363977]","[0.21882583964197494, 0.08298967925890428, 2.2898415979069964]","[0.2189614893096969, 0.08403425495004305, 2.2899543480601503]"
4,1035,0.18963591189088283,0.3058313811558715,0.18814766189194093,0.3052759558889231,3.1383862873452086,"[0.18891531538951592, 0.30525075335846863, 3.137347339398667]","[0.18823321571239413, 0.30522813452294373, 3.1383226844976244]","[0.1881928369401141, 0.305253645674748, 3.1383767198645005]","[0.1879927635313497, 0.3053698905827816, 3.1385465532644012]","[0.1877439367314633, 0.30540005778763635, 3.138818344944957]","[0.1878074779041404, 0.30533366004259904, 3.1388783683671764]","[0.187877809273445, 0.30527224021468785, 3.138729178002134]","[0.1878735071240452, 0.3052051256501801, 3.1386207389050034]","[0.18792181897800547, 0.3051823267012916, 3.1386581103537146]"
5,1037,0.14585833788288244,0.10463625550749343,0.14068926850149385,0.1027712523470238,2.250896859991254,"[0.15225971070147012, 0.10863406258155575, 2.2513321122120553]","[0.1516638516631644, 0.10809599495922512, 2.251272689449408]","[0.1447732302018139, 0.10609828080592694, 2.2514913003997226]","[0.1342569535780115, 0.10161758848538249, 2.2514789984441816]","[0.13325778613143366, 0.09993849926454246, 2.250907866737569]","[0.13831412209299113, 0.10115985004000141, 2.2504398127460443]","[0.1384988179863434, 0.10081177957987716, 2.250376037987683]","[0.1333929367870569, 0.09823262468725363, 2.250387455502798]","[0.1329781598376836, 0.09827780803299879, 2.2503766836768935]"
6,1038,0.17153342855248535,0.14465639181847378,0.1624817027640469,0.1433568774064135,3.9595609032402383,"[0.1625435186151078, 0.14335683574853136, 3.9595455526512584]","[0.16257160552837108, 0.14332517942710457, 3.95959185019591]","[0.1625420374850013, 0.14332160776002842, 3.959543994094056]","[0.16246753784937937, 0.14336179248259448, 3.9595677525579496]","[0.1624841052693659, 0.14337241549921226, 3.959558442038878]","[0.1624781901750019, 0.14334601495723273, 3.95949798237715]","[0.1624819293525225, 0.1433378509924856, 3.9595762903881866]","[0.1625480783575074, 0.1433557716366426, 3.959570674069647]","[0.16255675183872934, 0.14337858553699756, 3.9595792993542673]"
7,1039,0.10689221052581771,0.09388623634339674,0.10353036278336986,0.0918028258855012,2.6765344035068828,"[0.10281933317659511, 0.09156523574823304, 2.676455860180999]","[0.1035977137308544, 0.09177974339601008, 2.676461661939]","[0.1041573192165267, 0.09179587275105569, 2.6765040336783597]","[0.10352315778295938, 0.09143248854657009, 2.6764579527201966]","[0.10288380237924721, 0.09137844465199418, 2.6766563777505596]","[0.10356517692520814, 0.0919654378582794, 2.6767397406126836]","[0.10435389064141709, 0.0922965255542838, 2.6765519835344667]","[0.10418328305987729, 0.09188910929293613, 2.676496907714933]","[0.10384351942673965, 0.09197894324351544, 2.6765045300254107]"
8,1040,0.20550781148050148,0.29334676071076377,0.20392415354665602,0.29275251112173345,3.113433619878759,"[0.20405175041289397, 0.29269067355527145, 3.1137271406979377]","[0.20398687608897453, 0.2927119127205316, 3.113554864295304]","[0.20394324358068336, 0.29271962053184697, 3.1135844237577435]","[0.20428857290580596, 0.29273739816996375, 3.1134129755997577]","[0.20414916575248063, 0.29273682247181454, 3.113453098553503]","[0.20358656749532464, 0.29272655612913295, 3.1136262017853196]","[0.2035116560448531, 0.29274804646758923, 3.1132296813822875]","[0.20361812625860634, 0.2927240384398414, 3.1131355333222523]","[0.20356577198079734, 0.2927230582191594, 3.1131838860118908]"
9,1041,0.12813645470664495,0.22091116715875422,0.1258458498764305,0.22009608174120332,3.071926731668039,"[0.13399304787463875, 0.2180579079169589, 3.0727031201566506]","[0.13500572107935482, 0.21827249113613398, 3.074894427676806]","[0.13090285587909897, 0.21892131873223025, 3.073336975812516]","[0.13216671622678727, 0.21802500089700516, 3.072849702653995]","[0.13328456738278877, 0.21755952086900535, 3.072056732122343]","[0.130015744710496, 0.2186615667661157, 3.070088417073978]","[0.12277062962593317, 0.2215251411857739, 3.070421346990046]","[0.11329662832192722, 0.22436276343127842, 3.071217976163982]","[0.10832104561813555, 0.2242982619101507, 3.0711192947562584]"
10,1042,0.09501013252418748,0.34361024908443866,0.09406767557486766,0.343121625968382,3.219719369184842,"[0.09289422115785288, 0.34253937500809334, 3.219189731553135]","[0.09430848376808924, 0.343202057413509, 3.2194303598777725]","[0.09447161826842415, 0.3432031605047181, 3.2194948506343826]","[0.09442285262247736, 0.3431516158750359, 3.219585810725766]","[0.094357010032314, 0.34333416422824914, 3.2199141325284013]","[0.09392855551885242, 0.34338149964636866, 3.220721497707287]","[0.09399830298793219, 0.34338742026752467, 3.220664257569971]","[0.09449538986589186, 0.3433261572322547, 3.2197653714385943]","[0.09416805764886982, 0.34310821450609513, 3.219342030787613]"
11,1043,0.039734887045685424,0.14808620834813718,0.030807615742193414,0.14680696051734393,3.08871586742147,"[0.030905769457883033, 0.14679053942484008, 3.0887129276437526]","[0.030873608420079822, 0.14678713459243756, 3.0887335695192335]","[0.03097040780733773, 0.14678145014747662, 3.088724765826847]","[0.030892398069061664, 0.14678386827240938, 3.088703378593589]","[0.030945986718239008, 0.14678735118216465, 3.0887121310576005]","[0.030929181751010767, 0.14679000673108697, 3.088724619749098]","[0.030834699866150877, 0.14679301284746618, 3.0887177883869135]","[0.030907110224413538, 0.14679011367037617, 3.0887114983067248]","[0.030919783729920353, 0.14678748183033194, 3.0887032712056963]"
12,1044,0.12163018124382105,0.06132284588409012,0.1163928019969039,0.05795840727792586,2.573592567399196,"[0.16967289551848608, 0.06130150879162575, 2.5734409498901574]","[0.11872371673140632, 0.06069583088460321, 2.5733508735570734]","[0.08491058079001465, 0.060334496739956514, 2.573358233840597]","[0.13507777542484964, 0.060176964888246524, 2.5735781370274946]","[0.16789172108262304, 0.05964538082283518, 2.573765280862545]","[0.12480325247291739, 0.05752066853806845, 2.5736644432856264]","[0.05775520478385935, 0.05497171313329245, 2.5736177988268154]","[0.04655562640626153, 0.054132513801463535, 2.573753092072481]","[0.10228933505155155, 0.053513244829119115, 2.573781410845574]"
13,1045,0.1649280091424645,0.03381698702459441,0.1621329716862299,0.022925606600307617,2.3556451360292723,"[0.1614356812193352, 0.02258705690205188, 2.3556552779825837]","[0.1624677173900819, 0.02286027688781333, 2.3556765381566147]","[0.1630554472860697, 0.022765328591874863, 2.35558900386895]","[0.16248392329988867, 0.022767400726646275, 2.355638925977046]","[0.16188188614560572, 0.02316661615283653, 2.355711184553339]","[0.16184490135338828, 0.023225127570124775, 2.3555943484563824]","[0.16221288938839112, 0.022922130603687606, 2.3556177029503007]","[0.1626227874564498, 0.023045517778505293, 2.3557194591431196]","[0.16266407668072197, 0.023182808192872925, 2.355644122207562]"
14,1046,0.05718235587776781,0.13975992140165716,0.051349518466451805,0.13841728092332203,2.9801012887313045,"[0.051478698641256516, 0.1384120889576198, 2.9800255196552587]","[0.051008828742338766, 0.13838036224824737, 2.9801032274573664]","[0.05137346004503597, 0.1384282663884003, 2.980180927610342]","[0.05186977760595046, 0.13838844379573625, 2.9802172790815202]","[0.05152045681712924, 0.13840184191075594, 2.980167984526378]","[0.051130061317773895, 0.1384171896056856, 2.98007609419996]","[0.051438403326245934, 0.13836928786253208, 2.980008246360799]","[0.05146272601066283, 0.13841506052809455, 2.9800405815458575]","[0.05132688940632306, 0.13839257013790052, 2.9801133441708654]"
15,1047,0.15905065787791098,0.0848113244627694,0.15424577136510587,0.08247107289076902,2.2380965187764064,"[0.1503121590940716, 0.08273690748726063, 2.2380128401880057]","[0.14936088643176346, 0.07990054945004756, 2.2380484380923673]","[0.1545436013961713, 0.08212626419131655, 2.238062696158156]","[0.15877332173352607, 0.08592723312787696, 2.2380137983829935]","[0.156622772022944, 0.08458200987799733, 2.237870190977543]","[0.15048531283329056, 0.08001748008494515, 2.238506902130779]","[0.15073373563420073, 0.07776229561835757, 2.237997354790101]","[0.1569061381011996, 0.08108315516893895, 2.237882556970403]","[0.16010471623157507, 0.08500685635218645, 2.238548895922319]"
16,1048,0.22034945915295914,0.24840505972570393,0.21800041634629655,0.24769358840910283,2.727924505628202,"[0.21775660015871653, 0.247648239675654, 2.7279038386971637]","[0.21803134599411642, 0.24764886267181332, 2.727920370927869]","[0.21802988617008634, 0.24763412976701626, 2.7279398439047973]","[0.21797769725593857, 0.24762773648208705, 2.727922180288784]","[0.21806202970436203, 0.24764238978063194, 2.727911162913506]","[0.2177823570885547, 0.24760979780037873, 2.727907336599191]","[0.21797987659256418, 0.2476116186320868, 2.727941311569669]","[0.21765854466424464, 0.247587118744662, 2.7279200370282135]","[0.21774685701451232, 0.24759993041662184, 2.727918249742336]"
