,Objname,ObsSMA,ObsEcc,ObsSin(Inc),Obs_h,PropSMA,PropEcc,PropSin(Inc),Prop_h,0_2PE_a,0_2PE_e,0_2PE_sinI,0_2PE_h,1_3PE_a,1_3PE_e,1_3PE_sinI,1_3PE_h,2_4PE_a,2_4PE_e,2_4PE_sinI,2_4PE_h,3_5PE_a,3_5PE_e,3_5PE_sinI,3_5PE_h,4_6PE_a,4_6PE_e,4_6PE_sinI,4_6PE_h,5_7PE_a,5_7PE_e,5_7PE_sinI,5_7PE_h,6_8PE_a,6_8PE_e,6_8PE_sinI,6_8PE_h,7_9PE_a,7_9PE_e,7_9PE_sinI,7_9PE_h,8_10PE_a,8_10PE_e,8_10PE_sinI,8_10PE_h,RMS_err_a,RMS_err_e,RMS_err_sinI,RMS_err_h,Delta_a,Delta_e,Delta_sinI,Delta_h
0,15760,43.9290032912574,0.07049083678409655,0.04908244240546172,6.611284507978566,43.929003291257416,0.06995677435604998,0.04469228427037608,6.616115371115699,43.929083559580306,0.06861273826144719,0.04801020279008057,6.6145353239755,43.92904464049365,0.06654259751587073,0.04679323260493252,6.615853673653626,43.92903525434849,0.06628507404517632,0.04632638398314755,6.61611908325769,43.92901404870068,0.06801323135697154,0.04692751926607348,6.615088348299363,43.92896986407075,0.0705105089643183,0.04997257356412092,6.612924232423027,43.92894152949612,0.07217228592324737,0.054044054711839,6.610865011761986,43.9289454421552,0.07208362330789524,0.0545410837978529,6.61074800734544,43.928969232898574,0.07029448347141927,0.050612174055422086,6.612904189885479,43.92897892343055,0.06779642657007022,0.04625094627423161,6.615458985038213,4.633488985486926e-05,0.00224206078491998,0.005506557347808985,0.0029985289928654026,8.026832288976493e-05,0.0022155115671973896,0.009848799527476818,3.7121419911301246e-06
1,15789,39.40444337913271,0.18412568601107002,0.10352902975644093,6.169885747545675,39.404443379132715,0.18409461164376256,0.10183817149178429,6.150484053188474,39.40449979486059,0.18404035461355667,0.10369913495895752,6.1482482862194106,39.40438896280939,0.18414408973687077,0.103291082053774,6.1484142227896,39.404404161581795,0.18416114831018723,0.10353750775975809,6.148070581547308,39.40450665155838,0.1840418554973375,0.10369882448771252,6.148174660300708,39.404451576532985,0.18400543209121945,0.10335692440172096,6.148561915278142,39.404374856465175,0.184122440912255,0.1034905669953192,6.148206137266475,39.40444336343951,0.18416225457978824,0.10359467894121807,6.14802733792549,39.40452276255441,0.18407484973872779,0.10323012094150134,6.148516760269351,39.40447153804198,0.18407203719113727,0.10346043454439538,6.148356102140417,5.114520955103831e-05,5.457452841109569e-05,0.0016538006011103694,0.0022050037733097215,7.93834216921141e-05,6.764293602568028e-05,0.0018609634671732378,-0.0019221379103315783
2,15807,43.753206452711034,0.070204332487052,0.04083392446252652,6.598107733452865,43.753206452711034,0.06860657867959455,0.034255321629706376,6.606245615086237,43.753144540066586,0.06731939137810701,0.04133327671714324,6.604192664820901,43.753109428665674,0.06964324988860875,0.04174814261677337,6.603002477643909,43.75317115405749,0.06833728586503793,0.03936782270408747,6.604152583469189,43.753119725677315,0.06799419588315982,0.04182266413705932,6.603705245195235,43.75306072545617,0.0697859252506496,0.041484005338572015,6.603003558397509,43.75315419141614,0.06743385905925992,0.039191920975134624,6.604610804783329,43.753163348042506,0.06919589896174662,0.04206322754141872,6.603075867994336,43.75333285476068,0.0689358156902805,0.04081614684771371,6.603579629336851,43.75349135477413,0.06763294502177987,0.039847838149100964,6.60436467233999,0.0001269237593341684,0.0009036258567213591,0.006679571667657379,0.0025699776123426043,0.00028490206309328414,0.0011793465710550483,0.0078079059117123414,-0.0016348103029084626
3,15809,42.270931085288225,0.21459080438271508,0.2293162245116993,6.349423343391967,42.27093108528821,0.21457965149615751,0.22852319363449058,6.192851968810578,42.27090945153287,0.21281530502995158,0.22996875977979794,6.191953393403282,42.270849378061015,0.22420924384195226,0.22490017222591882,6.184131001451609,42.27091695402951,0.2218577820859809,0.2257794968447948,6.186240965897955,42.27091779944346,0.21153832574267653,0.23208869419550307,6.190621129708543,42.27089870152157,0.21354218193188737,0.22994036623693867,6.191094848658451,42.27090826056439,0.21423838529926087,0.22977000670911135,6.190503681676881,42.270997671112866,0.21088342660313264,0.23063421240675705,6.194124342078083,42.270903905288435,0.2196797359135304,0.22681113524415863,6.187954494837695,42.270924220430594,0.2135108285706586,0.2301222235322225,6.1910873539218825,3.987414025796165e-05,0.004714881194502518,0.002332475408053715,0.004253948316202337,6.658582465490781e-05,0.009629592345794746,0.0035655005610124857,0.001272373267505067
4,15810,39.407039036942635,0.12469682607715299,0.06405883232848868,6.228380462718718,39.407039036942635,0.1246462897253119,0.06057247298493245,6.229400884000541,39.406999870559204,0.12463602125294033,0.0640470383361363,6.227049335435287,39.407029414755755,0.12468843943724447,0.06474663178548765,6.2266068055665755,39.40708866310881,0.12466570111677074,0.06241646313956532,6.227541457553253,39.407050935226785,0.12463704442816115,0.06310370087170779,6.227275059529197,39.40706249106025,0.12462423537810605,0.06529418811018749,6.226407368917132,39.40703370531914,0.12467044926629788,0.0634685958254462,6.22721941138654,39.40697239394364,0.12471991051420145,0.06346160459588747,6.22717620846403,39.40703362833294,0.12457591481598243,0.0632299326577639,6.227367697811398,39.40701072524112,0.12463401129257011,0.06476873678179017,6.226640985891572,3.346894790524187e-05,3.935282477563009e-05,0.003383022068433656,0.0023975281613534817,4.962616617376625e-05,7.362078888954737e-05,0.004721715125255037,-0.001859426447288648
5,15836,36.43521655730799,0.07166298418157946,0.09439279427006732,6.020508313553268,36.43521655730799,0.07148960968920226,0.09203389003639463,6.006929141039654,36.43527757189253,0.07140814316249174,0.09314464452672552,6.00525723011581,36.43524806675571,0.07140718632048157,0.09704385454463477,6.003292212021909,36.43525737342989,0.07142243876151554,0.0920989152781479,6.005990705791708,36.435296281602334,0.07143587965655357,0.09555053893011128,6.0038505353112175,36.43529413068081,0.07147807532430196,0.09442630713506756,6.004492049208325,36.43514327784916,0.07156620607541876,0.09296297576155488,6.005308542727065,36.435043908311,0.07162483766556205,0.09725660148979524,6.00295322223444,36.43512721738455,0.07164065742871793,0.09209727305406908,6.0058327513933545,36.43518172061212,0.07160621015907322,0.09474815755013444,6.004193193855219,8.375091671514676e-05,9.517644395345936e-05,0.002980294690176228,0.002569958405335943,7.972429434488504e-05,0.0001510477395156723,0.005222711453400614,-0.0009384352479457903
6,15883,47.050258758407445,0.21247225590451568,0.30685164515199304,6.702609171979313,47.050258758407445,0.21241043198986764,0.30632048009188745,6.391063100616083,47.05019285709901,0.21203848376157755,0.307883133923155,6.386488112234169,47.05025600532947,0.21175153828023185,0.3071463245460153,6.388601895407405,47.050254719251726,0.21199857483945755,0.30705888357044125,6.3884623196222625,47.05023182202017,0.21225102748642252,0.3063482279994359,6.3895051714338535,47.050342249255614,0.21150269988717774,0.30517606281311704,6.393005730299099,47.05025987826403,0.21187689786695804,0.3055704836939392,6.391680765555633,47.0502437442743,0.21247332238627858,0.306143069897955,6.389723553781956,47.05021548149448,0.2114607051674178,0.30624155282542886,6.390991592826366,47.050225453679886,0.21198277662847367,0.3069415633014977,6.388663039329472,4.1193232593787475e-05,0.000573970972080704,0.0008141491434994277,0.0023068585713940594,8.349084816927643e-05,6.289039641094174e-05,0.0015626538312675242,0.0019426296830156176
7,16684,44.06634713890918,0.04052645544080221,0.05935188403755662,6.632695425865798,44.06634713890918,0.04013090323096681,0.0559858835924272,6.633629455656535,44.06634589997684,0.042676150213799564,0.06082704375991288,6.629992143667885,44.066340807456804,0.04019442231424796,0.05874091873267852,6.631550940869035,44.066343207452405,0.03738892084508487,0.057251196890604414,6.632701021429156,44.0663548726795,0.03590469985513999,0.05654825556578487,6.63317002242522,44.06634760038898,0.03664935137483668,0.05651666570075707,6.633065909976087,44.06634649382146,0.03911212283503157,0.0581395446364395,6.632082521360177,44.066351557655146,0.04174081171309624,0.06101396505528976,6.630291772408821,44.06635734564545,0.04312076621300609,0.06219313544487913,6.629191477655349,44.06634765665642,0.04276042388817426,0.06107268756551281,6.629626257157533,5.179980087972337e-06,0.0026555217302159885,0.003764622886924486,0.0027526814625404676,1.0206736270390593e-05,0.002989862982039279,0.006207251852451932,-0.0004594332313150318
8,19255,42.78312520144802,0.03337347288812688,0.032394381384840236,6.536988091330579,42.783125201448016,0.03189895933815129,0.020353940180949104,6.54762986174577,42.78312909059882,0.030597674601076017,0.031256281348404594,6.545664221491755,42.78312290729011,0.03189795652113226,0.03224193447636155,6.545178592091339,42.783115456782454,0.03303811931688351,0.034097912658310324,6.5444020157132305,42.783117340121706,0.03333411088941995,0.03341918296335611,6.544467314638747,42.78312937994901,0.03209480765335657,0.032218353733344814,6.545104707053704,42.78311893877829,0.030981386086353865,0.03207735981384658,6.5453928743731815,42.78312149391143,0.0301168852843258,0.031117418441297794,6.545820710135246,42.783137647450744,0.031070606501225107,0.03140637018014571,6.545580496905522,42.78313272553977,0.03218041417650988,0.03333996967888069,6.544778339346842,7.142122961958594e-06,0.0010473330586473777,0.012039893464929279,0.002522736240556564,1.2446002727983796e-05,0.0014351515512686583,0.01374397247736122,-0.0018091516105247507
9,19299,39.4037906486839,0.22433740156416332,0.13793529702579638,6.116575545039554,39.40379064868391,0.22430115187032065,0.13664814077544946,6.070300351195749,39.40361034034018,0.23833523144859162,0.11677200132872388,6.0634136209307075,39.40367899672999,0.2368596590455302,0.12022605405287945,6.063212539079786,39.403766972243346,0.22528445324694102,0.1362526114043405,6.068204970280538,39.40381638310986,0.21669881768172206,0.14724519721421625,6.0716895800252075,39.40390332045503,0.2192563004566535,0.14383485085950304,6.070677644639827,39.40389300629999,0.2208887250200321,0.14246069953133972,6.070191807359353,39.4037915086578,0.21983466361258472,0.14497966402382462,6.069858990826107,39.40376004667634,0.21845638284312957,0.14694841787898838,6.069571509286309,39.40383912963442,0.21823566108842835,0.1476690750740454,6.069459879207138,8.985156074303412e-05,0.0077562165916473125,0.011350993702285353,0.0034249289859778044,0.00011267177112017634,0.014034079578270964,0.011020934298595936,0.0013892288294581334
