,MEGNO,Div_RMS_a,Div_RMS_e,Div_RMS_sinI,Info Entropy,Delta_a,Delta_e,Delta_sinI,Prop_RMS_a,Prop_RMS_e,Prop_RMS_sinI,Prop_Delta_a,Prop_Delta_e,Prop_Delta_sinI,MEGNO_flag,Proper_SMA_flag,Entropy_flag
12,2.0098795991098366,0.000219230936976346,0.00032681104674162276,0.00010746835661662917,3.9794606427337382,0.01806724938965399,0.007077408051479939,0.05886130880549349,6.950593237710711e-07,0.0040599053208627,0.0049853497844048,1.1715757184126473e-06,0.0026467202647988,0.0060035852262946,0.0,0.0,0.0
13,2.012818672969437,0.00018590036014577132,0.00026111152052821625,5.311766357688977e-05,3.9781362432023246,0.010656326025057285,0.009946701881904912,0.05140858147744653,5.5391566429884224e-05,0.0060766866724299,0.0056172537994038,8.203104918535291e-05,0.0082374404000345,0.0074705024987146,0.0,0.0,0.0
14,1.9966980065337114,0.00048475472224316604,0.0004512175080111432,4.6798018424189266e-05,3.9875286167914656,0.018456681682921198,0.012215266666940228,0.013219494032506607,7.416606738058971e-07,0.0059960847989824,0.0021504004688439,1.3549482572731859e-06,-0.0058487771971908,-0.0020843205828131,0.0,0.0,0.0
15,2.0139689114616597,0.0001905059893134376,0.00014198898594025005,5.189758516316495e-05,3.9863541287510964,0.005299932262975135,0.0037644400765295682,0.0587251518262281,5.133246096263802e-06,0.0016556863014459,0.0020524874045739,8.67524140410977e-06,0.0023710160664379,0.0029550971608822,0.0,0.0,0.0
16,1.9778040748229873,0.0004418855007596564,0.00027814279891358014,0.0003380125533279234,3.8566794084660088,0.033056355779823646,0.0016201765414283198,0.0047826488116106125,7.613441710306786e-05,0.4981995072259156,0.2496305889749787,0.00012596681750654147,-0.4915295973962064,-0.2478290556845676,0.0,0.0,0.0
17,2.0345015444188808,0.0009528915922022398,0.003941549971148944,0.00035220212876659025,3.990990704022459,0.045502988050786376,0.007784187500225595,0.014977890380083958,0.0005059819471032388,0.0024251943363199,0.0016377545284943,0.000845732131246267,0.0016174412663041,-0.0012050754702531,0.0,0.0,0.0
18,2.091530622680107,0.00011410288353950968,8.955040315656105e-05,8.188575501148949e-06,3.969406069378887,0.03111977133766946,0.01814644567606627,0.02539850038729996,1.6105984855530488e-06,0.0083598835588226,0.0055780924278677,3.017915039195867e-06,0.0104127632359116,0.0001440592586582,0.0,0.0,0.0
19,2.001702467342146,0.000527824446120037,0.000408203910067846,0.00011677278648988957,3.9928114591502966,0.021343972982026237,0.009910308991599795,0.019235616412365653,5.285659876088912e-07,0.0010992432331873,0.0060729957279962,7.506658860757593e-07,-0.000999314907182,-0.0050797520373571,0.0,0.0,0.0
20,2.0055267843730653,0.00017701487359255962,0.00012702561237203167,0.00010322052753436219,3.979377720648661,0.00332932780686272,0.0035874178985443733,0.020566526252587508,2.9484895872806823e-07,0.0027005690830232,0.0036793018645887,3.765598602832287e-07,0.0027986657380267,0.0046567485218846,0.0,0.0,0.0
21,2.0109657459816064,9.282373272470944e-05,0.0001249775299976092,4.142327034733652e-05,3.987416183173181,0.0064081822981448535,0.009178538038885495,0.032772270624303414,7.717721339627456e-07,0.0029157224671299,0.0017196644561598,1.0632853705299944e-06,0.0019521660206407,0.0014259033186248,0.0,0.0,0.0
22,2.0077963368875285,0.0007756785973736411,0.0008028574731451303,0.0002165856406724121,3.990523859959238,0.01853174676653424,0.011728291777804906,0.013322585516761631,5.442184620005748e-05,0.0023571177698178,0.0012446613676806,8.383245094002471e-05,0.0023461892003037,0.0006947439800382,0.0,0.0,0.0
23,2.0132017529196684,0.0001929029378375377,0.00025745407604148464,8.11246910759254e-06,3.979671931114897,0.002292184656631528,0.009094847814648019,0.007916736404682989,1.434630526474458e-06,0.0010163900342412,0.0045610541086137,1.4024275019689837e-06,0.0012473909685895,0.0067875454629789,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0
25,2.018364169792888,0.001305169355089336,0.000871487148079147,0.00015782549057973021,3.935616499688725,0.0021224337054802363,0.0017424818568957945,0.008758475206117486,0.0011831620479647474,0.0062234593205622,0.0051286842770604,0.0011819415823450556,-0.0053044552175173,0.0058879764692559,0.0,0.0,0.0
26,2.027261366626334,0.0045008137646841825,0.0023785086293702717,0.0003586673580268024,3.9592155415313512,0.4605819275279683,0.007157465779573768,0.021506090493835728,2.285721366247182e-06,0.3096883114002786,0.0021237502448824,3.9751553764400594e-06,-0.2796732873240204,-0.0018059121099286,0.0,0.0,0.0
27,1.9704300262541528,0.0007602392291600506,0.0010463264138766142,0.00031308307820666816,3.9888155384501163,0.02449321011336587,0.006032997660844891,0.02124993738084807,9.126927055019191e-07,0.0024072206563942,0.0055541715389556,1.3302173255458005e-06,0.0044767959655348,0.0093250333028104,0.0,0.0,0.0
28,2.006769586715887,0.0014988320860479193,0.0018600199901742226,0.0002841638139066598,3.940228819366525,0.10776418849749288,0.010269619515116901,0.022142224089095164,0.004017786076788195,0.0118030702822612,0.0046893517928386,0.004496133695757075,0.0058369069816044,-0.0020482885628549,0.0,0.0,0.0
29,1.848134483184315,9.033007694664755e-05,5.201141281986553e-05,0.00016817450909915679,3.986859627598056,0.11213288365090972,0.006948083978249642,0.04841243859037155,2.050582646552983e-06,0.0559950343975638,0.0061397783337327,4.148992630972266e-06,-0.0013761824636102,-0.0003798995167406,0.0,0.0,0.0
30,2.000558854368675,6.359627063738382e-05,0.0007379552624475828,4.912795795564068e-05,3.9875433725582874,0.0012312300638503098,0.00824571907398813,0.014564805919517698,2.2295304098365417e-06,0.0003083811987012,0.0020959525458915,4.385715251783201e-06,0.0003419558366518,0.003378216298135,0.0,0.0,0.0
31,1.9976794863441796,0.0007620648903609735,0.00027277549443672464,0.0008186301206853239,3.991584737470345,0.02492209753883972,0.009845492621014917,0.03532868301621725,5.5632499655646316e-06,0.1043299420122347,0.0010207195813936,8.928015160117797e-06,-0.0474536573201985,-0.0003636626021512,0.0,0.0,0.0
32,2.0153811006422173,0.00022749120105612506,0.00035643768052483785,0.00012458541800481685,3.966565298704827,0.1423608912876516,0.008585142522352568,0.046487519761787145,0.000733746322681064,0.0397388284133314,0.0041306283631809,0.0014360171252517742,0.0105463991068314,0.0056639464491385,0.0,0.0,0.0
33,2.0019315724688664,0.00031246011857383096,0.0005418625597432625,2.830729605912867e-05,3.9849240850291037,0.006838862030371599,0.009478411108364657,0.019288749580423287,1.425358059844195e-06,0.0035032563001502,0.00159089604563,2.239803434821839e-06,0.0058699913790156,0.0017675650006862,0.0,0.0,0.0
34,1.9962790745660068,0.00017039925396843984,0.00033410559766534865,3.246914337034458e-05,3.9880783829388897,0.006867373805589963,0.006120050774726285,0.04125387252803464,1.3152783159227996e-06,0.0042395924182739,0.0034961237125957,1.952134552926121e-06,0.0046515631533242,0.0056176593281737,0.0,0.0,0.0
35,1.9936797323764832,2.7642872890196557e-06,0.00013578732132557238,3.162148450699097e-05,3.9947458248078354,0.026669570745243294,0.039185531761246076,0.018241077514987214,3.2475224528344977e-07,0.0004271171789496,0.0005983572410058,4.5467876293699484e-07,-0.0002237889775494,-0.0005319282232766,0.0,0.0,0.0
36,2.000058648901943,0.000407401859020204,0.0003825113807595018,9.435488090631367e-05,3.985872528921491,0.004150932899154818,0.004274885046905319,0.013643713919985645,3.581769510679539e-05,0.0009613224304526,0.0020819355614987,5.071434128180985e-05,0.0012157934230832,0.0001961754720974,0.0,0.0,0.0
37,2.076275966518032,8.893222579692422e-05,0.00027750857874900834,5.800231442582001e-05,3.9905693041715535,0.00017427035242531912,0.011420215557773006,0.01724090135676476,4.318205087384358e-05,0.0042859714343033,0.0001862972052091,8.419702664526117e-05,-0.0021763973226825,0.0004166083669431,0.0,0.0,0.0
38,2.018497033683957,0.00019498301578127565,0.00032251061597646214,8.458394947508175e-05,3.9829215530537465,0.023748277241702007,0.007862683837439766,0.03509222653918283,3.4937014830188065e-07,0.0024132849752988,0.0047279652447266,6.111019951360143e-07,0.0002451745250036,0.0044890289527182,0.0,0.0,0.0
39,2.0073957568564786,0.00034691044350512826,0.00047617134567546406,1.4120828669263366e-05,3.974176623463061,0.006933756417951969,0.0028459045713059294,0.03669584247154217,8.386828105434152e-06,0.0047548182383581,0.0062823552247837,9.148496766149271e-06,0.0062315518673144,0.0050990170282665,0.0,0.0,0.0
40,1.984779645267396,0.0005468043775671951,0.00039003726708811403,2.8928410180846206e-05,3.9922549035751693,0.0010171073374107265,0.013626771675773225,0.021189511164237562,1.2615416971518057e-06,0.0016685028905752,0.0012521595628324,2.492364223961817e-06,-0.0015809932462109,-0.0012308211418837,0.0,0.0,0.0
41,2.107539353918081,0.0008457472254515446,0.0006477453696683317,0.000163628329722485,3.941435824889711,0.061910879805501105,0.0020107605376150084,0.007574638009827828,0.00016491289028399978,0.3555590635639442,0.0162892344066447,0.00023651786297861454,-0.3438229560127704,-0.0159286316604883,0.0,0.0,0.0
42,1.9929132716879452,0.00016855701043980788,0.0008203063414019854,3.642597678478144e-05,3.985142162837967,0.005038378404998383,0.0031853752240007943,0.05060977465012473,1.6220604881680671e-07,0.0018241412485691,0.0020344207795995,3.571654282853933e-07,0.0010251239105889,0.0008212329441088,0.0,0.0,0.0
43,2.015895734006258,0.0005817182520969466,0.0011329154231398554,0.0002999226260451015,3.9916529037881636,0.071098565997621,0.014565298963076838,0.06225030453687173,2.309823989966175e-06,0.0028068166253229,0.001128055049285,2.8213902952280804e-06,-0.0005003587996169,0.0018360575340859,0.0,0.0,0.0
44,5.758299433807724,0.13349810544578267,0.06475217276640056,0.045526399142738816,0.9275730490320782,0.6506410372177396,0.17905581020946262,0.11414555799417336,-0.6359661633652727,0.7632990370020547,0.0804824701359113,-1.1371843658207943,-0.3327320656069211,0.1330437272242627,1.0,0.0,1.0
45,2.0731508795019633,0.0007843400338586859,0.0018321629900016443,0.0002621544442288175,3.98596341734525,0.014496271031784788,0.027209416092955352,0.026413128589316215,0.0011100705384946427,0.0031322569718154,0.0012932862120069,0.001229554536890134,-0.0005365939355666,0.0022929156675555,0.0,0.0,0.0
46,2.0052849643309725,0.00014630557772815728,0.00016849657531362863,2.1991931644461067e-05,3.9917358258728015,0.104296649056523,0.014589784112707616,0.008770428696834254,2.732626287139817e-06,0.0026638597909284,0.0053115397475346,2.809490356078618e-06,0.0055074088470499,0.0024297512279659,0.0,0.0,0.0
47,1.990262137905891,0.0006339095918185555,0.0014037808368116654,0.00010819760123334376,3.9729014516207477,0.02263719278847276,0.018404303576231337,0.05175306317048628,1.2305337710605808e-05,0.0150580237671826,0.0094875049472306,1.719213817561114e-05,0.0117461847378381,0.0153351678708288,0.0,0.0,0.0
48,2.0099172190059598,0.004380588351507676,0.01354687412423934,0.0053611156572457306,3.98405856322092,0.2364660620437841,0.0294847360349966,0.03747527998494893,2.9888475235429835e-06,0.0071553586420705,0.0052712934996988,3.559834926156682e-06,0.0029725373955219,-0.0035265811561105,0.0,0.0,0.0
49,1.9942948299644438,0.00029207449385337537,0.0006070443670051862,8.986822927499713e-05,3.9882964607477525,0.029049097831812185,0.005487563820342878,0.016590808488039954,5.4316725425581606e-06,0.0139432008885051,0.0015825272766611,5.854603447926644e-06,-0.0127230540691711,-0.0014953283707731,0.0,0.0,0.0
50,2.012494399942216,0.0002910671385184036,0.0002740395130483234,9.470810261928146e-05,3.9889064268738768,0.007623041087655327,0.006941587571108063,0.04654675763777294,3.9091771016346975e-05,0.0005038791194138,0.0094088503061974,7.838401678031162e-05,0.0005214232385847,-0.008943936262199,0.0,0.0,0.0
51,1.9951969489080055,0.0013859016025627537,0.00252643739682323,0.0001959195162790649,3.988935938407523,0.036080484194825735,0.0067030004105684965,0.030881835985036687,0.00023554485312747927,0.0017129494121178,0.0016611875990588,0.000375285020151644,0.0002709383614495,-0.0014141148659864,0.0,0.0,0.0
52,1.981411881045002,0.0008155339823269039,0.0019285296474163206,0.0010355923758239543,3.9913064596827814,0.02502666683997174,0.007706728830832621,0.01738763148050554,9.461844735443894e-07,0.0632510513659758,0.0008854639793094,1.23919654263241e-06,-0.0156954825660483,0.0021045246427443,0.0,0.0,0.0
53,2.013574334553342,0.0013632490488741566,0.0013682000065806303,0.00039274022923286287,3.9884623049170345,0.07683887018810175,0.006544914628535695,0.06366673599376727,0.00011054446993234323,0.0040374042877675,0.0027656950255458,0.00026506438018108206,0.0068997045813138,0.0035862206337508,0.0,0.0,0.0
54,1.9991023450860295,0.0004991814185988356,0.0005596202518088453,9.830219401675417e-05,3.9893800603643625,0.008609076311797602,0.007192149723737884,0.04860085100803713,1.399396020928488e-05,0.0002815834132886,0.0005133236175304,2.0606434705728288e-05,1.2669105764751e-06,0.0003446034462564,0.0,0.0,0.0
55,1.7652177869624117,0.005309687585582673,0.0015093474028399511,0.0015164301651657936,3.6031089669122354,2.1786473762622647,0.0043364541672678,0.002518488281464726,0.002960519878054963,0.7173932500003827,0.4138458332846589,0.005692916417045764,-0.6791736238121409,-0.4053100831036814,0.0,0.0,0.0
56,2.030588287399175,0.009082858909014281,0.0032854782065872843,0.002777803706048387,3.9098424627472155,1.6452288621662958,0.007778868184064924,0.0053019580353665385,0.0006635753112014255,0.352714511426151,0.1225043713434112,0.0006382785735499829,-0.2955360164092792,-0.1096749576524523,0.0,0.0,0.0
57,1.9993082995968923,0.0002587670598046727,0.00026979188523324545,1.201076851286864e-05,3.992390059299392,0.020469583298517963,0.0020606693148103733,0.002457418099416686,3.399727266667364e-07,0.0002429149796706,0.0070008523990891,3.758092934582713e-07,-0.0002112106021124,-0.0069900904689418,0.0,0.0,0.0
58,2.006030830474392,0.0016271020464363266,0.005547416610446435,0.00267269036411453,3.988454338577913,0.022001495387920435,0.01611126997911619,0.02645443826429217,0.00012790131826912948,0.0092346124058471,0.0027632425012502,0.00013298534224511752,0.0164922797576369,0.0024193643340785,0.0,0.0,0.0
59,2.0003958320962876,0.0003806749316405692,0.0002492207898752218,0.00019493251823802244,3.965723550515771,0.01822653648190913,0.004856936894833241,0.010167172890472781,7.60043847414732e-06,0.0045162136981113,0.0023718573197054,1.1431513200840486e-05,-0.0036933693339663,0.002320558739562,0.0,0.0,0.0
60,1.9712528650690502,0.004333433692897972,0.0031930384586375724,9.00248216737611e-05,3.927833297614201,0.39464779460229377,0.007171728026765134,0.0047274783825255184,0.0014610750793900033,0.0422551981736298,0.0300938737340649,0.001938895377467041,-0.0354386976433488,-0.0289638734607641,0.0,0.0,0.0
61,2.002729556045874,3.7695477969448116e-05,0.0003865557888603241,2.9882295106396323e-05,3.986452983513974,0.0007551893430532147,0.007533815738431815,0.04120703365926412,8.436844919633598e-08,0.0024975670480839,0.0006099579176676,1.1818422812620857e-07,0.0028895620008345,0.0009115210927847,0.0,0.0,0.0
62,1.999145214800235,0.0007135221496902748,0.004104311087708398,0.00028692858360833737,3.981379075712601,0.021659589989191513,0.011640065341714696,0.03914808385253071,2.70220747000774e-06,0.0006904881316385,0.0001260482463246,4.475498121623275e-06,0.0010143952781706,0.0001096473793284,0.0,0.0,0.0
63,2.068486774888971,0.0006424355328706699,0.0006145792732644717,0.00017690161457416698,3.928715300076527,0.14431800350880025,0.0026320353767464444,0.0036928373829646644,0.0008252757585737804,0.2590231526090641,0.1408323982549895,0.0017977415444228198,-0.2406165761469833,-0.138527100254013,0.0,0.0,0.0
64,2.053723518103884,0.00015161991471841364,0.0014026077265254671,0.0004977904559631697,3.993880303000084,0.027710865588150235,0.0347371546817755,0.024970346209810146,7.743356729522515e-07,0.0011255663067511,0.0011618735575942,1.0138688546508494e-06,-0.0001738158717051,0.0014042570561755,0.0,0.0,0.0
65,1.9714941737564613,0.0006549920936048398,0.0009428608796797254,0.0005642311085667146,3.93936638610207,0.04451083384686246,0.01455281257300256,0.025299606140255115,0.0015687464229101169,0.0031313160356819,0.0078202082895275,0.0022405271674447416,-0.001118065660476,-0.0070424218209565,0.0,0.0,0.0
66,6.862592390246483,0.02077024772752336,0.01600909587218497,0.007043605859410993,3.8328744081201958,0.4538159050461077,0.053027091785120384,0.052125022370418106,0.030636982891160444,0.0630338179610593,0.0120622265249365,0.047828493806719344,0.0380251440840197,0.0153593218126602,1.0,1.0,0.0
67,2.0062579554530924,0.0006720083364257417,0.0007638581036286927,0.00015254418802285166,3.9888530163228775,0.055989567386507635,0.006422871420640484,0.06373594043657774,1.3384170601519956e-07,0.0010637880213493,0.0016192788854677,2.0714056003629907e-07,-0.0002172661916131,-8.605269142558658e-05,0.0,0.0,0.0
68,2.0027505463170954,4.218618749263371e-06,4.065801944866788e-06,1.6532690302595176e-06,3.993722425169922,0.0014544176354895214,0.0027516885318031384,0.026221997309639478,1.6573683550945226e-07,0.0004280517250194,0.0077684951613302,2.7698362435650193e-07,-0.0003093329698358,-0.0075351571433954,0.0,0.0,0.0
69,1.9883754654223469,0.0032994504690930866,0.0018169208246748612,0.0005280959779522777,3.9664766387065353,0.1811067899995952,0.020459742385197682,0.07473045349884408,1.5046995033206276e-06,0.0038253910000818,0.0016955430211578,2.7940803648417724e-06,0.0042131326512865,0.000549954290039,0.0,0.0,0.0
70,1.9839157928959403,0.02152592488032422,0.002718729123300471,8.921477353591284e-05,2.9639245966201515,9.94271413830975,0.005392436178199733,0.0009465275524129235,0.002822114778333761,0.8536923641607181,0.0267286031998447,0.007019092949883296,-0.8188347966341836,-0.0252971052239575,0.0,0.0,1.0
71,1.9997954767462667,0.0006279599812566241,0.006756734851765093,0.002611062318069535,3.983390351554694,0.03571852459992674,0.017100243911376288,0.04386392449085502,0.00028682759103989706,0.003335032838197,0.001727936132455,0.0004197042285971347,0.0055980170734825,0.0020234254906357,0.0,0.0,0.0
72,2.0039121453728375,0.00032521499073026155,0.0005653590075121902,2.0359798348087924e-05,3.991321215449605,0.004323570378569128,0.007311260151130455,0.026752614692903243,7.158951337566049e-06,0.0001319939608971,0.000220415222958,9.757504799980401e-06,-9.617890520480232e-06,5.320960097532357e-07,0.0,0.0,0.0
73,2.0905133628493324,0.0009904373257081,0.0017090395348756356,0.0004702896569999913,3.9937826251486235,0.026911319174522687,0.008388910996200899,0.04194996230742298,7.898837752454108e-07,0.0005562390440293,0.0004130177100652,1.7268375553840592e-06,-0.0003487967875492,0.0006808478312694,0.0,0.0,0.0
74,2.020718756504689,0.0021007252135554206,0.006918809922789506,0.0005401041025940132,3.9878068945785934,0.0278654603304488,0.02096017575619008,0.013301258167127433,1.2449183791597642e-05,0.0083916755355229,0.0014426497454169,2.4508078539634306e-05,0.003651567804156,0.0016493268488954,0.0,0.0,0.0
75,2.008129277882921,0.00023724544746621197,0.0007376392401591537,0.00010150134474502624,3.9816664967511337,0.013212780363521599,0.01039436359380818,0.06654113444804367,1.2593839904943269e-06,0.0055914864766506,0.0037436296193802,2.1664787495444345e-06,0.0082966033900791,0.0056037626642538,0.0,0.0,0.0
76,1.995445525911823,0.0013614430099227358,0.0018382612472662896,0.0002531204886366616,3.988815538449685,0.03758318505469193,0.01184192775032021,0.015054696690631753,5.3292216092800274e-05,0.0018836337289691,0.0011735587680465,7.95728552377954e-05,-0.0016341657770131,-0.0009097571278657,0.0,0.0,0.0
77,2.014337528141416,5.8589222012212736e-05,6.936284375235054e-05,1.0982765651177675e-05,3.982372963816871,0.004009604249069568,0.003629865590553942,0.039653412497680535,5.21797871599565e-08,0.0024157921264881,0.0036114960295302,8.46037276756343e-08,0.0022976481252106,0.0047537040036886,0.0,0.0,0.0
78,1.9714285501517606,0.0052041382766925106,0.004032230081615049,5.4013414605282675e-05,3.9664668433244477,0.1758789609074759,0.006381099223381648,0.02026338081586343,2.0057020492597294e-06,0.0658514561225825,0.0004287922037303,3.7010034472897743e-06,-0.0007102575402292,0.0002618367554031,0.0,0.0,0.0
79,2.007193521277233,0.0001784889240031154,0.0002110353805183076,4.982702625164418e-05,3.9818766082208787,0.008376710097050951,0.007457980454406987,0.026723660429770073,2.219302149577028e-06,0.0006412310105837,0.0009520828646515,4.73939497286675e-06,-1.7106853650375453e-05,0.0015372631874408,0.0,0.0,0.0
80,2.0115098679640764,3.105175066788713e-05,8.819142284037876e-05,4.200727631470426e-05,3.9793254870099477,0.0029868342469234668,0.010314278501094017,0.030551412529873194,2.561221911326374e-07,0.0047657669235369,0.0042348773251757,3.9556238671824646e-07,0.0067972159124829,0.0066621267060065,0.0,0.0,0.0
81,2.019267286394902,0.0035615322211421403,0.004731023423926197,0.00137751064550825,1.7895564917565725,0.12193747573516617,0.008975843285248641,0.025894714182510152,0.92213331376698,0.4803749536780132,0.0373059687323034,0.9905585355339429,-0.1963055969902124,-0.0088547783205759,0.0,1.0,1.0
82,1.997968711326775,0.00012513739325273665,0.00038955367068244806,4.743850431724242e-05,3.9806793980745687,0.0052472307719816785,0.006159101812574855,0.05278308469313825,3.592296882538509e-07,0.0053262906478224,0.0060344469253092,6.577212196300141e-07,0.0037401913091912,0.0063331945890054,0.0,0.0,0.0
83,2.004589123668161,0.0010130970105560876,0.0005453646264422081,0.00039768446018774044,3.8904862177974664,0.15702425059192965,0.0020228741624849222,0.0010793730070453034,0.00044405401742433285,0.5210116366841718,0.2901901863794506,0.0005451318816173562,-0.4889461497772638,-0.2820647865280661,0.0,0.0,0.0
84,1.9950532402613264,0.00015328007073682845,0.0004689562181087183,3.338020622550899e-05,3.981349564179828,0.005464302595766989,0.005398093321641567,0.015705441497827044,3.76460578561404e-06,0.0842504629269103,0.0059961637004446,5.763805733368148e-06,-0.0821775030678118,-0.0058929176095942,0.0,0.0,0.0
85,1.9990616102825607,0.0010659474179870317,0.0018060922421424721,0.00013401855479436604,3.9931351811497384,0.038762773954867054,0.016280421349873203,0.031614276833447086,7.902555254185478e-07,0.000376468146468,0.0002922109921407,1.3983620128596367e-06,-0.0001829564877102,0.0003836017953698,0.0,0.0,0.0
86,2.0008075034324047,0.0012758305928155763,0.001285612198127688,0.00010489036011939538,3.972516352730754,0.11755891731143937,0.004724612187680555,0.00644803805958899,9.663434020731493e-06,0.0415005315377203,0.0001615946373604,1.5649577785211147e-05,-0.039303934827906,8.507953527020495e-05,0.0,0.0,0.0
87,2.0131135737292793,0.0004316726760743976,0.0002509044023967165,0.00010548548372681771,3.9859554510061312,0.03123969644293098,0.00529520942279272,0.060909030544159984,1.914610279793048e-07,0.0024448691482743,0.0031320505706968,2.846211126743058e-07,0.0018138199103514,0.0034164847357096,0.0,0.0,0.0
88,2.014022743258742,0.00026341347361815467,0.00014101635461359494,5.3455576957471174e-05,3.9834792855402887,0.021506555643707168,0.00517799020006969,0.05709113628750509,2.514068258265208e-05,0.0018411036112652,0.0039960095214824,4.070464839247653e-05,0.000167083928754,0.0038106661324833,0.0,0.0,0.0
89,2.0042711845623113,0.0017882675094068627,0.0014501510194050707,0.0007135502635036805,3.96636420508782,0.09776731297760946,0.005814122969247604,0.017481433195440016,0.00044457302566544105,0.0050205114700404,0.0081635210523137,0.0007577492779690265,0.0049866321674086,0.0102398546083241,0.0,0.0,0.0
90,2.059326695491644,0.0008114256658471971,0.0007713113817415164,0.00026071869357264474,3.9723694471901907,0.018057477066503142,0.0068154152430606185,0.012880882976705144,0.00016805162544777466,0.0045468027451923,0.0099260271306137,0.0002034760621408385,-0.0015588223639645,-0.0091649049708107,0.0,0.0,0.0
91,1.9995180853970858,0.0011182547558516445,0.0008128239738308282,8.232927420157338e-05,3.991991381554426,0.06611709675900979,0.008395550858185968,0.021933948702828596,1.773080787260528e-06,0.0078626149391933,0.0095517398473466,1.8248951115393845e-06,-0.0042534008570902,0.0130872143951249,0.0,0.0,0.0
92,1.9988775239471102,8.258059343161624e-05,0.00010477859870729432,4.743913809669433e-05,3.977439172130101,0.0003104608225678019,0.006987237145946824,0.05942469488427535,1.6231852030320602e-07,0.0021524208974719,0.0028884731679548,2.5083040586824865e-07,0.0017239418203365,0.003827311406523,0.0,0.0,0.0
