,Objname,ObsSMA,ObsEcc,ObsSin(Inc),Obs_h,PropSMA,PropEcc,PropSin(Inc),Prop_h,0_2PE_a,0_2PE_e,0_2PE_sinI,0_2PE_h,1_3PE_a,1_3PE_e,1_3PE_sinI,1_3PE_h,2_4PE_a,2_4PE_e,2_4PE_sinI,2_4PE_h,3_5PE_a,3_5PE_e,3_5PE_sinI,3_5PE_h,4_6PE_a,4_6PE_e,4_6PE_sinI,4_6PE_h,RMS_err_a,RMS_err_e,RMS_err_sinI,RMS_err_h,Delta_a,Delta_e,Delta_sinI,Delta_h
0,15760,43.929172289496606,0.07127055858012582,0.05075791668166257,6.610926518788385,43.929172289496606,0.07127055858012582,0.04618606180912533,6.614969128878689,43.92914524421724,0.0726720542123764,0.04895811104244631,6.613485372579989,43.92915180628981,0.07063732107508755,0.044612755415909686,6.615732475930681,43.92915327050177,0.06826899180229552,0.04091892127545247,6.6179415634470145,43.92919916313964,0.06949107849123853,0.04380918087846572,6.616539982932884,43.92921728598671,0.07277523783886902,0.04864576505008992,6.6135226355161,2.9187695602611766e-05,0.0018333134988439582,0.0031496673587060988,0.0017988620984548242,4.4996490103699216e-05,0.0015046792587432023,0.0027720492333209792,0.0029724345683250775
1,15789,39.40444534753383,0.18415484326582673,0.1036801529296464,6.169851032620687,39.40444534753384,0.18396376094580616,0.10181422426395181,6.150632243516203,39.40445158226597,0.18413410169644254,0.10161712425418734,6.150534741338303,39.40445357093447,0.18407758522753953,0.10170506261385848,6.15054096659747,39.404441179823934,0.18413545705297665,0.10184053257404041,6.150386386356806,39.404410119548245,0.18411112269529883,0.10197329153822204,6.150329736595909,39.404480219335206,0.18411527093822375,0.10198372731684108,6.1503234354757295,2.2719680931409915e-05,0.00015239570510542814,0.0001452518430606058,0.00023028536041244335,3.487180136829693e-05,0.00017169610717049366,0.00016950305288926382,-9.127691873267452e-05
2,15807,43.75307971821291,0.07029188817349113,0.0406950273349047,6.5980587823535055,43.75307971821291,0.07029188817349118,0.03430812603425195,6.60532324534209,43.753009353639186,0.07066288910366118,0.03463637639650604,6.6050666542529735,43.75303898622903,0.06950809357914692,0.034253448793294505,6.60569783440233,43.75302925863555,0.07069224994798111,0.03410229459627462,6.605178998659778,43.75316134010192,0.07084835139275725,0.03459198886258928,6.6049970493131305,43.753197632828986,0.06950292450063279,0.034207908655712924,6.605724060698368,7.710048786261371e-05,0.0006073516606166757,0.0002207832014132325,0.00031433098974170405,0.00011791461607657538,0.0005564632192660707,0.00032825036225409,0.0004008153562775618
3,15809,42.27078935786198,0.21856924811899434,0.2282319713946687,6.3438942413327375,42.270789357861986,0.21823832693387543,0.22741016076075785,6.189554642138171,42.270825188313054,0.2171799283716231,0.22760812714283982,6.190798479890879,42.27082023405533,0.21559251537958996,0.22879609435101161,6.191285769709144,42.270731771973345,0.21824428714679572,0.22819580911288134,6.188558568173722,42.27076141693187,0.21720078144118404,0.22834452035163136,6.189785903878504,42.27080450927502,0.22010216290414705,0.22638258641384923,6.188571583786594,3.623135659140803e-05,0.0015919137536304527,0.0009493348009743115,0.0011450750263494079,3.58304510683638e-05,0.0018638359702716212,0.0013859335902537684,0.0017311275709728235
4,15810,39.40703534124801,0.12469933088270703,0.06367272694311742,6.228378313486086,39.40703534124799,0.12464567012349792,0.060620052353063926,6.229385161701817,39.407027933115636,0.12472629295227039,0.06045972788333402,6.229320755331651,39.407068523699714,0.12466721422009974,0.060004382390379134,6.2295343590202075,39.40703655180666,0.12470242777986074,0.0612350745341383,6.229033713790865,39.40701868468287,0.12469497225937295,0.060250146824448424,6.229420833960189,39.40708793184869,0.12466024123090462,0.060115110499139895,6.2295061696598335,2.8984938929067995e-05,5.065301165056436e-05,0.0004847271598960585,0.00018212033953743473,5.259060070272881e-05,8.062282877246973e-05,0.0006150221810743706,0.00014919731839047046
5,15836,36.435216923538086,0.07153849960894394,0.09435161392584147,6.020560295582026,36.435216923538086,0.07138528902167189,0.09218977177125541,6.007011235131105,36.43522245762236,0.07155200872964478,0.09291243112074847,6.006457964666771,36.435271401234175,0.07153812060210889,0.09030377821243217,6.007909746576025,36.43524933592135,0.0715111341793899,0.0926727403628091,6.006563965810253,36.43518089281636,0.07152895198275175,0.0918781192043921,6.006928495193246,36.43520668005913,0.07155654648743164,0.09091056877438121,6.007498757089087,3.30216590065237e-05,0.0001529432069045147,0.0010996321684458195,0.0005582122222889462,5.447769608935005e-05,0.00017125746575974432,0.00072265934949306,0.0008985114449195919
6,15883,47.050339239671644,0.2123085205408581,0.30678181986047937,6.7028595921338585,47.050339239671644,0.2123085205408581,0.30626183699933435,6.391315866629495,47.05027975842888,0.21188380372339508,0.306279306037287,6.3916408900116455,47.05030022343293,0.2120052854540824,0.3063485183399008,6.39134164590142,47.0503293903562,0.21184178170882023,0.3062420019811788,6.391782216561673,47.05034152254072,0.21207991409609125,0.3063348053824415,6.391257520150097,47.05040116415006,0.211817736537754,0.3062641204779165,6.391787383754635,4.241968094536453e-05,0.00039580572873866544,5.204200081151028e-05,0.00033151764357463085,6.192447841613102e-05,-0.00022860644476685454,8.668134056644128e-05,0.00047151712514015287
7,16684,44.066349961032735,0.040428297657612744,0.05967134053227854,6.632723396637296,44.066349961032735,0.040428297657612744,0.05591542554426141,6.63351177001958,44.06634524292841,0.04117426352170705,0.05619771897033385,6.633219481379045,44.06635290732412,0.03794351451889901,0.054325847740231206,6.634750723490436,44.06635233905756,0.03751351858223809,0.054188262438313824,6.634914453592243,44.06635223198348,0.04067997771650818,0.055939856099872655,6.633441364695954,44.066352001916144,0.0425896929097415,0.057323192463929404,6.632413212857356,3.0304641800067e-06,0.0019980751568968733,0.0012306050642001036,0.000979769800067206,2.9462913815336833e-06,0.002161395252128759,0.0014077669196679923,0.0014026835726630438
8,19255,42.78312562339863,0.033577266488938995,0.03254670162950074,6.536948732812057,42.783125623398625,0.033577266488938995,0.02018874878605216,6.547039314325569,42.783129765640325,0.03375368600436458,0.01998330127542152,6.547019051756236,42.78312677715203,0.034499700961018,0.021331080223620326,6.546606210872628,42.783127598264585,0.03320462697602879,0.020542508070433774,6.547091727065217,42.78312683819384,0.032438145604621396,0.019271525955531325,6.547497427602288,42.7831184890297,0.033742356408090875,0.02003229353953621,6.547016400297806,3.866894262504352e-06,0.0006849409431153487,0.0006838203549409873,0.000283241626501727,4.1422416998671e-06,0.0009224344720790076,0.0011423314375681656,0.00045811327671874125
9,19299,39.403741803348446,0.22615229217973454,0.13689237027748588,6.113935470048335,39.403741803348446,0.22585856105412888,0.1352984540132405,6.069372752585334,39.4036792478659,0.22797725050786483,0.1344455625007034,6.06730810047254,39.40357788393694,0.23450017226609535,0.12743726339447364,6.0635471275434725,39.40374626462327,0.228590715613306,0.13228240846399794,6.067716361600523,39.40380863851424,0.22283033216126016,0.1370755694773546,6.071951354678086,39.40378729352123,0.22176072330023613,0.13908212692420027,6.0722816250204845,8.641638738686925e-05,0.004745385176362871,0.0042212934676891635,0.0033482847598887873,6.683516579641946e-05,0.008641611211966466,0.0037836729109597678,0.002908872435150478
