,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
0,1,2.7670978784734412,0.11825416657964645,0.1696648022368416,2.7670978784734412,0.11499970631102602,0.16744402100782352,2.767101343980532,0.11513124323774865,0.16750664543231264,2.767080667387307,0.11529581618333552,0.1675220482673345,2.767077694555848,0.1148362807590384,0.167516747289832,2.767097511135263,0.1153246088716624,0.1675295730711765,2.7671143449598863,0.1149115526200978,0.16753593399853015,1.404921256087846e-05,0.00022137013246849305,7.882428213279803e-05,1.646648644504367e-05,0.00032490256063638645,9.19129907066274e-05
1,2,2.771147903794845,0.287040409440543,0.5787844351767852,2.771147903794845,0.2680479631571863,0.5379764466189215,2.7706122836797773,0.2702579935307504,0.5390294225065949,2.770686775652103,0.2704045165009942,0.5389168686338028,2.771236713504386,0.2701433584399544,0.5388395744068675,2.771570553998335,0.27012792743566416,0.5388536686756459,2.771593179179343,0.26993053535015743,0.5388880857838241,0.00042055168499306896,0.0021306613417822412,0.0009315305543252362,0.0004452753844979007,0.0023565533438078545,0.0010529758876733908
2,3,2.66931303620957,0.23599889212455485,0.2321922254783941,2.66931303620957,0.23348464790690615,0.2282446649943259,2.6693199099072706,0.2334195196335696,0.2282267687414626,2.669312179729669,0.23345361286102498,0.2282372802622244,2.669309950832363,0.23347780548001384,0.2282493721240046,2.669317904512242,0.2334611021641612,0.22825319228415847,2.6693099703910295,0.23344446919879286,0.2282528478629516,4.256769776232573e-06,3.85237990169399e-05,1.0359934511415829e-05,6.873697700804371e-06,-6.842426892306186e-06,8.527289832555018e-06
3,4,2.3615125295101964,0.10410549290302083,0.11399011742456219,2.3615125295101964,0.09979462047262941,0.11119832039941226,2.3615129720016563,0.10185319371065353,0.11129966923509624,2.3615123504642273,0.10225187013026896,0.11138843271841668,2.361512119058187,0.1025739257488003,0.11137794102020035,2.361512210458212,0.10278255878844225,0.11136291260403092,2.3615124751377783,0.10304656609694013,0.11146308015829258,3.1656832806867294e-07,0.002738731940041094,0.0001875452859912171,4.4249145991770433e-07,0.0032519456243107203,0.000264759758880323
4,5,2.577346230883708,0.19031297050722204,0.08049054387581404,2.577346230883708,0.17729286475172557,0.04317831104457573,2.57759265729694,0.16049580377433012,0.07307048290230166,2.577705062872248,0.18267225072911414,0.0655047919746367,2.5776968121103865,0.177360107088256,0.06531905120039533,2.5774089053857523,0.16634238649409094,0.06925356962260255,2.576750989627867,0.21200584201608358,0.07676360599085254,0.0003662332086251391,0.018088600482793867,0.027166586867985783,0.00035883198854014253,0.034712977264358014,0.03358529494627681
5,6,2.4252753833877345,0.1648115749611458,0.25240140089066,2.4252753833877345,0.15842968273785743,0.22999840810078517,2.4252684111814644,0.16069004980736612,0.24790722334511067,2.4252729104807256,0.1624652183916219,0.2484598850827153,2.4252778462164923,0.1638071110174696,0.24887327728548253,2.425277428248793,0.16399722768547464,0.248992458142387,2.425279385604058,0.1629665772969332,0.2486666858567227,4.024714824409381e-06,0.0045142554466491005,0.01858542985192898,4.002216323684138e-06,0.0055675449476172145,0.018994050041601818
6,7,2.3860527679424925,0.21530182382970572,0.11407863960078071,2.3860527679424925,0.212036296933434,0.11065392141347469,2.386011905699606,0.21113472098094654,0.10918259904275518,2.3860177095422537,0.2119235942634051,0.11057522064338694,2.3860141698467965,0.211969137466624,0.11050938847879645,2.3860377243683026,0.21165981620869193,0.11032461493238771,2.3861321315754402,0.21438309961991825,0.11371870402120461,4.671942352269671e-05,0.0011383560136714263,0.0015292618016630442,7.936363294769322e-05,0.0023468026864842395,0.003064782607729924
7,8,2.201431637606253,0.15460761092022374,0.1012431569810691,2.201431637606253,0.14627688251337367,0.09212174363112675,2.201430055185438,0.15269361431897385,0.09751559551444812,2.201430667810187,0.15448822326289727,0.09878614383250349,2.2014303569124123,0.15348604585088704,0.09980723272591281,2.20143297220328,0.1526380082895592,0.10017646659714657,2.2014346008051446,0.15319547452090687,0.09945692751962204,1.7689790080564943e-06,0.007055543019554041,0.007088837641627336,2.9631988915923557e-06,0.008211340749523593,0.00805472296601982
8,9,2.3864364039615933,0.13107583945381585,0.08476925028791032,2.3864364039615933,0.12787915252875987,0.0814819147991073,2.386438847325168,0.12744871406572145,0.0820207956421714,2.3864368407468177,0.12769876950857517,0.08504344072019304,2.3864355707309444,0.12798073515106323,0.0814364002745474,2.3864361994382612,0.12813471076427357,0.08151881933094762,2.386434963094595,0.1282369786906906,0.08148844512299865,1.339627388783728e-06,0.00029033908021098664,0.0016111074210699637,2.4433635745779725e-06,0.00035782616193072436,0.0035615259210857453
9,10,3.1416205593761086,0.13805159789888066,0.0911779932297734,3.1416205593761086,0.13551495956623522,0.08869862233264311,3.1416398916006054,0.13574630438096857,0.0886951798605061,3.1415264014493864,0.1357028440365177,0.08869653168536612,3.141798249435615,0.13559230875634165,0.0886904422146838,3.141867572922913,0.13523133195205084,0.08868461312567867,3.1414215206051277,0.1354899674298655,0.08868130789153267,0.00016819353850518797,0.00018754899365003622,1.0762745941614187e-05,0.0002470135468044532,0.00023134481473335855,-2.0906472769921525e-06
10,11,2.452255386755463,0.07847412345189167,0.07156238547272695,2.452255386755463,0.07456792918116739,0.06783868669391169,2.452255559389514,0.07448863300128518,0.06778585880505428,2.452255730762838,0.07456541816373234,0.06784952536006598,2.4522549638306694,0.07459636724622914,0.06785149605949689,2.452255059718882,0.07457147780267603,0.06784330355091961,2.4522550388079845,0.07451537229726743,0.06779176427741003,3.331754323228254e-07,4.444711836961676e-05,3.254341995186475e-05,3.4400737503048617e-07,2.843806506175328e-05,1.2809365585203514e-05
11,12,2.3343443256717213,0.17915180839600076,0.16470326736101112,2.3343443256717213,0.1749335445565056,0.15889945367460773,2.334296780207654,0.17799785427913423,0.1622336061018965,2.3343906958436027,0.1777702687510037,0.16214442910462049,2.3343676712134673,0.1777873083285264,0.1621109722542023,2.3343247979880366,0.1780772740632609,0.16226617460125464,2.334368773298483,0.1780523416685674,0.16225630102181243,3.44522719060776e-05,0.0030063564837256086,0.0033034383132494144,4.637017188136028e-05,0.003143729506755316,0.0033667209266469156
12,13,2.576295525484929,0.13211755737099456,0.2809583897001983,2.576295525484929,0.1260539570932819,0.2732219443759259,2.576297368418976,0.12999947600218173,0.2762912959291073,2.576296078534746,0.12957554027774776,0.2762593952519028,2.576294686373569,0.12926591603385096,0.2762430408542961,2.576295689922979,0.1292144853323061,0.27629050601589494,2.576295044480163,0.12931936429524804,0.2763106113718954,9.658968199323316e-07,0.0034332832905492037,0.0030571223417747368,1.8429340471470823e-06,0.0039455189088998255,0.0030886669959694912
13,14,2.587546992525034,0.20127531091331596,0.14783202923207708,2.587546992525034,0.19839939384282507,0.14461584543005584,2.587546352872378,0.19834226144702982,0.14539292775679383,2.587545807774008,0.19863121450929877,0.14552132573086726,2.587547999508104,0.19837526459108848,0.14559578283795252,2.58754670388332,0.19878886959071862,0.14571222071727954,2.5875465563945865,0.1986594426927176,0.14584662034394497,7.874425976122234e-07,0.00023533121993082607,0.0010100370785446375,1.0069830702619242e-06,0.0003894757478935529,0.001230774913889121
14,15,2.6435426035194642,0.15197617658462076,0.22961475458932093,2.6435426035194642,0.14876154543281922,0.2262410049352328,2.6435399721573076,0.1486926113362147,0.22621423285405262,2.6435522909740734,0.14875854241870856,0.22625025705444787,2.643523760686973,0.14871271560100385,0.226185848961527,2.6435149937545948,0.1487702494145478,0.22621006292319923,2.643564495257228,0.1487997302200832,0.2262063415203112,1.8424822812538568e-05,4.1663215238082414e-05,3.465108344291192e-05,2.189173776390163e-05,3.81847872639729e-05,9.252119215069632e-06
15,16,2.9221279253143306,0.10605893646172128,0.0489753011206148,2.9221279253143306,0.10295950297665132,0.043997442052301834,2.922129063208147,0.10256239065169456,0.0440275929190225,2.922128277486432,0.10264511002635722,0.043985457295116125,2.922128289389944,0.10292392472631551,0.044007389548561385,2.922127248084946,0.10305153671744227,0.04401185378090614,2.9221272380504204,0.1029698870949324,0.04397477142294075,7.04606258886274e-07,0.00023081810027838107,1.9356224877974514e-05,1.1378938165051977e-06,9.203374079094773e-05,3.015086672066708e-05
16,17,2.4711665578362516,0.14218879007060237,0.08804583081556432,2.4711665578362516,0.13783302870364197,0.08513043720069505,2.4711423692185863,0.13778076669617784,0.08501479533778933,2.4711645083119738,0.13783772947437367,0.08509758531429791,2.471178770726511,0.13788241322912326,0.08515079673274115,2.4711820865938248,0.13788955424121077,0.08516815312713422,2.4711789597266147,0.13789420734595317,0.08519344296742433,1.5055853739720003e-05,4.9254865138680834e-05,6.365377473426237e-05,1.5528757573157748e-05,6.11786423111993e-05,6.300576672928215e-05
17,18,2.296007142828137,0.18429063242132018,0.1717571757455934,2.296007142828137,0.17761111509167943,0.11166905610212108,2.2957186129065286,0.18140871307506617,0.16885617088663202,2.2958121378320446,0.1818833043246124,0.16827414270552923,2.296064845312746,0.18357830482170104,0.17013917964481307,2.2962442182613856,0.18160230966216295,0.16866209274234056,2.2962385313913183,0.1822902451293545,0.1688682181232331,0.00021649548222330903,0.004606616905461468,0.05729434114333571,0.0002370754332488012,0.00596718973002161,0.05847012354269199
