,Objname,ObsSMA,ObsEcc,ObsSin(Inc),Obs_h,PropSMA,PropEcc,PropSin(Inc),Prop_h,0_2PE_a,0_2PE_e,0_2PE_sinI,0_2PE_h,1_3PE_a,1_3PE_e,1_3PE_sinI,1_3PE_h,2_4PE_a,2_4PE_e,2_4PE_sinI,2_4PE_h,3_5PE_a,3_5PE_e,3_5PE_sinI,3_5PE_h,4_6PE_a,4_6PE_e,4_6PE_sinI,4_6PE_h,RMS_err_a,RMS_err_e,RMS_err_sinI,RMS_err_h,Delta_a,Delta_e,Delta_sinI,Delta_h
0,1,2.762651024865062,0.1182172019168551,0.16979636172235402,1.6503962708873463,2.762651024865062,0.11500727885939452,0.16337125239485825,1.8098230166453209,2.7634171406525327,0.11443257510067509,0.1677055632155102,1.8088502985092871,2.7633881391993773,0.11502529580215261,0.1676943497720219,1.8087310432998105,2.763371385776936,0.11468226167007602,0.16763813559347712,1.8088122548141738,2.763387110814036,0.1148612520843713,0.1676730657086458,1.8087689359552075,2.763416862808665,0.11491361750581172,0.16770641112703888,1.8087586031354899,0.0007453215500922866,0.00030539857957879643,0.0043123291264233875,0.0010396430214220935,0.0007661157874707669,1.8016942758089516e-05,0.004335158732180627,-0.0009727181360337234
1,2,2.7667674062636105,0.286521657609754,0.5543761420172005,1.5937463928794244,2.7667674062636105,0.28311816480316515,0.547690789453574,1.512115195723133,2.7671149464380727,0.2763239338394893,0.5462288793189961,1.5081845353868863,2.7675153409258844,0.27688300156592993,0.5462875410873597,1.5081249401975927,2.767462343217604,0.2779508401719041,0.5461126592373043,1.5079265144091831,2.766994959281078,0.27738542292138185,0.5461607044236183,1.5079579501517728,2.766829245439908,0.2761106267162372,0.546264085211171,1.5083088643334608,0.0004937068485256532,0.006224307163861324,0.0014814470893388591,0.004017166423649255,0.0007479346622738525,-0.005167324631261072,-0.0014032483662143047,-0.003806331389672124
2,3,2.6653069849219144,0.23565650117767092,0.23053674230146207,1.5866147728148199,2.6653069849219144,0.23332020867981948,0.22864790790210457,1.7329110862019057,2.665857158305802,0.23273815219164498,0.2289697702040491,1.732990053483198,2.6658687850125093,0.23240928882499126,0.22898611406456237,1.7330671459585498,2.665882687983141,0.2327366675584715,0.2290212958782434,1.7329806846352613,2.665896233868692,0.23274367173160185,0.2290385908821586,1.7329749019905276,2.665900576079826,0.23270209117012391,0.22903311877810514,1.7329926141575613,0.0005743359457435387,0.0006668656665480234,0.0003628823336442716,9.607672300290656e-05,0.0005935911579113551,-0.0005765369482176319,0.00039068298005404123,0.00015605975664412242
3,4,2.3579457430607222,0.10236068137059905,0.11477912720786274,1.527242612225582,2.3579457430607222,0.09809011214906896,0.111342564809536,1.7307202232783174,2.3584013882290256,0.09873288236277043,0.11200805752258298,1.7304460099360441,2.358397336689345,0.09851651617960538,0.1120176496775308,1.7304754875939699,2.3583837834187404,0.09812474287136816,0.11206162613548551,1.7305234236534088,2.358382533129734,0.09772945675285305,0.1121093017588402,1.7305751367019315,2.358393431360916,0.0973214767271311,0.1121432385991897,1.7306334975728936,0.0004460132416377131,0.0005132340515756458,0.0007272734544113655,0.00020119148454472987,0.00045564516830332025,0.000642770213701474,0.0008006737896537053,-8.672570542378466e-05
4,6,2.4217486851273216,0.1662508057337826,0.25034510298694507,1.5345998348042929,2.4217486851273216,0.15865547885739203,0.20204384966922706,1.7116144482933133,2.4220760055932864,0.15638224759991934,0.24828534110186504,1.6950838903117844,2.422073199959632,0.15817789252708594,0.24871358612552427,1.6945317173641565,2.4220681679800697,0.16046418475867433,0.249320943427989,1.693681798540503,2.4220675436473034,0.16073062224995757,0.24963152408274533,1.6934393927674989,2.422073424701683,0.1600040701205651,0.24954981649551014,1.6937216085006033,0.000322999815464485,0.001720000266569438,0.0470592542764474,0.017533655235287667,0.0003273204659648421,0.002075143392565537,0.04758767441351827,-0.016530557981528915
5,7,2.3822823242854545,0.21691599673054732,0.11797637924220364,1.5066942585315222,2.3822823242854545,0.21506817238137518,0.11400302739596722,1.7074462644069368,2.3830761936139244,0.21156361837896775,0.11145161667202876,1.7090152218915948,2.381992710297278,0.21237239082980544,0.11234160971915208,1.7083328298310245,2.3819977301709505,0.21502872549049354,0.11539687778127028,1.7068915208596254,2.3830922231917113,0.21665238169955667,0.11760825292314363,1.7062500795988875,2.3829725469262155,0.21707504086363302,0.11901709029329682,1.705850944955173,0.0006208771400233829,0.002284203723649309,0.003141697061011873,0.0012272952775367082,0.0008098989062568229,0.0020068684822578398,0.005014062897329599,0.0015689574846580179
6,8,2.1984559696799835,0.15841630361482076,0.10122101274014865,1.4641418900660246,2.1984559696799835,0.14624838455209194,0.09315776024571926,1.6876939492407568,2.1984966945857027,0.13990626174120507,0.09911089459556013,1.6878249367365972,2.198547367546391,0.1374501611564991,0.09839933540783183,1.6882220617498869,2.1985575073614805,0.13752085093559874,0.09820014625737825,1.688264633898629,2.198518914304169,0.13983201633132922,0.09923231041463834,1.6878598430912484,2.1985167003875876,0.14339020920249482,0.09995845597713666,1.6871196345098638,7.479603365611954e-05,0.006973378623990035,0.005856435735905225,0.0004425154697518401,0.00010153768149701037,-0.0028581753495971196,0.006800695731417408,0.0005706846578721336
7,9,2.3829235226050334,0.1300617627602229,0.08608923413923167,1.530329081005059,2.3829235226050334,0.12767985990350209,0.08154651224240468,1.7357716012894624,2.3832807430642307,0.12634742752820413,0.08238458569521766,1.735811217460196,2.3832797021033914,0.12679538757305872,0.08234166687757671,1.7357345429868507,2.3832858122492935,0.126757353575666,0.0824871528620393,1.7357171853286295,2.3832902339289683,0.12736092683255282,0.08242118655133611,1.7356146939061239,2.383284687126416,0.1272420472527871,0.08232548969553564,1.7356467257632215,0.00036073288856587556,0.0008604746926936192,0.0008475026608386661,9.603924153125525e-05,0.000366711323934954,-0.0003189330709492677,0.000940640619634614,3.961617073366952e-05
8,10,3.1365590698366437,0.1389206633975137,0.09264319001507366,1.7540945758419948,3.1365590698366437,0.135445810091091,0.08871262025530871,1.9072784140370047,3.1378345038548936,0.13517381885354587,0.08886212018883202,1.9074503923560502,3.137798975843767,0.13520118477425544,0.08885010348816841,1.9074384033406073,3.137205093517652,0.1354550817404294,0.08886600301724241,1.90722922418653,3.137137292439707,0.13555754777415466,0.08888472996094375,1.9071904198673424,3.1370201540561964,0.1356666724594265,0.08889621769604805,1.907139528060995,0.0009086677582095557,0.0001975713734238268,0.00016006743086540492,0.00013009615605803662,0.0012754340182499213,0.0002208623683355171,0.00018359744073934148,0.00017197831904547378
9,11,2.4485626121144906,0.07782534542124399,0.07321442941394032,1.5596848981698752,2.4485626121144906,0.07469088160207409,0.06780535259098244,1.7610358723446897,2.4490178926369106,0.07468511786963462,0.06851906301945684,1.7609503588734947,2.4490293278957784,0.07463015080951092,0.06859597148440563,1.760951495892515,2.4490379384417,0.07458350715891653,0.0686597102308672,1.7609521774003667,2.4490335073799065,0.07450052551037625,0.06854839559591251,1.7609720820552879,2.449011879752905,0.07438499470384222,0.06863494856915878,1.7609706277571964,0.00046359958020994593,0.00017032495822795149,0.0007880012920499722,7.71528876475789e-05,0.00047532632720947987,-5.763732439462155e-06,0.0008543576398847563,-6.379028940184384e-05
