,Objname,ObsSMA,ObsEcc,ObsSin(Inc),Obs_h,PropSMA,PropEcc,PropSin(Inc),Prop_h,0_2PE_a,0_2PE_e,0_2PE_sinI,0_2PE_h,1_3PE_a,1_3PE_e,1_3PE_sinI,1_3PE_h,2_4PE_a,2_4PE_e,2_4PE_sinI,2_4PE_h,3_5PE_a,3_5PE_e,3_5PE_sinI,3_5PE_h,4_6PE_a,4_6PE_e,4_6PE_sinI,4_6PE_h,RMS_err_a,RMS_err_e,RMS_err_sinI,RMS_err_h,Delta_a,Delta_e,Delta_sinI,Delta_h
0,6000,2.5980159088295283,0.15157262318487363,0.2349605302225429,1.592427163844674,2.5980159088295283,0.08376200842596841,0.23383545916647192,1.7530722064340014,2.597997862503716,0.15185777770089126,0.23419507801279185,1.740453360432352,2.5980233993034467,0.15182315134666222,0.2343125502714678,1.7404240221446168,2.5980686250930383,0.15148127142696824,0.2342763947309888,1.740527544337206,2.5980162745061257,0.15130066727193597,0.23413735322065723,1.740609427401429,2.5979633458871016,0.1514086646659212,0.2340573476585513,1.740601245251743,3.4420279340013075e-05,0.06781267151406373,0.000371951699020238,0.012549311705256836,5.2716263509999806e-05,0.06809576927492285,0.0004770911049958859,-0.012462779032572424
1,6001,2.8512476648115546,0.05313369426460263,0.04356601416625966,1.6857342931211257,2.8512476648115546,0.046081851695115854,0.03756056985684819,1.8609086257316998,2.851256397814891,0.05309081055466376,0.03816090503833269,1.8598393646907894,2.851255317410934,0.053186855563725356,0.03814902320960803,1.8598303228768858,2.851247196050764,0.05313241991080496,0.03815185731596355,1.859832371686244,2.8512526612101334,0.05315062334812527,0.038141499290033395,1.8598318416578452,2.851254908606726,0.0531598953681718,0.038156331158571075,1.8598309639023847,6.518955874358661e-06,0.00706234141559233,0.0005913900697138646,0.0010756577476817375,8.733003336480749e-06,0.007105003868609502,0.0006003351814845015,-0.0010692610409104297
2,6003,2.3413313854360736,0.0987340565028836,0.11435431627123256,1.5220075074849306,2.3413313854360736,0.0938495194941663,0.11191350298125308,1.7273414481646872,2.3413930640716374,0.09822494497503932,0.1124558373954138,1.725886401196607,2.341274000738266,0.09850680124109458,0.11261389485167766,1.7257970127693227,2.341309285605447,0.09926278627598574,0.1126484740405758,1.725685522201026,2.3413312721306987,0.09869686827786071,0.11276854214614117,1.7257442611748373,2.3412869006844303,0.09866925254388063,0.11293013820093857,1.7257155703341491,4.37368634175778e-05,0.0048345567648210835,0.0007860657721055382,0.0015772772848983636,6.167863556383324e-05,0.005413266781819442,0.0010166352196854939,-0.001455046968080076
3,6004,2.269143173982202,0.09642593088670627,0.060979085351584084,1.4986098716779672,2.269143173982202,0.09019318436338175,0.055562744147319654,1.718228331980344,2.269037941065991,0.09723518893222138,0.05832336957399776,1.716124334593942,2.2691258852301623,0.09638909276461435,0.05756659507606873,1.7163353424457946,2.269190998082561,0.09578961169352627,0.056703212515343444,1.7165167111354998,2.2691309504508497,0.09563541627352996,0.05627017175538035,1.7165593149345006,2.2692051384293697,0.09623002346925584,0.05704738702806329,1.7164198123120973,5.941215297910258e-05,0.006088684959490969,0.0017687146572311948,0.0018437039668100454,6.196444716755067e-05,0.007042004568839633,0.0027606254266781052,-0.001669017045843324
4,6005,2.7010736148704604,0.1860628230173744,0.131188727637232,1.614029371468014,2.7010736148704604,0.1837300158379296,0.12952603643259522,1.7867841672146068,2.698827809210281,0.17897921842084177,0.12841575330555063,1.7874915170581966,2.7013692414428463,0.17198175799673587,0.1272379497862131,1.7903416761947992,2.702634997731737,0.17949485935409004,0.12814836562615997,1.7881582113573855,2.7017576603255966,0.19711991827000933,0.13171342104016381,1.7817630575906345,2.7017592419550422,0.1997389981993192,0.13264142093060877,1.780683650431607,0.001304373969142826,0.011082465359583888,0.002138051354217064,0.003936294148746754,0.0015613828612766056,0.01600898236138959,0.003115384498013546,0.0035575089801924697
5,6006,2.8331283597987515,0.0526222368938894,0.043765367883959405,1.6804161416595707,2.8331283597987515,0.04495331118947316,0.0377699048825778,1.856739072375047,2.8331291059825783,0.05254910629855734,0.0383689352573757,1.8556328133968274,2.8331416227402615,0.05260586000750976,0.03838953329149294,1.855628941697368,2.83312075131054,0.052628591354327924,0.03840005647914908,1.855620792165842,2.833140104963104,0.052595863312953794,0.03839488427765067,1.855627311701227,2.8331307068937663,0.05268078539618661,0.038370294967798244,1.8556195752634177,8.692631837855852e-06,0.007658850996542149,0.0006149691518154709,0.001113196770882313,1.3262941509939452e-05,0.00772747420671345,0.0006301515965712809,-0.0011062589782195875
6,6007,2.4055308881873763,0.2182310911043804,0.08185388812761116,1.5129570439079925,2.4055308881873763,0.12765249208141893,0.07889310642223661,1.7397495166011059,2.4055665557374177,0.2181052363085577,0.0787221908076133,1.7161081352500744,2.405556184668359,0.21775475559776425,0.07907737705921009,1.7161831987036378,2.405502707749092,0.21813774194701016,0.07965843832014288,1.715975377076926,2.40552521719042,0.21852189128516944,0.07982382756989444,1.7158201903548318,2.4055188979083417,0.21846780965500773,0.07980845755939286,1.7158399041055843,2.4008957394159276e-05,0.09054542162900336,0.0006860044151339317,0.023764587881262414,3.566755004147382e-05,0.0908693992037505,0.0009307211476578259,-0.023566317897468103
7,6008,2.2146713179615256,0.10068503978360265,0.07006824224560113,1.4795813175405037,2.2146713179615256,0.02614004813386046,0.06492047605602178,1.7101527645773786,2.2146540392717156,0.09969066320103297,0.06488159202708585,1.7022005812407377,2.2146474597961574,0.10027161011034114,0.06608297402545044,1.7020002913698782,2.2146586269457527,0.09986091051235926,0.06732473436645187,1.7019308433822011,2.214683524909229,0.10164505554329234,0.06806553660199242,1.7015770174805926,2.214702906353777,0.10257385969898412,0.06874689102089965,1.7013760913600697,2.0859832956612228e-05,0.07467674430762623,0.0025165940809422057,0.008341144506477903,3.158839225125831e-05,0.07643381156512366,0.0038264149648778722,-0.007952183336640939
8,6009,2.434785488581998,0.1487394908968525,0.401666066439397,1.5423223715030407,2.434785488581998,0.14623747271959345,0.4000120134417936,1.6194760045908163,2.434783122436515,0.151554892879318,0.4012828411723867,1.617162289379985,2.4347786486318204,0.15111020986024645,0.4012344942730888,1.6173091058175864,2.434799025860888,0.1468352281918467,0.40146658035202165,1.6181037023117624,2.4347996313815163,0.1452811069872154,0.4013566182217645,1.6185178831661267,2.4347776843301796,0.14782204438190305,0.40110574236076013,1.618179752114541,9.965606928659391e-06,0.003340698692447873,0.001282921070258288,0.0017047116508109742,1.4142799518168658e-05,0.005317420159724556,0.00145456691022805,-0.0009581214246896508
9,6010,2.5697658993537638,0.14166617307194254,0.23420955895929196,1.5860588850626895,2.5697658993537638,0.1377492968877235,0.2331579150092739,1.738479211649795,2.569774014022501,0.14153893720025307,0.23346714295082746,1.7367605353429683,2.5697733762895485,0.1416065055293486,0.23338455980716433,1.7367734205337446,2.5697690690773083,0.14169630501489552,0.2334724357706943,1.736713554101486,2.569767735790541,0.14173375362894725,0.2334777096720234,1.7367013677771947,2.5697684028865933,0.14171977713290734,0.23339821958790147,1.73673875990764,5.31864158335453e-06,0.003910470924566937,0.00028493087247440053,0.00174189662490376,8.114668737402297e-06,0.003984456741223746,0.00031979466274947854,-0.0017057911160502925
