,Objname,ObsSMA,ObsEcc,ObsSin(Inc),Obs_h,PropSMA,PropEcc,PropSin(Inc),Prop_h,0_2PE_a,0_2PE_e,0_2PE_sinI,0_2PE_h,1_3PE_a,1_3PE_e,1_3PE_sinI,1_3PE_h,2_4PE_a,2_4PE_e,2_4PE_sinI,2_4PE_h,3_5PE_a,3_5PE_e,3_5PE_sinI,3_5PE_h,4_6PE_a,4_6PE_e,4_6PE_sinI,4_6PE_h,RMS_err_a,RMS_err_e,RMS_err_sinI,RMS_err_h,Delta_a,Delta_e,Delta_sinI,Delta_h
0,15760,43.92871793483964,0.07138373642475875,0.05303353042114039,6.611007120438083,43.92871793483964,0.07079504264231462,0.045236488521874084,6.615587715788246,43.92914524421724,0.0726720542123764,0.04895811104244631,6.613485372579989,43.92915180628981,0.07063732107508755,0.044612755415909686,6.615732475930681,43.92915327050177,0.06826899180229552,0.04091892127545247,6.6179415634470145,43.92919916313964,0.06949107849123853,0.04380918087846572,6.616539982932884,43.92921728598671,0.07277523783886902,0.04864576505008992,6.6135226355161,0.0004563523031574405,0.0017635462509967932,0.003050943383783266,0.0017408486729176883,0.0004993511470701151,0.001980195196554402,0.003721622520572225,0.0023538476587683377
1,15789,39.40470582384133,0.1841659783271852,0.10540635826324356,6.169757178094266,39.40470582384133,0.18430214286143243,0.10159227703854087,6.150589573313566,39.40445158226597,0.18413410169644254,0.10161712425418734,6.150534741338303,39.40445357093447,0.18407758522753953,0.10170506261385848,6.15054096659747,39.404441179823934,0.18413545705297665,0.10184053257404041,6.150386386356806,39.404410119548245,0.18411112269529883,0.10197329153822204,6.150329736595909,39.404480219335206,0.18411527093822375,0.10198372731684108,6.1503234354757295,0.00025947839437728007,0.0001886043172171346,0.0002732669575268353,0.00019235309528501347,-0.0002256045061272971,-0.0001666858084557743,0.00039145027830020385,-4.860671609563383e-05
2,15807,43.75299538532043,0.07079349682009173,0.04271115562438464,6.598012625576511,43.75299538532043,0.06784844277266738,0.033145496779039406,6.606980372864026,43.753009353639186,0.07066288910366118,0.03463637639650604,6.6050666542529735,43.75303898622903,0.06950809357914692,0.034253448793294505,6.60569783440233,43.75302925863555,0.07069224994798111,0.03410229459627462,6.605178998659778,43.75316134010192,0.07084835139275725,0.03459198886258928,6.6049970493131305,43.753197632828986,0.06950292450063279,0.034207908655712924,6.605724060698368,0.00011974021784763713,0.002469799575549374,0.0012318116825395724,0.0016771443239545834,0.00020224750855390994,0.002999908620089864,0.0014908796174666339,-0.0012563121656583576
3,15809,42.27011577097991,0.219555283112275,0.22918528662189228,6.343062330703468,42.27011577097991,0.21870425772663568,0.22738970108466083,6.1907598445326135,42.270825188313054,0.2171799283716231,0.22760812714283982,6.190798479890879,42.27082023405533,0.21559251537958996,0.22879609435101161,6.191285769709144,42.270731771973345,0.21824428714679572,0.22819580911288134,6.188558568173722,42.27076141693187,0.21720078144118404,0.22834452035163136,6.189785903878504,42.27080450927502,0.22010216290414705,0.22638258641384923,6.188571583786594,0.0006738275054510683,0.0018128802043983832,0.0009593145374101321,0.0014738217721780552,0.0007094173331410047,0.0013979051775113716,0.0014063932663507805,0.0005259251765306061
4,15810,39.40672928351064,0.12468549437737765,0.06538292545555816,6.228401897908223,39.40672928351064,0.12461226679458298,,,39.407027933115636,0.12472629295227039,0.06045972788333402,6.229320755331651,39.407068523699714,0.12466721422009974,0.060004382390379134,6.2295343590202075,39.40703655180666,0.12470242777986074,0.0612350745341383,6.229033713790865,39.40701868468287,0.12469497225937295,0.060250146824448424,6.229420833960189,39.40708793184869,0.12466024123090462,0.060115110499139895,6.2295061696598335,0.0003197095453855115,8.159893126828715e-05,,,0.0003586483380502159,0.00011402615768740798,,
5,15836,36.43525433620266,0.07152750188368168,0.09429744280886511,6.0204458773863925,36.43525433620266,0.07139061161625743,0.08556490614335728,6.011950730454911,36.43522245762236,0.07155200872964478,0.09291243112074847,6.006457964666771,36.435271401234175,0.07153812060210889,0.09030377821243217,6.007909746576025,36.43524933592135,0.0715111341793899,0.0926727403628091,6.006563965810253,36.43518089281636,0.07152895198275175,0.0918781192043921,6.006928495193246,36.43520668005913,0.07155654648743164,0.09091056877438121,6.007498757089087,4.242051626970886e-05,0.00014765233206021474,0.0062513535684746244,0.004910400674553042,1.706503151410743e-05,0.0001659348711742087,0.00734752497739119,-0.004040983878886628
6,15883,47.04421098294597,0.21237677831606117,0.3068329157601652,6.70285191882703,47.04421098294597,0.21257580752243682,0.3062754841815213,6.391492721155378,47.05027975842888,0.21188380372339508,0.306279306037287,6.3916408900116455,47.05030022343293,0.2120052854540824,0.3063485183399008,6.39134164590142,47.0503293903562,0.21184178170882023,0.3062420019811788,6.391782216561673,47.05034152254072,0.21207991409609125,0.3063348053824415,6.391257520150097,47.05040116415006,0.211817736537754,0.3062641204779165,6.391787383754635,0.006119569492533798,0.0006578359205050853,4.498397770252431e-05,0.00023269331441978103,0.006190181204090095,-0.0004958934263455672,7.303415837950356e-05,0.00029466259925747806
7,16684,44.06650766404231,0.040555537804026986,0.06228309739959105,6.632786157304968,44.06650766404231,0.04011672046844732,0.05497519368280988,6.6340869634642665,44.06634524292841,0.04117426352170705,0.05619771897033385,6.633219481379045,44.06635290732412,0.03794351451889901,0.054325847740231206,6.634750723490436,44.06635233905756,0.03751351858223809,0.054188262438313824,6.634914453592243,44.06635223198348,0.04067997771650818,0.055939856099872655,6.633441364695954,44.066352001916144,0.0425896929097415,0.057323192463929404,6.632413212857356,0.00015674561135274433,0.0019519596764230034,0.0013400858830966951,0.001009562411760587,-0.00015475671819586978,0.0024729724412941856,0.002347998781119527,0.0008274901279765601
8,19255,42.7833958639157,0.034733520695273065,0.032294678949991065,6.536935076351053,42.7833958639157,0.03199094099999136,0.02156300768449749,6.547721956010176,42.783129765640325,0.03375368600436458,0.01998330127542152,6.547019051756236,42.78312677715203,0.034499700961018,0.021331080223620326,6.546606210872628,42.783127598264585,0.03320462697602879,0.020542508070433774,6.547091727065217,42.78312683819384,0.032438145604621396,0.019271525955531325,6.547497427602288,42.7831184890297,0.033742356408090875,0.02003229353953621,6.547016400297806,0.00026999781647992833,0.001681762648595439,0.0014956374197016534,0.0007327171342938908,-0.00026609827537527053,0.0025087599610266395,-0.00023192746087716265,-0.00022452840788833583
9,19299,39.403932794117786,0.22509188021397783,0.13560679063180017,6.116377669790644,39.403932794117786,0.22552354711133857,0.13852247893223363,6.069374993508654,39.4036792478659,0.22797725050786483,0.1344455625007034,6.06730810047254,39.40357788393694,0.23450017226609535,0.12743726339447364,6.0635471275434725,39.40374626462327,0.228590715613306,0.13228240846399794,6.067716361600523,39.40380863851424,0.22283033216126016,0.1370755694773546,6.071951354678086,39.40378729352123,0.22176072330023613,0.13908212692420027,6.0722816250204845,0.0002287466844018579,0.004846034088764192,0.006014124764292044,0.003348828808955502,-0.0001241556035438407,0.008976625154756779,0.0005596479919666442,0.002906631511830682
