,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
0,15760,43.98906740341172,0.07135058472709346,0.050790044964490584,43.98906740341172,0.07069940954979603,0.04517099234707049,43.989055022843544,0.07304751233345619,0.04860591453500012,43.98902153568431,0.07046920670745246,0.04399067891516589,43.989115726610244,0.06789231304714904,0.039999764961573064,43.989131309079134,0.06958702646737619,0.04319509877519587,43.98913132012896,0.07300415632578587,0.04826095894445934,4.4680164252400024e-05,0.0019972475658928597,0.0032476341467803514,6.391671724514936e-05,0.0023481027836601553,0.00343492218792963
1,15789,39.45804926328467,0.1841805522654338,0.10388801035997859,39.45804926328467,0.1840579973679091,0.10163948794839399,39.457997478799484,0.18444024468814937,0.1015994532902146,39.45804106685834,0.18442709920165262,0.10160293513251088,39.458094894156325,0.18447062099156025,0.10158738753942302,39.458065876561584,0.18442972863962165,0.10155769913003815,39.45812428243866,0.184438524185709,0.10158163829543763,4.368146426256418e-05,1.551826337553869e-05,1.6059399038542823e-05,7.501915398933079e-05,0.00041262362365115934,-3.6552815883106327e-05
2,15807,43.81274885751295,0.0703737641177776,0.04071341604950814,43.81274885751295,0.06861608488224402,0.033161563874212145,43.812716310471494,0.06989138747711851,0.03347421595277483,43.81270839935692,0.07057130692568044,0.03253876172649937,43.812672507960755,0.06959223548342092,0.03330013171718269,43.81285549866803,0.06959671353965176,0.03336226288185094,43.812928238622696,0.07054874335059377,0.032551060195274074,9.832572701805624e-05,0.00043822105068623584,0.0004123657534962953,0.000179381109745691,0.0019552220434364137,0.0003126520785626877
3,15809,42.32837715053041,0.21859299168004184,0.2303145578508917,42.32837715053041,0.21794840431319873,0.22769289234906254,42.328640434746525,0.216748977768897,0.2276591881332667,42.328397642639366,0.21622132355493318,0.2281964690403622,42.32838278380018,0.21785334690368094,0.22844327705584197,42.328326888953875,0.2185692931335065,0.2276890421802849,42.32815726130567,0.21912688765258687,0.22728269059898087,0.00015528912113856567,0.001086834198323407,0.0004137848669457021,0.00026328421611765407,0.0011784833393881367,0.0007503847067794334
4,15810,39.460644368655885,0.12473841680576854,0.06373065798197372,39.460644368655885,0.12464889471918249,0.059655796843145946,39.46052826664869,0.12467215329132565,0.06012502101510286,39.460786885357194,0.12464184249792092,0.06038915806353925,39.460710361242704,0.12466730125236705,0.059718990129647626,39.46060850543596,0.1246526664631694,0.06023043398322147,39.46074329545546,0.12463749674826753,0.060277041564042885,9.421693293917504e-05,1.3623357352124295e-05,0.00023073002315048262,0.00014251670130960292,2.3258572143164402e-05,0.0007333612203933026
5,15836,36.48475681168381,0.0716071119336707,0.09453582092091664,36.48475681168381,0.07136247104363255,0.08592562092617766,36.484655327043384,0.07136966848954432,0.09319989892119426,36.484760104425845,0.07135704976745355,0.0894116420242205,36.4848823137885,0.07132826397597619,0.09325385225771933,36.48488966987405,0.07136752061391269,0.0925208455777159,36.48480414980505,0.07139877039492186,0.09104757090303876,8.641893094322298e-05,2.270925703583288e-05,0.001471447377367287,0.00013285819024133616,3.6299351289306725e-05,0.007328231331541674
6,15883,47.11397301313627,0.2123171557967504,0.3118762826139439,47.11397301313627,0.2123302248521873,0.3062236367287482,47.11328916007927,0.20971695077892344,0.30635714030740074,47.11401940642693,0.2098219129331365,0.3064521720965676,47.11392410972087,0.20970877498861337,0.3063384370856878,47.11453593680579,0.20980006561151596,0.3064102752568089,47.11486926258124,0.20980171296365194,0.30637213254566614,0.0005427518718353398,4.725941101809667e-05,4.063360302415492e-05,0.000896249444970465,-0.002508311919050793,0.00022853536781941575
7,16684,44.12647021051209,0.040571432997782014,0.0597188923367697,44.12647021051209,0.039894514315068415,0.055351015196682216,44.1266736410767,0.04086793648956926,0.056056828272279924,44.126478874715154,0.03743321281783097,0.05344182434722839,44.12634274497499,0.03709782371527082,0.05313748720590435,44.12636963307408,0.04022735596460876,0.05558253440848469,44.126378534147285,0.04275127029863228,0.057417590001994,0.0001215814898501587,0.0021381805139642565,0.0016196834622472039,0.00020343056461058495,0.002856755983563865,0.002066574805311784
8,19255,42.84142759704398,0.03375422787732495,0.03255577049628467,42.84142759704398,0.03211726872557418,0.01390130096141479,42.84142535628856,0.03342180736308298,0.014527663723250704,42.84153676699751,0.03438438881961037,0.01648921750101692,42.84145842303771,0.032719468340391265,0.01210582258528612,42.84135249006744,0.03215045635725023,0.009954890470692866,42.841454557650984,0.03319291948229662,0.014485820038067131,5.938909946252724e-05,0.000745794605057673,0.00225717004708352,0.00010916995352516778,0.002267120094036186,0.0025879165396021295
9,19299,39.45735771473459,0.2261783680172347,0.13738133687299647,39.45735771473459,0.2262018760558279,0.13500393444758826,39.4574623383722,0.22566820289019007,0.13628391616429036,39.457481614819564,0.2354882937187046,0.12630821047037402,39.45756717479418,0.22554303591518607,0.13574036290761932,39.45759336092626,0.2215213646415039,0.13687215991372081,39.457167545917216,0.22058108156293477,0.14195249567772772,0.00015173478306161,0.005281712296175369,0.0050725793644848804,0.00023564619166904777,0.009286417662876717,0.006948561230139455
