,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
0,15760,43.989080524583876,0.07134940292282974,0.050789532699490235,43.989080524583876,0.06915524006591148,0.042545238635584,43.98908147691257,0.07178019133958463,0.04674671501170523,43.98908463900041,0.06907306461510503,0.04244998763193566,43.989084853652635,0.06753260760104629,0.03988046790469192,43.98908144219496,0.06863294150893624,0.04173254299554498,43.98909880635296,0.07132762668706544,0.046029472180957764,6.451422401213397e-06,0.001624863047249375,0.002614555243435089,1.8281769087025168e-05,0.002624951273673154,0.004201476376121227
1,15788,39.45619282821048,0.3159332986729071,0.05753914905193266,39.45619282821048,0.31590329791334215,0.05390931448463325,39.456166810723445,0.3159198118397729,0.05392133461134743,39.45606660510942,0.315887691357172,0.053910839852591666,39.456119242928814,0.31590276785097776,0.05391151256434896,39.45620012000994,0.31590607715480445,0.053948814815152825,39.456196974026376,0.31590876376431554,0.05398470077393273,5.079737779453431e-05,1.0385430951440233e-05,2.8221130189415997e-05,7.291799455799719e-06,1.6513926430761217e-05,7.538628929947694e-05
2,15789,39.45807251821133,0.18418063748374366,0.10388818017519749,39.45807251821133,0.18410529639741396,0.10175789462520604,39.4580968561098,0.18410934676689655,0.10175995011754319,39.45807124659901,0.18410906387763706,0.10176627129184673,39.45810670940872,0.18411745205574898,0.10175294662219325,39.45809283072274,0.18411875985335413,0.10176205452528533,39.458080841963515,0.18409691798848976,0.10177610994670769,1.2404225807800945e-05,7.800456081318172e-06,7.65179781750666e-06,3.419119738623522e-05,1.3463455940165847e-05,1.821532150164673e-05
3,15807,43.812751464561934,0.07037251393246176,0.04071424856160607,43.812751464561934,0.06847222314357045,0.03313614462160115,43.81269310773749,0.06867077250082838,0.03315213576824129,43.81273460972873,0.06850087200124522,0.03319616230371269,43.81276175353593,0.06847989308542653,0.0331402401507594,43.812803245201344,0.06852250989976873,0.03321320583509381,43.81281440122398,0.06847501374027282,0.03311318914130827,4.459108566234548e-05,7.246441097604171e-05,3.670838401590803e-05,6.293666204726378e-05,0.00019854935725793776,7.706121349265738e-05
4,15809,42.32843339569123,0.21859266464967342,0.23031350370478534,42.32843339569123,0.21746831352848925,0.22809264656305261,42.328482396950214,0.2163791735798978,0.22820025202089433,42.32846675378519,0.21757722674883584,0.22791510986666033,42.328410302909504,0.21597114468593714,0.22907360923602219,42.32845367743239,0.21949777787348224,0.2273511073281243,42.328393364193246,0.2183402592564129,0.22749892968170413,3.3907864910916385e-05,0.0012870632991996477,0.0006118452148835667,4.900125898643637e-05,0.0020294643449929872,0.0009809626729695708
5,15810,39.46065825235994,0.12473965352625078,0.06373112336767787,39.46065825235994,0.12464345240501926,0.05984389394152537,39.460583830043205,0.12464911820781785,0.05984820138550205,39.460708074028396,0.12464812074603236,0.05986941405400881,39.46069915483444,0.1246411791104461,0.05986064772454727,39.46062130927687,0.12464624677156218,0.05986784066925886,39.460738164873575,0.12463748924043308,0.05987241214197468,5.78654942815501e-05,4.419139750269979e-06,8.662798146872024e-06,7.991251363392848e-05,5.665802798593411e-06,2.851820044931508e-05
6,15820,39.45598465933486,0.2582111166161793,0.29334939919202585,39.45598465933486,0.2060832883816231,0.287386689465149,39.455997519888754,0.2322374228828192,0.28803391683614643,39.45595706426228,0.23844441077816347,0.28769586201641656,39.45596915693019,0.24359598087552387,0.28798845787414756,39.45593179880515,0.19112117650611016,0.2867200220712756,39.45599403574427,0.20198401528074683,0.2884711487414825,2.4340914635800773e-05,0.020949374771415546,0.0005858719548041411,1.2860553894711302e-05,0.03751269249390077,0.0010844592763334937
7,15836,36.48474752673703,0.07160622580273829,0.09453495511291145,36.48474752673703,0.07135092475399349,0.08558197709339929,36.484725779346306,0.07136310932680097,0.08521480418602617,36.48473651603566,0.07134546078811334,0.08527805299252722,36.48482737869797,0.07133976085489328,0.08542824846017671,36.48484650117866,0.0713500978689408,0.08561204373450063,36.48475942733247,0.07137439371704103,0.08578125954024822,4.882058876016728e-05,1.2555382790646517e-05,0.00021000825081105896,9.897444162731972e-05,2.34689630475432e-05,0.00019928244684892793
8,15874,79.4132733545469,0.5673696375714279,0.4133992637327571,79.4132733545469,0.5659960439918369,0.4011749624710222,80.4412164072577,0.5748881190976141,0.399439190456945,79.6225329933926,0.5702835127606937,0.397636094731724,78.99614860291253,0.5665536641660487,0.39715381772010006,78.5394948332013,0.561406333770968,0.4052452783350755,78.38557698350905,0.5568318892444232,0.4119893635659482,0.7563351685784542,0.006368821629647726,0.005638751697804561,1.0279430527107962,0.008892075105777164,0.010814401094925985
9,15875,39.45587500157196,0.3236028488230927,0.13511056250693113,39.45587500157196,0.32357839298948543,0.13298800580688314,39.45586829979051,0.323643011973435,0.1329578494718341,39.45591996922181,0.32360279213494464,0.13296187939228832,39.45588492613777,0.32357276785457906,0.13297966977094575,39.45587582047659,0.32354420659639527,0.1330176883884484,39.45589756625971,0.3235645098877773,0.13301100625817594,1.817012875941915e-05,3.439323650897436e-05,2.46700934240551e-05,4.496764984907031e-05,6.461898394954924e-05,2.968258156527126e-05
