,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457080.0,30.493757009052228,23.892676174805164,-0.9372772666660425,-0.7508804530719361,0.7537386784708805,-0.17609719423180034
1,1.0,2457080.0,30.493660653696015,23.892597420452052,-0.9372756044385455,-0.7508882296469738,0.7537255503889676,-0.17609647431437137
2,1.0,2457080.0,30.49385645579346,23.892752213020717,-0.9372823473725274,-0.7508725578831337,0.7537484094617429,-0.17609678321781272
3,1.0,2457080.0,30.493519733496612,23.892503481077878,-0.9372704837782861,-0.7508548475657132,0.753747286712478,-0.1760991363884401
4,1.0,2457080.0,30.49387079979568,23.892754466699063,-0.9372843209394657,-0.7508923194952323,0.7537316495032784,-0.17609890400145983
5,1.0,2457080.0,30.49384577489875,23.892744240508506,-0.9372815385505859,-0.7508752464893742,0.753747687827031,-0.17609604135148355
6,1.0,2457080.0,30.493790285607556,23.892701925546085,-0.9372775320038405,-0.7508857346865139,0.7537379376640042,-0.17609700858067107
7,1.0,2457080.0,30.49386967633479,23.892751677623608,-0.9372864929447444,-0.750890585041363,0.7537354265868745,-0.1760963856519764
8,1.0,2457080.0,30.49360224789192,23.892555379775764,-0.9372725052081385,-0.7508877011102274,0.7537269730017174,-0.17609844365165386
9,1.0,2457080.0,30.493602524688136,23.89255082726123,-0.9372738773356115,-0.7508753475545511,0.7537352205498425,-0.1760969747214677
10,1.0,2457080.0,30.494094169617092,23.892933436864695,-0.9372821713486967,-0.7509104649604184,0.7537307658302662,-0.1760986279387857
11,1.0,2457080.0,30.493658135059746,23.892588887057546,-0.9372673212329303,-0.750882969665663,0.7537291587206413,-0.1760972157354927
12,1.0,2457080.0,30.49357151582586,23.89253458830265,-0.9372750213276055,-0.7508692813615545,0.7537377703317958,-0.17609333021668533
13,1.0,2457080.0,30.494143280517626,23.892972108692966,-0.9372884703360511,-0.7509031459639567,0.7537361080418626,-0.17609832485162139
14,1.0,2457080.0,30.493720779200423,23.892650277997863,-0.9372782113439602,-0.7508767917941435,0.753738894955412,-0.17609351779521953
15,1.0,2457080.0,30.49380941212975,23.892713892650704,-0.9372852729673031,-0.7508778457592791,0.7537443871199273,-0.17609888847485497
16,1.0,2457080.0,30.4934883716538,23.89247478299798,-0.9372683138686764,-0.7508719760563777,0.753734700510681,-0.17609348394782004
17,1.0,2457080.0,30.493855395489806,23.89275604285858,-0.9372790727106906,-0.7508743040405438,0.753749556960518,-0.1760972824505887
18,1.0,2457080.0,30.49363235807136,23.892575961872605,-0.9372794002157363,-0.7508827854731916,0.7537308709981284,-0.17609625775055027
19,1.0,2457080.0,30.493623535413718,23.892580814114297,-0.937280788597576,-0.7508724126104047,0.7537418086208624,-0.17609433829424911
20,1.0,2457080.0,30.49393054801289,23.892822222474823,-0.9372831071219725,-0.7508799878584652,0.7537510289976169,-0.17609779867329936
