,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2454230.0,-31.60281394711653,-21.797736890077886,-1.557890934354876,0.7344370873944448,-0.6499192968349935,-0.31067374756775124
1,1.0,2454230.0,-31.602172346366324,-21.79728894207326,-1.5578287930402208,0.7345430210268805,-0.6497819750297575,-0.310666119858088
2,1.0,2454230.0,-31.60079023596914,-21.796201059540877,-1.5577776148504225,0.7347027984112282,-0.6495862215582785,-0.3106011045731519
3,1.0,2454230.0,-31.60434201459645,-21.798832577723243,-1.5579755375248532,0.7343685769036871,-0.6500277715218107,-0.310712926851242
4,1.0,2454230.0,-31.610316538741927,-21.80287811803228,-1.5583302483449932,0.7343105412454218,-0.6503738103498526,-0.3107896585001704
5,1.0,2454230.0,-31.607571920024853,-21.800856862999556,-1.5580568192336082,0.734643586678871,-0.6499438412128234,-0.31071476013769533
6,1.0,2454230.0,-31.602753222294353,-21.79772919332241,-1.557963232391777,0.7342725064283895,-0.6500621066769492,-0.3107073600587026
7,1.0,2454230.0,-31.606537058946184,-21.800291107872727,-1.558124539415008,0.7345525919318249,-0.6499557536467019,-0.3107084379803773
8,1.0,2454230.0,-31.6049148160285,-21.79934539018425,-1.558068516421116,0.7340368491863408,-0.6503701890846402,-0.3107692827652329
9,1.0,2454230.0,-31.60532778054572,-21.799633217596988,-1.5580230233869599,0.7341380829970865,-0.6503024819147066,-0.31073993313053394
10,1.0,2454230.0,-31.600204064904972,-21.795895157779803,-1.557764702407466,0.7344901556057996,-0.6497570049105245,-0.3106286057674165
11,1.0,2454230.0,-31.60905873154068,-21.80192888780133,-1.5581566308877663,0.7344038057271376,-0.6502160039381549,-0.3107833726455943
12,1.0,2454230.0,-31.59685996585257,-21.79363384876006,-1.5575591852064392,0.734437472060376,-0.6496672643661858,-0.3106003518635389
13,1.0,2454230.0,-31.6036651641474,-21.798334861476622,-1.5578850756822191,0.7344233833566265,-0.6499571756705926,-0.3106783069023927
14,1.0,2454230.0,-31.607429916925685,-21.80098205015636,-1.5581450980501086,0.7342865909644868,-0.6502593922403104,-0.31074513618288363
15,1.0,2454230.0,-31.6009802136808,-21.796456806357465,-1.5578225082277826,0.7344992765109618,-0.6497734183475801,-0.3106574890054725
16,1.0,2454230.0,-31.60277821942062,-21.797542209616903,-1.5578600510611202,0.7346380723692008,-0.6497132720612416,-0.3106631153712443
17,1.0,2454230.0,-31.601615538455317,-21.796999101377054,-1.5578468552070428,0.7343249617346571,-0.6499510732655696,-0.31066872425269715
18,1.0,2454230.0,-31.601669818304483,-21.796829556772234,-1.5578221113447965,0.7345637935925321,-0.6497698666678441,-0.31064727347191784
19,1.0,2454230.0,-31.60437497453034,-21.798769683882007,-1.5579492724568682,0.7345345262484375,-0.6498879765895191,-0.31068149032691983
20,1.0,2454230.0,-31.600561274489934,-21.79639588113645,-1.5578321908671025,0.7342041909553945,-0.6500188026710085,-0.3106730889106735
