,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2456130.0,32.30600196084443,21.0617972256668,10.588233998683295,-0.46975752213433153,0.910744809391055,-0.08934338507413361
1,1.0,2456130.0,32.30665880326067,21.06224285757568,10.588477765069614,-0.4698320746371916,0.9106877169089259,-0.08939416778041775
2,1.0,2456130.0,32.30687504486355,21.06237435110786,10.588512484952387,-0.4700985001814269,0.9104830724720574,-0.08944024240607298
3,1.0,2456130.0,32.30530753891173,21.06133928701499,10.588000876553922,-0.4699194136267899,0.9106189150029275,-0.08940358658479748
4,1.0,2456130.0,32.305582414138456,21.061550828424405,10.588110846998303,-0.469613768408507,0.9108673376570976,-0.08926446072471153
5,1.0,2456130.0,32.304565408952094,21.060854478300968,10.587772461098172,-0.46988647493640723,0.91059633802224,-0.08937652181894258
6,1.0,2456130.0,32.307703292675995,21.062908375512684,10.58880027216135,-0.46968471006712725,0.9108797020372784,-0.08931108512096633
7,1.0,2456130.0,32.30657378400697,21.06221978559168,10.588417801962741,-0.4696841038769053,0.9107981560833605,-0.08931505963886444
8,1.0,2456130.0,32.30782087738261,21.062989131351074,10.588803145030113,-0.4697581352715297,0.9107737801016643,-0.08936038502263556
9,1.0,2456130.0,32.30582790819669,21.06168146616828,10.588153658588853,-0.46952389403102945,0.9109076358327636,-0.0892942002270476
10,1.0,2456130.0,32.30525767823155,21.061281598980766,10.588006164847574,-0.4699133816283168,0.9106284860429062,-0.08938866913907818
11,1.0,2456130.0,32.30513708771733,21.061214544252397,10.58794428421729,-0.47006490002740314,0.9104852165604795,-0.08945443268483541
12,1.0,2456130.0,32.30601159798705,21.061810126979765,10.588238843946284,-0.4700675861041588,0.9104924457677416,-0.08942790642318124
13,1.0,2456130.0,32.306308690177076,21.062005180458492,10.588362483148925,-0.46973417799054673,0.9107516485726814,-0.08934589589075502
14,1.0,2456130.0,32.30625552028498,21.062002260593037,10.588315947229711,-0.4697748888600323,0.9107156375106568,-0.0893446974361609
15,1.0,2456130.0,32.30762988980791,21.06288019655968,10.58875657842429,-0.46979508509252094,0.9108133371554346,-0.08937583554028768
16,1.0,2456130.0,32.306339560921536,21.062030586460764,10.588372762330417,-0.46966681967212703,0.9108534454164025,-0.08927938232040974
17,1.0,2456130.0,32.30713360262626,21.062581494219188,10.588659315390151,-0.46920087214599654,0.911187867995418,-0.08915548609611619
18,1.0,2456130.0,32.30613389370072,21.061898246925928,10.588279727181131,-0.47005719222637826,0.9105201094249048,-0.08944446501259247
19,1.0,2456130.0,32.30479387849303,21.060972991141792,10.587838159351294,-0.46986280205807673,0.9106195403090808,-0.08937205542000298
20,1.0,2456130.0,32.30565491595006,21.061583615912994,10.588115545485373,-0.4702323362715492,0.910371215866565,-0.08947161366463126
