,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457070.0,15.317317441638448,28.376367493503096,-4.553554136468805,-1.0851478833180743,0.478429260382865,0.1258217892368773
1,1.0,2457070.0,15.317241232219079,28.376225324200643,-4.55353027309884,-1.085152515891916,0.47840836222894945,0.12582584257803667
2,1.0,2457070.0,15.317363052965833,28.376438546354855,-4.553572362402911,-1.085161337864395,0.47841063388452176,0.12582519740911977
3,1.0,2457070.0,15.317337347163337,28.376393131140677,-4.553559691929458,-1.0851516062599447,0.47842147642572513,0.12582237246879488
4,1.0,2457070.0,15.317289689706282,28.376318219105784,-4.553540270035563,-1.085133472947646,0.4784492190283062,0.12581680711867183
5,1.0,2457070.0,15.317367441494515,28.376463473516594,-4.553567174810164,-1.0851561950755668,0.4784293601231878,0.12582383839917835
6,1.0,2457070.0,15.31739426807481,28.376507557359357,-4.553580080176793,-1.0851650463919604,0.4784156888835121,0.12582426202052177
7,1.0,2457070.0,15.31728581648972,28.37630936981816,-4.553544615844513,-1.0851461954213892,0.4784246186218201,0.1258235039304056
8,1.0,2457070.0,15.317146034305779,28.37604837743688,-4.553496021587818,-1.0851159618381192,0.4784579404633937,0.1258129721968863
9,1.0,2457070.0,15.3172514202167,28.376250807922897,-4.553526742719516,-1.0851190259724395,0.47846202296542795,0.12581366174304068
10,1.0,2457070.0,15.317326297814775,28.37638725377689,-4.553553887006486,-1.0851534514698151,0.47841952751653044,0.12582439716158095
11,1.0,2457070.0,15.31730491631487,28.376352307969952,-4.5535503458007565,-1.0851385047476778,0.47845052005662625,0.12581927403976848
12,1.0,2457070.0,15.317246632260249,28.376229898255627,-4.553534676045102,-1.0851469734866817,0.47841330087293277,0.12582057175386682
13,1.0,2457070.0,15.31741064327187,28.37653743148387,-4.553587975712616,-1.0851542052931045,0.47843854368061894,0.12582215753846146
14,1.0,2457070.0,15.317376320555983,28.376455096336393,-4.553568021333271,-1.0851634139273818,0.47841004116909247,0.12582603605206702
15,1.0,2457070.0,15.317286465987783,28.37631593252375,-4.553539290993398,-1.0851389145368613,0.4784370298019911,0.125820307998755
16,1.0,2457070.0,15.317453349501543,28.376607618054706,-4.553597646412625,-1.0851671772329954,0.47842150737282696,0.12582438256238643
17,1.0,2457070.0,15.3173575368977,28.37644481730288,-4.5535647674090045,-1.0851483156648736,0.47842765307668317,0.12582184316563713
18,1.0,2457070.0,15.317336643672222,28.376410733837606,-4.55356157054235,-1.0851526049658076,0.47842501801985515,0.12582865609798646
19,1.0,2457070.0,15.317227720564565,28.376196972203736,-4.553526720143863,-1.0851376127605168,0.4784327606430211,0.12582151272502254
20,1.0,2457070.0,15.317361889132316,28.37645007222557,-4.553569078920372,-1.0851503079335105,0.47842856073701234,0.12582437439978414
