,Name,a(AU),e,sinI,sig_i,aop,sig_aop,lan,sig_lan,T_p,10,11,12,13,14,15,16,17,18,19,20,21,x,y,z,vx,vy,vz,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
57,2013 RD156,46.80491712,0.00982749,0.07554384167249123,0.0007311,29.16933513,0.00043028,322.78565483,0.25885493,305.6705613,0.00040449,39249.24333762,59.38182459,43.26572192353504,0.04194006872562583,45.65200619,0.00175625,45.01433414,0.00133688,23.63850537,0.08020336,7.07445188,0.08020344,8,13,30.9361,37.6519426689,-24.6698830278,-0.1355090368,0.413183675,0.5130932341,0.6912107325,2.1542395259787772e-06,-1.4161106747708411e-06,2.4767729627520283e-08,5.25453492183907e-07,-3.188149445638319e-07,3.0613430374712535e-08,9.32455692945872e-07,-1.4895073610989636e-08,-3.260757636134915e-07,1.962938942962742e-07,-2.0423539401308262e-08,1.5986351417441705e-09,2.3837851688857595e-08,-1.5889060586298154e-08,7.620872585991682e-11,3.7646080400355857e-07,-2.4829733261559695e-07,3.628118332445073e-09,1.6432241690788163e-07,-1.893774156184717e-09,5.040846513416976e-10,Classical,
58,2013 RM158,43.61396222,0.00308851,0.10311773359036075,3.908e-05,18.25558959,8.407e-05,126.32237552,0.03490513,181.28897374,0.00012069,50832.73264291,8.08295875,39.108580720121495,0.004347354362045851,40.06277929,0.00062556,39.52885047,0.00052347,22.78789989,0.04108159,6.78962359,0.04108162,9,17,24.07246,35.8583043876,-16.5874546842,-1.2523470435,0.4811262199,0.9244368911,0.0873395683,3.1715166772494137e-07,-1.531652487227638e-07,-1.1728495992569056e-08,-1.0428663512911317e-08,1.5154673369224104e-08,1.2470313936050214e-09,7.401029019703387e-08,5.666330659436946e-09,5.2255708940148094e-09,-7.4112991904074946e-09,-6.088452204690783e-10,4.4671441875539225e-10,4.0038216999382573e-10,-5.673407926138396e-10,-5.032965499604974e-11,1.8097288631957933e-09,-1.177545462009467e-09,-9.150034009741932e-11,1.0421805575808845e-09,8.302360725304848e-11,9.443856052054579e-12,Classical,
59,2005 PQ21,61.99828326,0.0067768,0.38314586768347675,5.864e-05,6.4818817,7.75e-05,22.15544019,0.01243586,316.33309543,0.00048917,54338.42640767,2.4134655,37.62057883008147,0.007715499117614879,38.28891845,0.00054923,37.99993796,0.00053899,23.25070571,0.05405488,7.43642578,0.0540549,11,18,41.24371,37.6737984816,-4.9168098485,0.7107559293,0.2149679198,1.0341249364,0.572103217,2.9545051875478824e-07,-4.284417092961153e-08,4.219685242615782e-09,1.4110765638976596e-09,7.661408475599834e-09,4.266047154640077e-09,6.249972732251948e-09,-5.99579985669127e-10,1.4565976269588383e-10,-1.1667296692608522e-09,-6.186941983122861e-10,8.08126162254003e-11,2.0895897900047887e-10,7.701557071753602e-11,6.52454761964525e-11,5.3485043798448945e-09,-8.792959689556553e-10,1.9950784583749972e-11,3.5970575712956615e-10,1.1069125212667031e-10,6.552238489919182e-11,Detached,
60,2005 TB190,75.65851027,0.00101246,0.37960054018068423,7.2e-06,26.47961314,1.38e-05,171.45372011,0.00165003,180.45161589,5.48e-06,57717.5896132,0.44604869,46.19977405856323,0.0011632648795448695,46.51903487,7.66e-05,46.20270088,7.445e-05,21.05809157,0.00533204,4.39660127,0.00533205,28,38,61.5999,45.5872344973,-7.4954481608,0.5584592197,0.1709087592,1.0753005221,-0.056498301,5.688396086020089e-09,-1.0091331703718546e-09,5.984615390994178e-11,-2.1760347531316885e-10,1.789632065231463e-10,-9.297959260177852e-12,1.8000464677166398e-10,-1.0656415076303951e-11,4.539748763890582e-11,-3.2904785190909344e-11,1.7213644861650894e-12,9.254230633686183e-13,-2.7290919368561416e-12,1.954925591884605e-12,-1.066193037686764e-13,7.378978166250727e-11,-1.7855549287444338e-11,1.0676555312796157e-12,7.548101290446495e-12,-4.0987248787284956e-13,9.328098979898608e-14,Detached,
61,2013 SG102,43.06925688,0.00165535,0.007399792466684694,5.573e-05,7.98604113,7.549e-05,201.49072846,0.29110061,200.56515044,0.00032624,72059.6540603,81.54430679,42.75055029428922,0.0036077465892965285,43.20503543,0.00040145,42.87096481,0.00038781,23.39947739,0.0479895,7.06098928,0.04798951,16,25,48.52092,42.1713659913,-7.713082729,-0.0622018828,0.1611844397,0.9101041474,0.2684066745,1.5523003337626973e-07,-3.0357796698088583e-08,-7.525498709037717e-10,-4.68479767005407e-09,4.393005944515409e-09,9.95436953539204e-10,5.968109610351006e-09,1.534647705001628e-10,1.1776266764784548e-09,-9.099866802994103e-10,-1.961001476503025e-10,1.3983446397719903e-11,9.616908523672306e-11,-3.585160531199253e-11,-4.27881564238445e-12,3.2026819147185682e-09,-7.386728795805016e-10,-4.66119629600545e-11,2.465713938037166e-10,3.1456569370306753e-11,8.655605759268024e-12,Classical,
62,2013 RR109,47.88774686,0.00319434,0.05852225338118663,8.186e-05,4.23756581,7.436e-05,100.38259772,0.13361298,225.78663625,0.00147867,49978.15836461,39.4254492,45.08364574732856,0.006485799583854176,45.64363048,0.00069987,45.31400129,0.00067983,23.43287165,0.05507545,6.85480868,0.05507547,13,22,49.34461,44.6741853112,-7.5818369916,-0.3027005362,0.1742652563,0.8799245335,0.338532931,4.750701968552963e-07,-8.399438304677921e-08,-4.14658085462479e-09,3.1703881432316917e-08,3.471926038438502e-09,3.0910908976487633e-09,1.4919013776793402e-08,7.523613759494079e-10,-4.683491993147049e-09,-7.92363788487521e-10,-5.617459085131104e-10,5.983519170337991e-11,6.510286343713364e-11,-9.785551673509355e-11,-2.886187225069382e-11,1.858798635443022e-08,-3.0245906439363244e-09,-6.62052627100541e-11,6.741234569387107e-10,7.648821715433032e-11,2.951545343986269e-11,Classical,
63,2013 SF106,75.6225846,0.00140355,0.41188474784923934,1.086e-05,39.84609459,1.45e-06,257.80198124,0.00280734,54.35369915,3.834e-05,53947.54658098,0.67138675,43.51917584642113,0.0016220382619369562,44.42651899,8.728e-05,43.90924016,6.157e-05,21.50264729,0.00913301,5.05165625,0.00913302,23,32,58.46032,28.1973078263,-5.7874458642,-33.1577845047,0.6870299781,0.8349057543,0.3297326632,3.0684720547288308e-09,-6.26611580397751e-10,-3.6829540126382027e-09,3.222297288571121e-10,3.6289470616836114e-11,-2.6512666010439625e-10,1.3046952859707854e-10,7.542092445921504e-10,-5.3280418871521505e-11,-1.0129528873602656e-11,3.8740415976129656e-11,4.424763487494329e-09,-3.7198151253517793e-10,-4.6981643530154137e-11,3.0043701469462926e-10,1.3070336608063668e-10,-1.8740546698077655e-11,-1.470922234151815e-10,5.905030194248082e-12,2.468536238985005e-11,1.7024227025621426e-10,Detached,
64,2013 RH109,36.37683965,0.00231222,0.0726795812692332,4.782e-05,14.82192558,6.695e-05,288.07713693,0.04526646,204.39075003,0.00035171,92722.22256354,10.76755314,33.73065310137623,0.0008832245855415809,39.46810214,0.00068084,38.86727599,0.00053311,23.47439377,0.04973138,7.54524203,0.04973141,13,20,24.14898,33.5184052773,-19.6760683549,0.1843490758,0.4610879345,0.8346853818,0.195236383,3.3934109151384164e-07,-2.0528323061444195e-07,1.91810825889156e-09,3.4567551640849395e-09,9.216396559012063e-09,1.880711242084506e-09,1.2424140009906064e-07,-1.1541083643170887e-09,-1.7819439609704146e-09,-5.765707696845572e-09,-1.1364979814312357e-09,2.5015164517849396e-11,7.038188287640684e-11,2.0851052175228346e-11,1.081107708961315e-11,2.547904412938035e-09,-1.447795694934584e-09,2.9569679621866155e-11,1.201133299813204e-09,4.4693258622940216e-11,1.4032035075644367e-11,Resonant 4:3,
65,2013 RU128,61.20353497,0.00886067,0.4046203311026684,7.97e-05,25.25587551,6.72e-05,112.25404046,0.0048482,176.15598986,7.791e-05,49289.06276519,0.77244305,35.708369048134124,0.010013917600606466,39.24677937,0.00062995,38.65587311,0.00050278,23.37458488,0.05177384,7.46948733,0.05177387,10,17,22.48139,33.7904479364,-18.7704907497,-0.3883703269,0.7771143853,0.8904865134,-0.0497166085,3.013262145676018e-07,-1.6969938701151953e-07,-3.243050329601435e-09,1.787639926042727e-08,2.4531802332377454e-09,-3.7557163703058057e-10,9.561140931619922e-08,1.8260240582875535e-09,-9.895487201619195e-09,-1.4802563209658806e-09,2.0955030034014241e-10,4.3662862475784283e-11,-1.9501518504215418e-10,-2.4891881518022196e-11,4.866892451313333e-12,2.066335739913577e-09,-4.3507089725602054e-10,-3.3746321687166434e-11,3.5797347810999197e-10,3.5771448027054765e-12,2.7442835875954066e-12,Detached,
66,2013 RN158,46.31526109,0.00383339,0.33693604844677866,4.297e-05,14.38965201,3.601e-05,86.48108706,0.00771298,202.60612284,0.00019415,51274.00840819,1.00986824,30.398523215116274,0.004432408601426227,32.95715998,0.00042066,32.33264215,0.0003225,23.43315118,0.05429319,8.2951963,0.0542932,12,21,30.47678,27.4244348163,-17.1217716991,-0.3808637296,0.8317828283,0.9165282422,0.2445766315,1.2383788961925287e-07,-8.109232504108483e-08,-1.954690587373372e-09,4.5655944787097085e-10,6.46369976918426e-09,1.1462983064904232e-09,5.317704875573584e-08,1.2910759387855599e-09,-4.93270768991541e-11,-4.3968027715144015e-09,-7.54662617396907e-10,4.0580101973409204e-11,3.5383444659670835e-11,-1.3003698210339778e-10,-1.8625279401560512e-11,9.693364506872374e-10,-6.113004018342541e-10,-1.1194461523960144e-11,7.566285058220558e-10,6.997543714206797e-11,1.2515376315037598e-11,Scattering,
67,2013 RE156,40.55328387,0.0041205,0.04117905312473906,8.926e-05,13.41705432,4.654e-05,43.65336001,0.13588274,259.15092359,0.00050317,51400.48278011,32.46868194,38.88286576645074,0.0073609850417418665,39.68499703,0.00095689,39.02517514,0.00071213,23.34843848,0.08126829,7.39858242,0.08126833,11,14,25.39271,31.9763706372,-22.3653480616,-0.5169350476,0.55319278,0.7513097311,0.42498652,6.019075443752363e-07,-4.343978126456914e-07,-1.041513785888582e-08,3.078990304337067e-08,-1.331268317976006e-09,7.2111708505414045e-09,3.13664077949775e-07,7.56552140739431e-09,-2.127372963691996e-08,2.555233335300983e-10,-5.228383448897305e-09,2.1623203212185737e-10,-1.8125819532053895e-10,-2.381296916901187e-10,-1.3426092194649763e-10,8.438219184206193e-09,-5.1632751898128726e-09,1.9599703296099356e-10,3.792889327549373e-09,1.1251659938864367e-10,9.547350599985283e-11,Classical,
68,2005 RN43,41.50990375,0.00027246,0.0225041400813327,4.48e-06,19.27181105,9.34e-06,172.68717205,0.01676423,186.99155757,1.557e-05,62695.14565891,4.33283195,40.57568016614889,0.0004403973763751597,41.11817682,6.226e-05,40.63208286,5.459e-05,19.74412958,0.0016574,3.6296149,0.0016574,19,24,30.79964,37.8602090129,-14.744359777,0.417834458,0.3524417153,0.9285316528,0.0840324386,3.3532005345081356e-09,-1.3244315050100737e-09,3.928049044299674e-11,1.424776925588189e-10,4.6486770789042936e-11,1.1141922234977085e-11,5.238406306969131e-10,-1.5431049355207966e-11,-5.223383650476278e-11,-1.995915736178058e-11,-4.351358863498862e-12,6.082034582615937e-13,2.0890746353057325e-12,3.793205347389087e-13,1.5711420280992855e-13,3.4523269282916094e-11,-9.316797092608297e-12,8.108389426717683e-13,5.155721046288379e-12,2.5703431743784523e-14,7.499843752875878e-14,Resonant 23:15,
69,2013 RF156,39.38998993,0.00303726,0.2553950193740764,0.00015103,6.59581252,2.807e-05,307.26931159,0.02912753,249.35998022,0.00244656,25000.32449928,14.15070675,29.217278864492712,0.005296472033515181,47.48534148,0.00157431,47.05960111,0.00144345,24.0805069,0.08873056,7.33446786,0.08873061,8,9,18.85359,45.0667869543,-13.549565431,-0.0068789494,0.3526095175,0.6785560978,0.3027691915,2.2513453569971464e-06,-7.152356080459523e-07,-1.03947127499864e-08,-1.743761864996015e-07,9.382797503857111e-08,1.5519155728053946e-08,2.2737289599662063e-07,3.3349554468738454e-09,5.669418371146354e-08,-3.020638608868683e-08,-4.9298571275226995e-09,1.1810997445043054e-10,1.3024597027577517e-09,-5.851345561252853e-10,-7.299693615160674e-11,3.335754841123989e-08,-1.3325210492141006e-08,-1.1926284776678386e-09,5.776218952535363e-09,6.439469876712488e-10,1.227204709627789e-10,Resonant 3:2,
70,2016 SD106,350.03689352,0.37809028,0.769462895470748,0.00013165,4.81186392,0.00010353,162.9149663,0.00504498,219.42425373,0.00138835,64639.56780616,0.81494211,42.70457650071649,0.09220396363177599,46.57950395,0.00087732,46.24869465,0.00084225,23.41435765,0.06241785,6.74788596,0.06241787,10,17,39.00947,45.3297924776,-9.1459619673,-0.7092605281,-0.0988351184,1.1875648591,0.4200474927,7.370938636157741e-07,-1.555139026510768e-07,-1.3231049781879446e-08,-3.124043892303488e-08,2.5148215331779153e-08,7.216573247146134e-09,3.285632088986596e-08,2.794053506266663e-09,6.7374574899950284e-09,-5.346623269597887e-09,-1.5233314847737407e-09,2.759481820297458e-10,6.137465078867477e-10,-4.6071160500888616e-10,-1.444240292961346e-10,4.755558005060776e-09,-1.6597881463436761e-09,-3.207813050151768e-10,9.724467671770147e-10,2.488529672546009e-10,8.187536667664743e-11,Scattering,
71,2013 SN106,43.62322787,0.00395615,0.04517128429153841,4.343e-05,6.48572183,0.00010472,280.98254253,0.12936626,202.72866281,0.00064763,96171.25282159,35.91838016,41.652039825779894,0.0040932742089579924,45.39232912,0.00099134,45.00731231,0.00093902,23.44444412,0.05622313,6.89311639,0.05622317,10,17,33.31835,43.8408800189,-10.1124769883,-1.1718403488,0.1756471636,0.8612953607,0.2788386797,9.263531590883087e-07,-2.2679033006597104e-07,-2.848503819043083e-08,-4.991189185846143e-08,3.186477045013713e-08,7.795379789730893e-09,5.5559775024816425e-08,6.980234727801188e-09,1.2477901994085158e-08,-7.862812046976846e-09,-1.9151591412069112e-09,8.936984463103458e-10,1.617061207378499e-09,-9.987968892699659e-10,-2.437493653707713e-10,6.028188048090146e-09,-2.4846356462150755e-09,-5.058640220902743e-10,1.2771046045525708e-09,2.8791763085551425e-10,7.202145458151344e-11,Classical,
72,2013 RJ109,43.31517294,0.00225439,0.1313316445647253,4.789e-05,20.29949468,6.95e-05,253.60466427,0.01454763,182.474097,4.567e-05,77869.73724818,3.15834165,37.61003873409678,0.003619059027402815,42.47949084,0.00046543,42.15305103,0.00045117,23.21538747,0.03833866,6.95034588,0.03833868,15,28,32.571,41.5291919385,-7.2218750302,0.2246093713,0.0414475912,0.9788921131,0.0546162206,2.0950135153376638e-07,-3.861839487058206e-08,7.946597737805005e-10,-5.146354828413833e-09,6.134997318045445e-09,3.0560864643586447e-10,7.145387234490503e-09,-1.4518972584819246e-10,1.1348259932294231e-09,-1.1640834471354388e-09,-5.553070419806783e-11,9.4195014935194e-12,-7.614095669206878e-12,2.1116631721471435e-11,1.6873628630817061e-12,1.842837912381649e-09,-4.6068328707939626e-10,-6.373258783575095e-14,2.371253422546908e-10,7.605794504003185e-12,1.927545118405931e-12,Classical,
73,2013 RG156,39.33742532,0.00407591,0.1726156836535239,9.555e-05,5.3720006,0.00020133,331.1156881,0.06029881,205.57197211,0.00160014,14859.24298303,23.83618168,32.51298781987891,0.0012068877703893337,46.43233137,0.00156912,46.08658774,0.00151186,24.06898369,0.10163785,7.41700847,0.1016379,8,9,8.12156,45.2686184929,-8.5911507661,-0.9580594829,0.175942279,0.7790719994,0.2695559252,2.3656225460904336e-06,-4.7458449128323494e-07,-5.743697672863158e-08,-8.747401183596582e-08,5.91685112623749e-08,1.5802048404011727e-08,9.541480183109599e-08,1.157175330148154e-08,1.9699016845887486e-08,-1.229956778939928e-08,-3.224224973077579e-09,1.4662161764903035e-09,2.8325743615045496e-09,-1.580733310023156e-09,-3.9356713066542767e-10,3.456913210468518e-08,-8.55886201896672e-09,-1.3716742394215635e-09,2.7893142932450056e-09,5.553938479120287e-10,1.3890445258551622e-10,Resonant 3:2,
74,2013 RH156,39.38025633,0.00306999,0.05659486434709273,7.081e-05,9.00633996,0.00019316,119.53324302,0.09122865,185.90050415,0.00013101,44872.49206722,19.32687017,37.15034462016174,0.004198321237005816,38.18818789,0.0007078,38.02356635,0.00070761,23.87263567,0.08254367,8.06272617,0.08254369,9,12,17.69904,38.0171429236,0.1739725216,0.6768863592,0.0374235361,1.0032846231,0.2597133008,5.008741985983768e-07,-2.270009961246359e-09,7.503745481570799e-09,-3.011714323643276e-08,1.4073801790809943e-08,3.155361578791371e-09,7.970686435895704e-11,-2.406970215327289e-11,6.776658872130456e-10,-6.820919998568469e-11,-6.834736098501978e-12,1.4690656557102417e-10,-3.093386763729132e-10,2.0927967452062172e-10,5.0911099606651e-11,9.61398952883691e-09,-9.339994793938448e-10,-8.253197588669482e-11,4.087892817443487e-10,8.748003104211593e-11,3.367893741736295e-11,Resonant 3:2,"3,2,-3,0,1,0"
75,2013 RO156,42.89299096,0.0022784,0.03364715793026116,4.792e-05,1.35623451,1.867e-05,111.73444424,0.24180278,262.52461534,0.00627741,61339.95838509,64.14498632,41.44949110000022,0.0038897132709360344,41.676024,0.0005379,41.49453493,0.00053755,24.13165356,0.08347911,7.94226766,0.08347912,11,15,40.55523,41.4809819015,-0.7704706857,0.7286594211,0.0017622276,0.9111729579,0.3917570006,2.891503057648608e-07,-4.7962814625933e-09,5.487316653891301e-09,2.0561399825142e-08,5.670248981008201e-09,2.9672456155296575e-09,2.358642754162551e-10,-3.555997255198454e-11,1.1743542154856047e-09,-1.385024677184011e-10,-2.937561983717292e-11,1.546672103252035e-10,1.0383648302160494e-09,8.807457332291341e-11,6.609211466211484e-11,1.918660093319634e-08,-1.3103426489834554e-10,4.430377620245961e-10,1.3399069294703681e-10,5.1209441043037196e-11,4.0205567685234806e-11,Classical,
76,2013 RP156,38.97099949,0.00381149,0.11528868734887611,0.00027108,31.47618574,0.00034732,228.81404239,0.128312,357.63565783,5.783e-05,25784.44618123,40.49871367,34.468071053061074,0.011636576114924368,42.16125195,0.0010302,42.04008978,0.0010243,23.57372599,0.07534435,7.33084032,0.07534438,9,11,23.16584,41.9043390732,1.132030933,3.1802549999,0.0069467049,0.5351146991,0.7614746533,1.0559647183839084e-06,2.5690937285605634e-08,8.064731475704559e-08,9.636013837937584e-09,1.5449554742936836e-08,2.0810886842801293e-08,7.957307952344323e-10,2.0303258376265835e-09,3.0632129457838033e-09,4.320915550568612e-10,6.368673016792242e-10,6.352763132768161e-09,4.053839570240942e-09,1.1894298003305968e-09,1.7910666209723464e-09,1.387954265396685e-07,5.273451858802221e-10,6.578834497612475e-09,2.5741215913325374e-10,3.224131054668966e-10,7.34966155931843e-10,Classical,
77,2001 QO297,42.93266994,0.00104415,0.036555843323649584,4.345e-05,1.1361109,6.037e-05,316.5340097,0.02944198,143.31083023,0.00280634,82976.41976742,8.06681507,41.36288016505223,0.002383780517910511,43.05596599,0.00024338,42.98212831,0.00024092,22.82030252,0.03411367,6.48369626,0.03411367,20,31,53.88378,42.7474500339,4.3106728667,1.239745727,-0.1341421162,0.8759861224,0.3650711175,5.8673933357924216e-08,5.520587784000073e-09,1.5145190230388046e-09,-2.069872966822503e-09,1.08400942076065e-09,4.769675067325903e-10,5.339204398759842e-10,1.4599559776096367e-10,-7.673391171605838e-11,1.1321798282911103e-10,4.798859266129986e-11,4.6650773929637105e-11,-4.559051339751627e-12,3.264534277195691e-11,1.3562272568132804e-11,1.7486029361046508e-09,1.216217407538839e-10,2.7316770563825378e-11,3.71941141819835e-11,1.3045210663138663e-11,6.933198152099833e-12,Classical,
78,2013 TJ159,53.09019323,0.00154103,0.31198762219735954,1.776e-05,4.80644155,3.41e-05,174.22926406,0.00366084,165.16846806,0.00015578,52128.29377071,0.66773484,36.245505224712154,0.001969255091646361,37.28360235,0.0001568,37.20886041,0.00015503,22.66038204,0.02951364,6.94956086,0.02951364,21,30,56.90922,36.9786767896,4.0949073789,0.5554185139,0.0021770162,1.112196732,0.3784057322,2.433193515250924e-08,2.468817158538039e-09,2.524133897246678e-10,-3.0178050548033705e-10,7.558886941828934e-10,2.6714464165759e-10,2.582055347660753e-10,2.7513953056701762e-11,1.3191361890852757e-11,8.148242329043338e-11,2.763415656818911e-11,5.421401826143129e-12,1.182866015966981e-11,9.431968664059213e-12,3.0681399592251514e-12,3.525420377415875e-10,2.7832472031688344e-11,9.359128164987343e-13,2.802244859454487e-11,8.761415291593467e-12,3.5402648481040876e-12,Resonant 7:3,
79,2013 WG114,44.15461922,0.00142144,0.0641041542908164,2.183e-05,1.47077043,3.173e-05,273.74889931,0.04349103,70.03179391,0.00256653,51884.80968758,11.24025432,41.3221827313766,0.002146030857634533,41.58287032,0.00029701,41.48866549,0.00029516,23.05732568,0.04108164,6.87310603,0.04108164,19,27,43.56355,41.3312382972,3.5764998609,0.4967431096,-0.0622950621,0.9162838429,0.4084828706,8.777832666817041e-08,6.2526829523514955e-09,4.251323358842749e-10,-6.632512012097954e-09,1.5710322837827144e-09,8.69723004066862e-10,4.679662640542077e-10,3.7015177232125e-11,-3.2002811192652426e-10,1.2648121141821535e-10,6.475372591505313e-11,1.2335545231228813e-11,3.497810193529692e-11,1.446230257868664e-11,4.464654490229637e-12,2.024155296808112e-09,3.642687237167723e-11,-3.7913068062752553e-11,4.557013098678796e-11,1.8408963717225148e-11,1.0772228883001528e-11,Classical,
80,2003 QM91,43.12406582,0.00095824,0.04376553636379306,1.965e-05,3.04314169,6.582e-05,8.57058337,0.07097363,8.06421535,5.288e-05,59363.7892937,18.63662834,41.23611492456807,0.0017341522424755486,41.27693436,0.00019699,41.25097488,0.00019225,22.59915229,0.02657872,6.44344403,0.02657872,17,25,33.86509,40.7296372341,5.981919571,2.6374642845,-0.1637146397,0.8826362806,0.440512605,3.789358705146884e-08,5.3865569474460335e-09,2.3721352335584207e-09,-1.3767906607288977e-09,7.533549129207275e-10,3.8188504609040516e-10,7.809791049291639e-10,3.4289270748803965e-10,-1.9566925493514738e-11,1.2959360333858532e-10,6.39200851462537e-11,1.5502125502107142e-10,2.7210941964805925e-13,5.808470339099912e-11,2.8902049071750304e-11,2.7518829131977112e-09,3.1381816191810485e-10,1.3381775203417743e-10,5.941391248365125e-11,2.6265829613492382e-11,1.3256150066024859e-11,Classical,
81,2013 TG172,47.88468802,0.00455752,0.31421544540308394,7.098e-05,4.80114516,0.00014958,339.44321361,0.02466111,14.47204549,0.00022188,54493.99050665,3.97761234,32.579298834260506,0.006445662854276438,32.90743495,0.00047062,32.94877927,0.00045419,23.73646824,0.07791203,8.56080143,0.07791204,10,14,33.11753,32.2951523848,6.0483870292,2.4621539055,-0.1562467789,1.0966481675,0.5889844944,2.144738645147126e-07,3.8162874624184576e-08,1.565229044674366e-08,3.93035431162938e-08,1.1882593746620698e-08,5.512073543489953e-09,6.8580723269813494e-09,2.7997028245506228e-09,7.547151735820405e-09,2.200734793708648e-09,1.0049586292967587e-09,1.191628547180089e-09,3.164447479124937e-09,9.038825629212823e-10,4.336034550843576e-10,1.9091706530239434e-08,3.63592608920941e-09,1.5208769292395687e-09,8.481686895074227e-10,3.6822927792530915e-10,1.7460436696943176e-10,Resonant 2:1,
82,2002 PD149,42.96150699,0.00179897,0.06147700939033432,7.358e-05,4.90735576,2.508e-05,38.78038263,0.07016129,103.55157347,0.00146953,96050.68562946,22.9771268,40.3186954440567,0.002988489031140417,45.05413624,0.00052228,44.91875617,0.00051776,23.34259099,0.04601873,6.81177904,0.04601875,16,22,35.84268,44.7277016884,3.0694549523,-2.7759329118,-0.0740727544,0.8428802111,0.3521427848,2.703647399399634e-07,1.8972422393681586e-08,-1.714023569968582e-08,1.3075813164983387e-08,5.860958160885658e-09,1.1984592561737394e-09,1.3834505766087401e-09,-1.1874152415640198e-09,1.4843605712749919e-09,4.447021699279462e-10,4.594302762490971e-11,1.1074538373024944e-09,-5.964869823746323e-10,-3.5749452567690073e-10,-9.257477457664844e-11,9.176176781853784e-09,8.007523688039445e-10,-5.171499567110071e-10,1.6255611171700645e-10,-8.853109811583344e-12,4.8208912889026154e-11,Classical,
83,2013 RG124,90.9181979,0.0091701,0.5409335709774705,4.021e-05,43.52301885,3.787e-05,287.56325772,0.00591583,35.58936395,0.00012303,56309.9107627,1.16146456,38.95420226348416,0.007582917358104085,39.44579571,0.00033164,39.01903551,0.00023418,23.39127514,0.0472817,7.45488888,0.04728171,23,29,66.28746,27.5715153414,-1.4347456302,-27.5724169921,0.7662003572,0.7496437131,0.6651099763,5.3525501840121895e-08,-3.1512325539693234e-09,-5.487149753448962e-08,4.140336857242752e-09,1.093359947915293e-09,-1.4283321996196339e-09,2.0289197511604477e-10,3.2432866005541527e-09,-1.6780767710940387e-10,-7.015101936900955e-11,6.104323945338801e-12,5.629986683132456e-08,-4.088816379426812e-09,-1.1308131361321333e-09,1.3018823609743766e-09,1.3165997837518396e-09,2.3512262586103962e-11,-1.1280680152090467e-09,2.9828257175703906e-11,3.348079258139619e-11,1.0851615342532368e-09,Detached,
84,2013 RV124,44.71959706,0.00091767,0.10639992239042348,4.394e-05,43.25502629,1.338e-05,184.16524775,0.00769449,51.78671003,9.596e-05,31562.39401382,2.64508236,39.952411660290366,0.002528603615659555,45.22269032,0.00019218,44.8261184,0.00013625,22.45403074,0.02028048,5.91959309,0.02028048,18,27,44.25549,30.6864206235,0.2910478363,-32.674757406,0.5267264968,0.6856175723,0.3636438671,1.6944542931596485e-08,-4.550229273682653e-11,-1.8401851242799318e-08,1.2226713042056632e-09,4.250713912772395e-10,-8.999276289304375e-10,7.359191815163694e-12,5.4125884476337326e-11,5.5175923507816e-11,-2.1024411022621886e-12,-6.153117252627734e-11,1.9994565531560686e-08,-1.2692657141504517e-09,-4.626585452019641e-10,9.133289210596893e-10,8.28295607410789e-10,1.8621212627170746e-11,-8.73556704038107e-10,1.172500883284558e-11,-9.366702713064696e-12,9.330677229897514e-10,Classical,
85,2013 RQ156,39.48250719,0.0012186,0.12353203613347961,2.928e-05,12.32966308,0.00013394,0.22143521,0.03661671,189.3383448,0.00010377,15233.77408068,11.81346346,34.59266181179636,0.0006720051639243574,44.45112912,0.00039792,44.2816202,0.00039741,23.52799188,0.05059033,7.05746038,0.05059033,19,30,46.27014,44.2538454737,-0.6176157457,1.4413879131,0.0276479361,0.867861424,0.1738910323,1.5813656723039172e-07,-3.3617116675787445e-09,4.807085948585281e-09,-2.1083588337586524e-09,3.2790207694131832e-09,5.954017317767598e-10,1.1348923125842304e-10,-9.643727989236281e-11,4.738266938637152e-10,-8.003262280299664e-11,3.4615598696558545e-13,1.6131663381490288e-10,2.367548120873051e-11,9.784645717824512e-11,1.9387077696081025e-11,6.5906348823246015e-09,-1.8040481992844185e-10,1.9100894267628826e-10,7.52229244702576e-11,8.207403360355406e-12,1.266726108367757e-11,Resonant 3:2,
86,2013 RR156,62.69653905,0.01066479,0.2122233835028719,0.00030917,29.49781065,0.0003644,332.68351871,0.13586976,0.16406577,4.446e-05,46937.93788623,40.67512026,49.28890891049548,0.0271173755592292,50.76277406,0.0011148,50.66280787,0.00110721,23.50765802,0.0757912,6.45648501,0.07579123,10,17,42.68126,50.4669136707,2.7389783035,3.5083790106,0.0079822461,0.5812094283,0.7695100671,1.2354136622177788e-06,5.3809902012627467e-08,8.407867953562076e-08,2.0536241990561694e-07,1.7833745868690763e-08,2.7072228076572102e-08,2.500789405197832e-09,3.74164979324344e-09,1.2233625538308276e-08,9.119923970236234e-10,1.3258799009751758e-09,5.936489023031328e-09,1.8657632468769043e-08,1.3451604672981547e-09,2.0941559600994754e-09,2.2874793543502094e-07,8.42177863218056e-09,1.317157838008571e-08,4.3681133175005035e-10,6.340669005869488e-10,1.0060162294537923e-09,Classical,
