Name,mag.,a(AU),e,sinI,n(deg/yr),g("/yr),s("/yr),LCEx1E6,My,
1060,12.63,2.2377586,0.1476256,0.1173265,107.531214,32.672163,-36.657200,14.70,2
1061,11.72,3.1220404,0.1867430,0.0224132,65.233007,128.344354,-112.036532,0.32,-2
1062,9.67,3.0066137,0.0655828,0.1082923,69.032766,81.995458,-74.686716,1.54,-2
1063,10.94,2.3141327,0.0794511,0.0937416,102.251414,35.773986,-37.465589,2.49,2
1064,10.54,2.5453269,0.1583280,0.1770001,88.636439,47.330403,-49.485858,1.48,-2
1065,11.96,2.3622634,0.2594655,0.1423987,99.153501,36.506116,-48.355919,174.14,2
1066,12.30,2.4028343,0.1709183,0.0874786,96.641286,39.535769,-44.857705,23.63,2
1067,10.63,2.8709539,0.1573624,0.2061339,73.987022,57.364021,-67.740973,0.50,-2
1068,10.54,2.9084074,0.1254056,0.1138958,72.560311,70.930283,-72.239349,2.23,-2
1069,9.33,3.1320545,0.1374368,0.2182035,64.926419,94.006853,-84.287866,0.00,-2
1070,10.65,3.2186033,0.0939233,0.2842248,62.327857,205.546786,-74.648037,1.94,-2
1071,10.28,2.8009688,0.1063501,0.0804259,76.777526,63.392618,-63.606763,1.47,-2
1072,10.71,3.1753194,0.2131749,0.1270337,63.598964,173.750765,-128.372241,120.08,10
1073,11.61,3.1746463,0.1758706,0.0243877,63.631828,179.299432,-118.371565,89.15,10
1074,10.10,3.1567654,0.1529720,0.0197564,64.160121,150.587875,-106.633704,2.17,-2
1075,10.29,3.0136191,0.0725061,0.1799592,68.793341,72.794253,-71.508516,1.50,-2
1076,12.12,2.4752880,0.1518674,0.0512979,92.426602,46.966026,-47.743024,10.97,2
1077,12.17,2.3923566,0.1601986,0.0961701,97.275749,38.770148,-43.663434,11.36,2
1078,11.27,2.2696033,0.1917627,0.1180475,105.275913,33.725287,-39.816379,86.76,2
1079,10.99,2.8738829,0.0472670,0.0364264,73.872743,71.512864,-66.018781,1.49,-2
1080,12.16,2.4183972,0.2437510,0.0861240,95.708623,41.247433,-51.062333,30.98,2
1081,10.95,3.0914715,0.1251869,0.0673289,66.206466,106.402220,-90.689456,1.34,-2
1082,10.46,3.1295205,0.1480184,0.0235505,65.000938,128.042293,-101.125954,123.62,10
1083,11.99,2.3284288,0.2112533,0.0733221,101.317450,37.173568,-44.044331,72.06,2
1084,10.72,2.6887418,0.1225666,0.0722423,81.636751,56.329850,-57.603862,1.55,-2
1085,9.64,3.1816703,0.0631656,0.1016750,63.411443,161.706118,-86.622832,0.84,-2
1086,9.49,3.1653567,0.0614414,0.1619699,63.903647,127.944574,-81.597922,1.45,-2
1087,9.72,3.0150044,0.0802225,0.1704198,68.745612,74.731715,-72.843352,0.79,10
1088,11.33,2.2014468,0.1510177,0.1161466,110.204255,31.544419,-35.673293,21.04,2
1089,11.66,2.2138586,0.1412552,0.0532931,109.277826,33.335778,-35.992851,16.18,2
1090,12.27,2.3592439,0.2159712,0.3460978,99.333875,22.164828,-38.904586,16.57,2
1091,10.79,3.4193563,0.0723208,0.0071836,56.899895,201.374202,-148.870508,9.80,-2
1092,10.72,2.9023392,0.0972256,0.1124232,72.795547,70.006670,-69.132714,76.10,10
1093,8.84,3.1396028,0.1841793,0.4276080,64.698523,31.728307,-63.553274,47.09,-2
1094,11.53,2.5465162,0.1550829,0.2342182,88.575220,41.895964,-47.265411,1.49,-2
1095,10.37,3.0252927,0.0596644,0.1720255,68.394521,75.619453,-72.075075,25.63,-2
1096,10.65,2.6019603,0.1553433,0.1494731,85.757064,48.154541,-52.972909,1.49,-2
1097,11.86,2.6410321,0.2721051,0.0166350,83.856839,56.545448,-72.335925,1.53,-2
1098,10.36,2.6887999,0.0954004,0.2456375,81.636651,41.614237,-50.073866,1.48,-2
1099,10.11,3.1749069,0.2612784,0.1862116,63.598433,167.296812,-146.657767,139.00,10
1100,10.80,2.8984745,0.0468946,0.0368707,72.934008,73.827686,-67.724386,1.25,-2
1101,10.54,3.2419223,0.0338373,0.3690670,61.661207,345.322857,-55.490878,21.99,-2
1102,9.22,3.0669487,0.0794199,0.2852437,67.008596,57.499240,-66.321211,8.26,-2
1103,12.03,1.9336166,0.0834100,0.3558745,133.882428,15.092440,-22.552640,2.96,-2
1105,10.18,3.0121159,0.0750122,0.1711366,68.844182,74.113546,-72.201248,34.07,-2
1106,11.61,2.5976811,0.1609972,0.2382263,85.970574,40.244544,-49.820104,7.32,-2
1107,9.43,3.1904625,0.1207058,0.1003985,63.148002,186.966990,-98.200983,1.35,-2
1108,11.88,2.4270442,0.2200688,0.4482035,95.202169,11.855550,-36.766465,3.47,2
1109,9.90,3.2074146,0.1329497,0.0925306,62.645551,248.240272,-105.238250,145.57,10
1110,11.34,2.2182566,0.1689584,0.1183684,108.953191,32.053051,-36.873834,69.03,2
1111,10.45,2.9938110,0.0639194,0.0522055,69.475763,84.800644,-75.472661,2.72,-2
1112,9.88,3.0204255,0.0759948,0.1789652,68.560735,73.863443,-72.349493,1.77,-2
1113,9.24,3.1117855,0.1368500,0.2435363,65.562526,79.158000,-79.593353,24.65,-2
1114,9.91,3.0922841,0.0549203,0.1894891,66.183907,84.847508,-74.837410,1.32,-2
1115,9.52,3.1010929,0.1813349,0.2516577,65.902117,75.322676,-85.523102,2.32,-2
1116,9.65,2.9244916,0.2049462,0.3042621,71.965973,43.276010,-68.893785,0.25,-2
1117,11.76,2.2477718,0.1590232,0.0693030,106.813549,34.179156,-37.879209,16.88,2
1118,9.70,3.2092049,0.0489703,0.2565163,62.601269,174.092475,-72.061749,1.41,-2
1119,11.17,2.6124168,0.1407948,0.1229810,85.242360,50.120940,-53.235793,1.46,-2
1120,11.93,2.2162774,0.1249961,0.0737728,109.099148,33.017501,-35.406384,7.51,2
1122,11.63,2.6060819,0.2179220,0.0634638,85.551930,53.395389,-61.407868,0.88,10
1123,11.58,2.2248253,0.1383637,0.0960877,108.468381,32.802346,-36.054382,18.55,2
1124,10.65,2.9270387,0.0418167,0.1313424,71.869302,69.790940,-66.824008,1.49,-2
1125,11.62,3.1385093,0.2174509,0.0299621,64.722172,144.510280,-127.956554,99.92,10
1126,11.77,2.2721906,0.1972357,0.1092899,105.097633,34.152576,-40.332322,83.51,2
1127,10.57,2.5948135,0.2327240,0.2538239,86.112477,39.207132,-55.262880,2.00,-2
1128,10.68,2.7874979,0.0480064,0.0114707,77.335362,64.195371,-60.472079,6.39,-2
1129,10.12,3.0223204,0.0628895,0.1694271,68.496128,75.631875,-72.215419,1.51,-2
1130,11.90,2.2287136,0.1450307,0.0525569,108.187202,33.749750,-36.660702,51.86,2
1132,11.01,2.6857763,0.2571433,0.1297534,81.770864,54.147257,-70.992458,22.28,-2
1133,12.05,2.1861580,0.1343738,0.0787193,111.362015,31.953624,-34.765757,31.61,2
1135,10.46,2.6659467,0.0738389,0.0849561,82.687063,54.305406,-53.314894,1.49,-2
1136,10.96,2.5653803,0.2152637,0.1628844,87.597836,47.906484,-55.903528,1.48,-2
1137,10.53,2.4238278,0.0610168,0.0600036,95.387200,40.127163,-41.700345,3.01,2
1138,11.30,3.1468249,0.0435318,0.2620719,64.472125,86.040980,-70.342947,1.87,-2
1140,9.59,2.7723155,0.0829888,0.2267016,77.973879,47.308565,-54.630380,1.34,-2
1141,13.19,2.2705598,0.1332130,0.0644883,105.209260,35.016297,-37.701790,4.13,2
1142,10.16,3.1791957,0.1119475,0.0250557,63.483589,173.310593,-98.106389,3.57,-2
1144,9.89,3.7559847,0.0376537,0.1577249,49.419514,275.143600,-174.592734,14.49,-2
1145,11.18,2.4243279,0.1241056,0.1149060,95.357654,38.992468,-43.076100,1.95,2
1146,9.82,3.0500260,0.2514822,0.3113036,67.566481,52.275868,-85.992414,4.42,10
1147,11.49,2.2710492,0.2115008,0.0783070,105.173396,34.950048,-41.433362,128.15,2
1148,10.08,3.0161468,0.0932279,0.1725006,68.705564,74.713032,-73.887956,53.33,10
1149,10.32,2.8988960,0.0532271,0.2230014,72.922550,54.962203,-60.511517,31.48,-2
1150,12.53,2.1909463,0.1431207,0.0508642,110.996952,32.553192,-35.320684,12.86,2
1151,13.12,2.4063327,0.2292481,0.1321000,96.428829,38.673342,-48.361200,45.85,2
1152,10.98,2.4268240,0.0761388,0.0956065,95.210654,39.353820,-41.809423,2.88,2
1153,11.98,2.1958874,0.1079554,0.0680715,110.622648,32.432733,-34.278613,3.09,2
1154,10.30,3.3941712,0.0695342,0.0583223,57.539960,215.845199,-143.617536,112.33,10
1155,11.83,2.4616171,0.1913861,0.1036722,93.198118,43.842499,-48.946717,48.01,2
1156,12.27,2.2369919,0.0782850,0.0187491,107.587004,34.297304,-35.078851,1.95,2
1157,9.91,3.1948717,0.1273988,0.1782733,63.019060,176.114625,-93.083236,1.42,-2
1158,10.80,2.5638527,0.0879613,0.2614915,87.678995,37.215437,-43.574408,2.10,-2
1159,11.47,2.3796286,0.0325115,0.2253329,98.059110,31.391351,-37.154906,2.98,2
1160,11.41,2.5604249,0.0808834,0.2532953,87.855077,38.099281,-43.476757,1.76,-2
1161,11.10,3.1653022,0.0715126,0.1445733,63.904758,132.580975,-84.014898,1.42,-2
1162,9.49,3.9628186,0.1422041,0.0286041,45.627860,-753.830459,-95.133726,1.49,-2
1163,10.60,3.2153466,0.0380356,0.1387139,62.419257,244.038389,-81.317979,1.72,-2
1164,12.71,2.3064021,0.2302524,0.4076502,102.768977,15.563522,-35.238934,16.33,2
1165,10.58,3.1324325,0.1821133,0.2391367,64.914122,90.433675,-90.759347,16.03,-2
1166,10.28,2.5387410,0.1933387,0.2912123,88.983152,38.074788,-47.411265,1.46,-2
1167,9.61,3.4131634,0.0773982,0.1134257,57.057480,181.674463,-139.644436,14.16,-2
1168,12.17,2.5518179,0.1649977,0.2363705,88.299171,41.351090,-48.085837,1.87,-2
1169,12.60,2.3183921,0.1618135,0.0833477,101.969155,36.377190,-40.662125,4.41,2
1170,11.93,2.3255905,0.2521147,0.3867513,101.497812,18.106008,-38.040150,76.40,2
1171,9.66,3.1635734,0.1815458,0.0362497,63.951301,163.403747,-118.102968,13.88,-2
1174,11.29,3.0218995,0.0841355,0.1756412,68.510361,74.766072,-73.307501,2.48,-2
1175,9.99,3.2182465,0.0393149,0.2964818,62.339219,189.248224,-66.700254,0.69,-2
1176,11.37,2.6920780,0.1160643,0.1324712,81.485595,53.035119,-55.929533,0.52,10
1177,9.10,3.3508804,0.0376239,0.2789822,58.665051,188.352936,-99.022824,3.17,-2
1178,11.90,2.6787574,0.2321283,0.1132551,82.092424,54.519719,-67.257040,1.53,-2
1179,12.75,2.6169939,0.1900961,0.1552825,85.018605,48.430014,-56.630272,9.09,-2
1180,9.17,3.9648472,0.1682814,0.1072905,45.597499,-535.230510,-72.511211,1.42,-2
1181,11.12,2.6641108,0.1570657,0.1131926,82.772003,53.100679,-57.980188,0.00,10
1182,11.44,2.2595625,0.1097547,0.1623820,105.979055,31.657990,-35.685994,5.72,2
1183,12.29,2.3835898,0.1567704,0.0471350,97.812816,39.539424,-43.558329,11.78,2
1184,11.11,2.6680733,0.0531720,0.1997565,82.589572,45.853652,-49.476511,1.49,-2
1185,11.81,2.2374983,0.1282526,0.0882638,107.550441,33.411216,-36.148716,33.31,2
1186,9.66,3.0203180,0.0766844,0.1778484,68.564363,74.046922,-72.469847,3.94,-2
1187,11.41,2.6403026,0.1880787,0.2059727,83.895510,44.744238,-55.771525,1.49,-2
1188,11.41,2.1906938,0.1400474,0.0768574,111.016421,32.147509,-35.091410,22.88,2
1189,9.86,2.9316848,0.0725774,0.1930591,71.699367,62.188191,-65.276289,1.46,-2
1190,12.63,2.4313126,0.1284388,0.0498598,94.946553,41.138421,-44.330175,3.13,2
1191,10.67,2.8923404,0.0892229,0.3037761,73.170693,40.518200,-56.259976,1.50,-2
1192,12.34,2.3659935,0.2631893,0.3983457,98.909968,17.604628,-39.697954,28.18,2
1193,11.68,2.6469082,0.1551115,0.2270169,83.582292,42.590419,-52.429738,1.44,-2
1194,10.42,2.9135563,0.1259040,0.2102641,72.369846,58.681749,-67.062054,1.45,-2
1195,12.94,2.2562202,0.2013732,0.1348425,106.217010,32.936774,-39.705397,266.11,2
1196,10.13,2.6527530,0.1153675,0.2933317,83.307687,34.655211,-47.221787,1.14,-2
1197,10.09,2.8820769,0.2495671,0.2624985,73.558861,50.697365,-77.231296,0.27,-2
1199,10.25,3.0185566,0.0656151,0.1694673,68.624338,75.119057,-72.118811,1.91,-2
1200,10.83,3.0599960,0.1317510,0.0879065,67.231590,95.882276,-87.768246,1.58,-2
1201,11.20,2.6985246,0.0160850,0.1293288,81.194174,52.258248,-52.665489,1.47,-2
1202,9.94,3.9614315,0.1263018,0.0470415,45.649100,-906.755040,-115.968092,1.26,-2
1203,11.56,2.8849929,0.2201361,0.1105610,73.443790,72.278212,-85.181198,2.96,-2
1204,11.92,2.2511657,0.2439648,0.0374872,106.476270,35.091073,-43.148165,552.89,2
1205,13.48,2.5342308,0.2209974,0.1368408,89.217777,56.473458,-56.406320,1.50,-2
1206,11.43,2.8657686,0.0634507,0.2394811,74.189745,50.550864,-58.062242,3.21,-2
1207,10.70,3.0206783,0.0738238,0.1767950,68.552097,74.309735,-72.313836,1.52,-2
1209,10.55,3.1743291,0.1342789,0.0987470,63.631745,159.468062,-99.655811,90.95,10
1210,9.98,3.0111389,0.0721375,0.1751846,68.878288,73.219804,-71.693310,1.47,-2
1211,10.90,2.9298632,0.1301452,0.2001792,71.765879,61.605321,-69.338518,2.22,-2
1212,9.44,3.9674021,0.2298963,0.1259704,45.560174,-266.492165,-48.122415,1.88,-2
1213,10.96,3.1320718,0.1008761,0.2489950,64.927489,84.004440,-75.591292,0.65,-2
1214,11.02,2.7108757,0.0956048,0.1872013,80.640067,49.093523,-53.800921,1.56,-2
1215,10.91,2.5788365,0.0943464,0.2637565,86.915723,36.928066,-44.336611,1.76,-2
1216,11.93,2.2323861,0.1606759,0.1224421,107.920538,32.357889,-36.957269,30.17,2
1217,12.52,2.3529173,0.1697347,0.0853982,99.732567,37.626455,-42.533463,12.90,2
1218,13.07,2.2630267,0.1528103,0.0434815,105.734978,35.099302,-38.301704,6.67,2
1219,11.82,2.2125410,0.1428721,0.0655291,109.373034,33.029092,-35.946391,40.56,2
1220,11.54,3.0047947,0.0763710,0.1776266,69.096702,72.088469,-71.365386,1.52,-2
1222,11.12,2.7927103,0.0818437,0.3544131,77.123335,30.458670,-55.395685,2.08,-2
1223,10.42,2.8695166,0.0436389,0.0371433,74.041548,71.071380,-65.573870,1.50,-2
1224,11.39,2.3040962,0.1727443,0.1532753,102.920397,33.578923,-39.744550,19.40,2
1225,12.01,2.2332345,0.1167939,0.0462292,107.858592,33.976104,-35.882250,12.45,2
1226,12.04,2.5830013,0.1520031,0.1658527,86.703697,46.584183,-51.188881,4.53,-2
1227,10.65,3.2019273,0.1896054,0.2919763,62.813707,158.207285,-96.119247,22.16,-2
1228,11.45,2.7689675,0.0724509,0.0712954,78.113347,61.285575,-59.630791,1.49,-2
1229,11.32,3.2149139,0.1490201,0.0307594,62.426049,313.522646,-119.713931,2.84,-2
1230,12.93,2.5724722,0.1528133,0.1821029,87.236855,45.290624,-50.175447,1.34,-2
1231,12.07,2.6689411,0.1098996,0.2079225,82.549085,45.193899,-51.491783,1.47,-2
1232,10.29,3.1786653,0.1649945,0.1965332,63.501258,144.336519,-98.967741,6.36,-2
1233,11.52,2.5551540,0.0690758,0.1149738,88.125547,49.234384,-46.843278,0.32,10
1234,10.72,3.0127197,0.0591804,0.1674521,68.824587,74.582914,-71.477589,26.93,-2
1235,12.89,1.9102816,0.1335112,0.4306883,136.344049,10.140626,-21.494235,57.76,10
1236,11.77,2.4301224,0.1916888,0.2173630,95.017157,34.450003,-44.671509,33.80,2
1237,10.62,2.6123310,0.0406402,0.1546502,85.247600,47.598430,-47.958616,1.49,-2
1238,11.92,2.6665648,0.1690792,0.2025052,82.658838,45.928349,-55.755231,1.48,-2
1239,12.33,2.6617769,0.2454974,0.0142452,82.878228,57.310776,-69.845014,49.97,10
1240,9.98,2.8679833,0.1415690,0.1859613,74.101843,59.773275,-67.110179,0.83,-2
1241,9.42,3.1904871,0.1078157,0.4086583,63.158031,70.437071,-59.747660,7.17,-2
1242,10.13,2.7358088,0.1731070,0.1858403,79.538833,50.881557,-61.399892,1.50,-2
1243,9.69,3.0986409,0.0445129,0.2463485,65.981867,73.033276,-69.725957,1.31,-2
1244,11.35,2.3433157,0.1413798,0.1659152,100.346914,34.142054,-39.604130,2.92,2
1245,9.84,2.8931482,0.0439902,0.0420520,73.135685,73.104373,-67.166699,1.49,-2
1246,10.71,2.6228417,0.2383306,0.2988527,84.736837,34.252924,-54.928886,23.42,10
1247,10.58,3.1387515,0.1602085,0.0297064,64.713530,135.388894,-105.887511,14.61,-2
1248,9.77,2.7217788,0.0431775,0.1414122,80.155438,53.740791,-54.012748,1.49,-2
1249,11.29,2.2243388,0.1288311,0.0943254,108.506488,32.830431,-35.675062,6.80,2
1250,12.32,2.5503738,0.3270128,0.2798494,88.372394,41.238010,-64.064386,1.37,-2
1251,10.74,2.7175677,0.1170006,0.0912026,80.340853,57.134372,-58.633989,1.48,-2
1252,10.57,2.6948674,0.2192693,0.5464871,81.368546,-5.677215,-39.317728,1.52,-2
1253,11.95,3.1682870,0.1778135,0.0228498,63.807916,170.207332,-118.074381,46.29,-2
1254,10.46,3.1347483,0.0620231,0.1443743,64.841826,110.079612,-81.400188,1.48,-2
1255,10.29,3.1524177,0.1337981,0.1658247,64.297543,120.439741,-91.296910,43.64,-2
1256,9.56,3.9029299,0.0204829,0.0908739,46.651391,835.475152,-201.335143,1.61,-2
1257,12.01,2.4848950,0.1095790,0.0795042,91.891520,47.953204,-45.747185,5.42,2
1258,10.65,3.1849016,0.0203963,0.1538542,63.316393,152.783949,-80.034369,1.49,-2
1259,10.53,3.1021233,0.1604475,0.0229182,65.864039,115.770599,-100.960158,0.00,-2
1260,12.31,2.6140179,0.0202209,0.1540444,85.164732,47.676282,-47.762018,14.53,-2
1261,11.06,3.1472362,0.2050213,0.0289457,64.449832,150.045563,-124.299818,173.42,10
1262,10.17,3.0024930,0.0326812,0.2103993,69.177242,65.645028,-66.769455,1.56,-2
1263,10.17,2.6660741,0.1791473,0.4931323,82.688788,3.807091,-41.668388,1.81,10
1264,9.48,2.8633764,0.2368164,0.4195108,74.286856,20.034948,-57.624334,39.62,10
1265,11.12,3.0252273,0.0706955,0.1839559,68.397429,73.644598,-71.925389,35.30,-2
1266,9.30,3.3631539,0.0410518,0.3125288,58.346370,129.947402,-91.569745,2.40,-2
1267,12.05,2.4667216,0.1692298,0.0818497,92.908663,44.598267,-48.002828,7.49,2
1268,8.89,3.9623626,0.1354110,0.0882382,45.635033,-805.472472,-95.640707,5.41,-2
1269,8.56,3.9617880,0.1260528,0.0327036,45.643133,-863.793839,-146.804099,4.51,-2
1270,12.41,2.2346873,0.1534128,0.0923066,107.753466,33.250953,-36.983158,9.60,2
1271,10.22,3.1350474,0.1015153,0.0998094,64.831036,119.950893,-89.099899,1.50,-2
1272,12.84,2.7838168,0.1289985,0.1566859,77.489274,56.275361,-61.655727,1.86,-2
1273,12.81,2.3938021,0.1225526,0.1085176,97.188011,38.177151,-41.795177,3.93,2
1274,11.79,2.2287663,0.1498233,0.0807351,108.181957,33.326759,-36.712172,9.88,2
1275,10.67,2.6802068,0.1448294,0.2189503,82.028856,44.587209,-53.827562,1.49,-2
1276,10.66,3.1698052,0.1275272,0.3724866,63.775325,64.968610,-65.592467,14.27,-2
1277,11.13,2.6988962,0.2306682,0.1374682,81.175222,54.579013,-67.910327,10.20,-2
1278,10.80,2.4053213,0.2133684,0.1751916,96.490409,36.291584,-46.132999,14.17,2
1279,12.05,2.3701311,0.2006709,0.1110821,98.647431,37.673190,-44.836294,32.05,2
1280,9.98,3.4135444,0.0186240,0.1336682,57.049842,168.951639,-126.940710,0.46,-2
1281,11.52,2.5585189,0.1935441,0.1417098,87.950651,49.400051,-54.105722,1.09,-2
1282,10.19,3.1198179,0.0832678,0.3262370,65.313369,56.697420,-64.880619,4.89,-2
1283,10.31,3.2028817,0.1770713,0.1452355,62.779629,232.721874,-118.706171,15.39,-2
1284,10.10,2.6451155,0.1557062,0.2072961,83.666957,44.581097,-53.245424,1.50,-2
1285,10.81,2.9929681,0.0213934,0.1155063,69.506097,78.879052,-71.439233,1.49,-2
1286,10.79,3.0223070,0.0756320,0.1757068,68.496621,74.770636,-72.610142,2.06,-2
1287,10.96,3.0115316,0.0766206,0.1781951,68.864882,72.873036,-71.788062,2.58,-2
1288,11.31,2.8851645,0.0305222,0.1502665,73.440864,63.950348,-62.942762,1.49,-2
1289,10.49,2.8605633,0.0513733,0.0365516,74.389598,70.406053,-65.260832,1.49,-2
1290,12.72,2.3663915,0.1236737,0.1110001,98.882015,37.140091,-40.666326,1.89,2
1291,10.24,3.0130374,0.0648189,0.1701399,68.813113,74.234060,-71.662423,1.63,-2
1292,11.30,2.5426753,0.1160151,0.0536476,88.774741,53.407742,-49.581514,0.96,10
1293,13.44,2.2271745,0.2076662,0.1131750,108.344301,32.509695,-39.111689,221.11,2
1294,10.60,2.6871160,0.1940001,0.1320889,81.710466,53.314374,-62.451338,0.02,10
1295,10.65,3.3852339,0.1339189,0.0548233,57.759151,249.702693,-174.878849,10.21,-2
1296,11.57,2.4184382,0.1614276,0.0854658,95.705644,39.938901,-45.012600,38.52,2
1297,10.88,3.0207898,0.0624860,0.1760620,68.548372,74.253246,-71.654582,1.50,-2
1298,10.88,3.1280883,0.1149172,0.1169153,65.047528,114.168472,-89.616871,7.49,-2
1299,11.34,2.8032749,0.1667686,0.1358395,76.682552,61.426324,-67.756101,1.39,-2
1300,11.35,2.7818572,0.0375670,0.1476539,77.571766,56.652923,-57.032711,1.49,-2
1301,11.14,2.7653933,0.1653716,0.5486761,78.275603,-56.103082,-44.443667,2.08,10
1302,10.85,3.1202022,0.1616435,0.0234849,65.292022,124.274984,-103.735883,17.03,-2
1303,9.36,3.2192446,0.1209634,0.3218222,62.310118,193.581669,-75.078792,3.56,-2
1304,9.17,3.1982782,0.1407249,0.3035039,62.922758,133.194256,-79.446131,2.93,-2
1305,10.50,3.0137482,0.1070782,0.0257972,68.786235,90.037083,-81.686179,1.78,-2
1306,9.46,3.1409697,0.0916436,0.2761939,64.653233,79.702708,-72.101044,29.94,-2
1307,12.09,2.2504794,0.1211975,0.0805286,106.620962,33.996795,-36.432983,6.16,2
1308,10.71,2.9096048,0.0492657,0.1032517,72.515894,70.947765,-67.043410,23.03,-2
1309,10.35,3.2200407,0.1242172,0.1890226,62.281974,277.504121,-95.173198,12.11,-2
1311,12.26,2.4266665,0.0742597,0.0641269,95.219789,40.194580,-42.092239,2.99,2
1312,10.55,3.0941393,0.1610847,0.3702069,66.129603,39.360198,-65.921947,6.66,-2
1313,11.43,2.6566667,0.1716234,0.2418616,83.122130,41.340341,-53.524845,1.50,-2
1314,12.71,2.2954429,0.1648471,0.1042305,103.502657,35.006741,-39.678945,4.37,2
1315,9.92,3.2124816,0.0728011,0.1384027,62.502126,237.065153,-86.079588,3.31,-2
1316,12.83,2.4117724,0.3120041,0.3977006,96.108788,19.555940,-45.478671,176.77,2
1317,9.78,3.1852221,0.2380870,0.3426956,63.309878,101.113543,-96.283803,7.23,-2
1318,12.13,2.3078198,0.2585149,0.3956724,102.673709,17.145216,-37.430119,151.16,2
1319,10.45,2.9881680,0.2425835,0.0712212,69.668534,91.519856,-107.134312,29.48,-2
1320,10.77,2.9860480,0.2522372,0.3037716,69.750219,48.842613,-81.876540,115.74,10
1321,9.89,2.9420696,0.1597723,0.1756907,71.318282,67.419609,-75.686109,14.58,-2
1322,12.26,2.4237594,0.2932496,0.3913235,95.392772,20.327616,-44.778340,132.06,2
1323,9.78,3.2018029,0.2045455,0.3076684,62.817968,152.634573,-98.349582,18.06,-2
1324,12.73,2.1853440,0.1381105,0.0850155,111.425838,31.812393,-34.853229,57.06,2
1325,12.14,2.5395050,0.2012101,0.1182530,88.939856,54.216801,-54.647148,11.26,-2
1326,10.88,2.6667030,0.1748205,0.2673472,82.653637,38.607661,-53.003405,2.03,-2
1327,11.94,2.7808078,0.1324560,0.0888674,77.614221,61.563201,-64.163662,1.49,-2
1328,10.01,3.4968525,0.1083030,0.1105845,55.017819,169.378152,-160.932194,19.85,-2
1329,10.70,2.6171295,0.1574069,0.2302398,85.013483,41.427263,-50.910818,1.01,-2
1330,9.91,3.1765947,0.0960105,0.2631469,63.566823,110.855654,-75.808695,13.40,-2
1331,10.46,3.1062831,0.1739644,0.0358932,65.731321,118.018310,-104.861409,190.19,10
1332,10.42,3.0630004,0.0971449,0.0450122,67.132868,98.840442,-84.491529,1.49,-2
1333,11.46,2.6335503,0.1536697,0.2328708,84.219383,41.543730,-51.361750,1.48,-2
1334,10.34,2.9150741,0.1043802,0.1843830,72.312957,62.484666,-66.948729,1.42,-2
