,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457380.5,-38.50243811804553,-15.73246489637546,1.5584154611876337,0.33786129408888177,-0.9432853407389435,-0.012134183446691846
