,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI
587,2004 KC19,0,0,0,0,0,0
588,2004 KD19,0,0,0,0,0,0
589,2004 KE19,0,0,0,0,0,0
590,2004 KF19,0,0,0,0,0,0
591,2004 KG19,0,0,0,0,0,0
592,2004 KH19,0,0,0,0,0,0
593,2004 KJ19,0,0,0,0,0,0
594,2004 KK19,0,0,0,0,0,0
595,2004 KM19,0,0,0,0,0,0
596,2004 LW31,0,0,0,0,0,0
597,2004 MS8,0,0,0,0,0,0
598,2004 MT8,0,0,0,0,0,0
599,2004 MU8,0,0,0,0,0,0
600,2004 MV8,0,0,0,0,0,0
601,2004 OJ14,0,0,0,0,0,0
602,2004 OP15,0,0,0,0,0,0
603,2004 OQ15,0,0,0,0,0,0
604,2004 PA112,0,0,0,0,0,0
605,2004 PB108,0,0,0,0,0,0
606,2004 PS107,0,0,0,0,0,0
607,2004 PT117,0,0,0,0,0,0
608,2004 PU117,0,0,0,0,0,0
609,2004 PV117,0,0,0,0,0,0
610,2004 PW107,0,0,0,0,0,0
611,2004 PW117,0,0,0,0,0,0
612,2004 PX107,0,0,0,0,0,0
613,2004 PX117,0,0,0,0,0,0
614,2004 PY107,0,0,0,0,0,0
615,2004 PZ107,0,0,0,0,0,0
616,2004 QE29,0,0,0,0,0,0
617,2004 QG29,0,0,0,0,0,0
618,2004 QH29,0,0,0,0,0,0
619,2004 SC60,0,0,0,0,0,0
620,2004 TV357,0,0,0,0,0,0
621,2004 TX357,0,0,0,0,0,0
622,2004 UD10,0,0,0,0,0,0
623,2004 US10,0,0,0,0,0,0
624,2004 VA131,0,0,0,0,0,0
625,2004 VB131,0,0,0,0,0,0
626,2004 VC131,0,0,0,0,0,0
627,2004 VD131,0,0,0,0,0,0
628,2004 VE131,0,0,0,0,0,0
629,2004 VF131,0,0,0,0,0,0
630,2004 VS75,0,0,0,0,0,0
631,2004 VT75,0,0,0,0,0,0
632,2004 VU75,0,0,0,0,0,0
633,2004 VV130,0,0,0,0,0,0
634,2004 VX130,0,0,0,0,0,0
635,2004 VY130,0,0,0,0,0,0
636,2004 VZ130,0,0,0,0,0,0
637,2004 VZ75,0,0,0,0,0,0
638,2004 XX190,0,0,0,0,0,0
639,2005 BV49,0,0,0,0,0,0
640,2005 BW49,0,0,0,0,0,0
641,2005 CA79,0,0,0,0,0,0
642,2005 CD81,0,0,0,0,0,0
643,2005 CE81,0,0,0,0,0,0
644,2005 CF81,0,0,0,0,0,0
645,2005 CG81,0,0,0,0,0,0
646,2005 EB318,0,0,0,0,0,0
647,2005 EC318,0,0,0,0,0,0
648,2005 EE296,0,0,0,0,0,0
649,2005 EM303,0,0,0,0,0,0
650,2005 EN302,0,0,0,0,0,0
651,2005 EO304,0,0,0,0,0,0
652,2005 ER318,0,0,0,0,0,0
653,2005 EW318,0,0,0,0,0,0
654,2005 EX297,0,0,0,0,0,0
655,2005 EX318,0,0,0,0,0,0
656,2005 EZ300,0,0,0,0,0,0
657,2005 GA187,0,0,0,0,0,0
658,2005 GC187,0,0,0,0,0,0
659,2005 GD187,0,0,0,0,0,0
660,2005 GF187,0,0,0,0,0,0
661,2005 GV210,0,0,0,0,0,0
662,2005 GX186,0,0,0,0,0,0
663,2005 JA175,0,0,0,0,0,0
664,2005 JB186,0,0,0,0,0,0
665,2005 JH177,0,0,0,0,0,0
666,2005 JJ186,0,0,0,0,0,0
667,2005 JK186,0,0,0,0,0,0
668,2005 JP179,0,0,0,0,0,0
669,2005 JR179,0,0,0,0,0,0
670,2005 JY185,0,0,0,0,0,0
671,2005 JZ174,0,0,0,0,0,0
672,2005 LA54,0,0,0,0,0,0
673,2005 LB54,0,0,0,0,0,0
674,2005 PL21,0,0,0,0,0,0
675,2005 PS21,0,0,0,0,0,0
676,2005 RQ43,0,0,0,0,0,0
677,2005 SD278,0,0,0,0,0,0
678,2005 SE278,0,0,0,0,0,0
679,2005 SF278,0,0,0,0,0,0
680,2005 TN53,0,0,0,0,0,0
681,2005 TN74,0,0,0,0,0,0
682,2005 TV189,0,0,0,0,0,0
683,2005 VA123,0,0,0,0,0,0
684,2006 AO98,0,0,0,0,0,0
685,2006 BR284,0,0,0,0,0,0
686,2006 CH69,0,0,0,0,0,0
687,2006 HA123,0,0,0,0,0,0
688,2006 HB123,0,0,0,0,0,0
689,2006 HN122,0,0,0,0,0,0
690,2006 HP122,0,0,0,0,0,0
691,2006 HW122,0,0,0,0,0,0
692,2006 JU58,0,0,0,0,0,0
693,2006 JV58,0,0,0,0,0,0
694,2006 QF181,0,0,0,0,0,0
695,2006 QQ180,0,0,0,0,0,0
696,2006 QR181,0,0,0,0,0,0
697,2006 SE415,0,0,0,0,0,0
698,2006 SF415,0,0,0,0,0,0
