,Name,obs_ecc,obs_sinI,calc_sinI,calc_ecc,ast_sinI,ast_ecc
494,502,0.22778462139268052,-0.21894602241903766,0.3977661334432268,0.22775154880830054,0.3982195,0.2213439
495,503,0.19262209638002448,-0.4206326579789769,0.07157311975317812,0.19262180967301168,0.0716113,0.1888811
496,504,0.17401159760799312,-0.15534777105575764,0.20963222084305258,0.17401148030818725,0.2098187,0.1740238
497,505,0.17923619726967469,0.3617333596208012,0.14397993540409992,0.17923505602137052,0.1433735,0.1585147
498,506,0.22906602931924686,-0.209084090973866,0.3075722561517541,0.22432730730185158,0.2994987,0.1542366
499,507,0.06421579942230801,-0.43815949349343886,0.1866038650026392,0.06421470093087113,0.1867343,0.0706243
500,508,0.07515474082398639,0.08071365092576384,0.2193516375318803,0.07515435513791009,0.2192794,0.0394429
501,509,0.06250435452918417,-0.1234683969785801,0.27451455139550146,0.06250264669735109,0.2747286,0.0659841
502,510,0.17300671504204487,-0.3331018554943775,0.17816468411607514,0.17300428153216135,0.1783189,0.1712394
503,511,0.19760677421540931,0.3793581254082981,0.24557489301017285,0.19760622962536126,0.2461493,0.1815455
504,513,0.06340483164327945,-0.1619489157980476,0.16850653608535412,0.06340441903014214,0.1690261,0.0598193
505,514,0.040844775739837,-0.3882254402797986,0.08836513858262952,0.040842430557518225,0.0882558,0.0117416
506,515,0.15193135783357636,0.7194541864687803,0.01915078166885163,0.1519309727480978,0.0185858,0.1555444
507,516,0.2844396396857071,0.1708959954427109,0.2575600769213934,0.2844333420643595,0.258607,0.2819573
508,517,0.16540556504504048,-0.45741045009296644,0.0766996102888921,0.16540457165010328,0.0768865,0.1704707
509,518,0.19286175131302388,0.36265822236945205,0.1369805763465813,0.1928603214924984,0.1292029,0.1854447
510,519,0.14261107938658704,-0.37812039025765737,0.1806945780831183,0.1426093079484735,0.1808751,0.1418162
511,520,0.08975196366214001,-0.38426792072428817,0.18042088119520802,0.08975118546809062,0.1803863,0.0868883
512,521,0.24780307932130163,-0.004561614443966044,0.16224743503325764,0.24780153751841105,0.1622608,0.2475976
513,522,0.051993686008968205,-0.18843171301934036,0.05689106184591318,0.05199212016305302,0.0582561,0.0385049
514,523,0.18218535539721015,-0.3327530903629378,0.09194853914769711,0.18218486577812612,0.0915398,0.1774452
515,524,0.10961791444517621,0.13079454783454053,0.1564728402689635,0.10961487306740755,0.1563029,0.1071885
516,525,0.15563851562667924,0.16752344475091074,0.1152921908696221,0.15560054841654541,0.1158783,0.1477988
517,526,0.17077739009972503,0.5723924647450915,0.02540068780155546,0.170776963469601,0.0249738,0.1563645
518,527,0.12575708221093598,0.31752946236572177,0.1475083864897384,0.12575730459101153,0.1474728,0.1244298
519,528,0.07018051271476741,-0.2365958098616381,0.20670836423262304,0.07017933885828938,0.2072302,0.030109
520,529,0.07415906890182046,-0.2890741945673322,0.17443074692871874,0.0741578503507605,0.175336,0.0741577
521,530,0.17034994795524513,0.3650494408533693,0.12392819330646627,0.17034818752708167,0.1238622,0.1857303
522,531,0.24891556653311525,-0.11619421710572168,0.5438326341991772,0.24889909603422905,0.5458268,0.2553677
523,532,0.21120478190817935,-0.06792332432247825,0.2729653169296979,0.21119938416119186,0.2734023,0.2041636
524,533,0.08875067860060545,0.16833830122655852,0.11360983206412166,0.08875031047655832,0.1135101,0.0772855
525,534,0.06155782731206607,0.28811028854263826,0.037387606185855876,0.061557308480398545,0.0369418,0.0530051
526,535,0.06453842417908973,-0.18758136170843692,0.09851654521147513,0.06453818941475227,0.0992083,0.0555233
527,536,0.057871107687097016,-0.12403929425244492,0.3175229172823621,0.05787133081725581,0.3181458,0.0373181
528,537,0.22667384501977167,0.38142430125056975,0.1417687282833135,0.22667351417126846,0.1423296,0.2254772
529,538,0.11939823562322155,-0.21370867552214975,0.09798115445854731,0.1193978971140279,0.0980193,0.1339627
530,539,0.16430465667300093,0.36746834907520964,0.1441205657960589,0.1643021580387615,0.1440956,0.1651193
531,540,0.15758931109794988,-0.007058839352213711,0.10612554886775022,0.15756555158403052,0.1045454,0.146078
532,541,0.07919505691146075,0.3612185315915858,0.12390972839474543,0.0791947501130918,0.1232706,0.0707083
533,542,0.10516645599602983,-0.4018395510079127,0.19596077360802075,0.10516581668555888,0.1966549,0.1064766
534,543,0.12127950659277491,-0.21809649379370905,0.1710969686001224,0.12127882339423916,0.1727369,0.1256904
535,544,0.15268999674902944,0.06496304895876981,0.15926385363474638,0.15268886739505025,0.1591365,0.1499893
536,545,0.18135655682114427,-0.2877599187277405,0.20319163383267808,0.18135636726002977,0.2042196,0.1818816
537,546,0.15964523255785937,0.31323852875483355,0.25436036206201984,0.15963677671177046,0.253997,0.1517758
538,547,0.22446335274767756,-0.11465972768641147,0.27563684544239203,0.22445515312903735,0.2764247,0.224781
539,548,0.1949643133722651,-0.22937939461605433,0.06049753458831279,0.1949472583231089,0.0534337,0.188386
540,549,0.26107474479451737,-0.42048392038162796,0.08387865049259405,0.26107206254077886,0.0840689,0.2594018
541,550,0.19143752828323457,-0.40322920962605724,0.19120905438799995,0.1914329439719239,0.1928863,0.1922558
542,551,0.11723580692868907,0.6274193456009374,0.023054391130789272,0.11723525985246991,0.0220881,0.1133282
543,552,0.12318868763249358,0.20417151296993513,0.15366439173529486,0.12318842265884104,0.1536194,0.1009184
544,553,0.13662501427427287,-0.3071589260564165,0.08662235648032697,0.13660652419993322,0.0833376,0.1282507
545,554,0.15170546352008765,-0.3287911655768152,0.06607464609100056,0.15169515433085903,0.064863,0.1491158
546,555,0.20230399237843008,0.5012350098755418,0.02839890859386426,0.202303173765051,0.0294783,0.1800244
547,556,0.12561859763112038,-0.010632307340768562,0.10628519499141355,0.12561789964518383,0.1057181,0.1193256
548,557,0.13508859794453645,-0.21408197710486293,0.05892393357083887,0.13508302032443983,0.0580746,0.1291515
549,558,0.06729835475040759,0.43991578921677366,0.1332408308160287,0.06729690885605925,0.1333901,0.0578093
550,559,0.10924033964865038,0.3581219410667425,0.1448717767566654,0.10924006817488362,0.145122,0.1111449
551,560,0.18074776074894894,0.36649225842671845,0.12460391818969457,0.18074754293841028,0.1255301,0.1780899
552,561,0.15112153382797172,0.5707106440556228,0.025464884039950456,0.15112115780692884,0.0255552,0.1345199
553,562,0.06582556460803311,-0.27790990119759795,0.17388269192017536,0.06582503445352766,0.1773194,0.0725326
554,563,0.2160812501154535,0.2370426896079765,0.15143084678263435,0.21608097137027388,0.1514223,0.2149487
555,564,0.27026094306092535,-0.15179022343013007,0.2808254591740972,0.2702575660459572,0.2846843,0.2628462
556,565,0.17829805954155192,-0.20566779631100898,0.20658685327945606,0.17827922253563,0.2061012,0.1687808
557,566,0.06917614249602358,-0.35993311891996316,0.06562175573341754,0.06917495086544351,0.0656878,0.0680926
558,567,0.14426376871811747,0.3621972523458696,0.145213953374476,0.14426352754320432,0.1452493,0.1229392
559,568,0.19278544630004613,-0.05380508386037303,0.319696622189332,0.19277425973247048,0.3198087,0.1880269
560,569,0.1806122150847841,0.2135386885185725,0.04045034804483293,0.18060988570893166,0.0397836,0.1777529
561,570,0.07158223248010118,0.04237868620416299,0.04748034462085207,0.07158213029720446,0.0474816,0.0690724
562,571,0.21529558089056486,-0.31777196274306674,0.09145317688431354,0.2152922010822557,0.0922546,0.2158417
563,572,0.1437998404975525,-0.37707412117443384,0.18589363178567764,0.1437761925286214,0.1854339,0.1359511
564,573,0.07109415100585346,-0.3195371060524539,0.17619077443628792,0.07109393055862609,0.1791232,0.0792918
565,574,0.2334929703471362,0.19846602115843157,0.11706814306128147,0.2334716908486111,0.0915757,0.2525757
566,575,0.09493557850503807,0.21640179718723584,0.25992766174522236,0.09493093706704425,0.2598022,0.0899524
567,576,0.17355026431321918,-0.42134731354771937,0.19035845614855787,0.17355016608964624,0.1915257,0.1752195
568,577,0.14562138603959338,-0.03924329783826261,0.1052143901134204,0.14562116371416872,0.1055331,0.1424792
569,578,0.18315529422750884,-0.028663623280977032,0.10561505710780332,0.18315511762744513,0.1086517,0.1822574
570,579,0.07246329287576223,-0.2397235357820052,0.17201411624915816,0.07246295793692756,0.1738467,0.0713029
571,580,0.10210752640442432,0.1618242338601699,0.042677824721838904,0.10210620888347081,0.0424405,0.095133
572,581,0.10211297791813441,0.32781788791791744,0.3591143956666723,0.10209956537107939,0.3541818,0.0348521
573,582,0.15459802685321386,-0.11808206096714571,0.4811981643352174,0.15446078015738976,0.4848468,0.2275332
574,583,0.1947290435319117,-0.12733886663794564,0.16737802639464927,0.19472848533917703,0.1697757,0.167821
575,584,0.18169194021176072,-0.13469784634699647,0.20986043007781935,0.18165360070778047,0.21144,0.1789611
576,585,0.17496270628538368,0.4050755477305562,0.1331106715130775,0.17495366608163188,0.1329734,0.1688326
577,586,0.09414298036883785,0.08893022401483179,0.04559438860494171,0.09414255090000588,0.0452424,0.0829713
578,587,0.21992763475274843,-0.19754260214361138,0.40622699088046643,0.21988361578852172,0.4052137,0.2204411
579,589,0.050200255033074,-0.43099116119037395,0.1850929311824666,0.05019791564254898,0.1854946,0.025538
580,590,0.0902610009402643,-0.2728570778491714,0.17358365109087828,0.09026012356972024,0.1734869,0.081767
581,591,0.2526716963466231,0.20482886557933,0.22720488083221466,0.25267139195566624,0.2269242,0.2476204
582,592,0.11905916936478941,-0.3637789767896828,0.17988123842660544,0.11905858597433044,0.1750794,0.1171013
583,593,0.24775426029733827,0.026940490389812763,0.26810823475856965,0.24774230120755694,0.2693043,0.2439337
584,594,0.2544407220338857,-0.036497831074956584,0.573777090746839,0.2544402230555753,0.5777519,0.2522062
585,595,0.09296896848263525,-0.3948110543175623,0.3031778722252302,0.0929683906567904,0.3028824,0.0641995
586,596,0.2040703907020156,0.20704883290198203,0.22591851065494584,0.20406923202511362,0.2264225,0.1978789
587,597,0.10664349809413327,-0.09260239632957701,0.21247835907166518,0.10663993908046122,0.2124459,0.1050823
588,598,0.24481786325451785,-0.2586610445969983,0.20283217188146851,0.2448154730425057,0.2021908,0.2604189
589,599,0.23282767864351325,-0.28172244635456434,0.28870814465709255,0.23282463031712958,0.2889607,0.234805
590,600,0.07500520982609332,-0.09749306792550566,0.166017529214729,0.07500498858912817,0.1661154,0.0677179
591,601,0.0963127279958584,-0.09386902655866206,0.27330629367725845,0.09631080303364459,0.2710572,0.096578
592,602,0.21606600421692765,-0.07693853503378614,0.274112622036789,0.2160611252173697,0.2745225,0.2115842
593,603,0.22248076982213644,0.3776883902072832,0.14169414358223018,0.22247614622424014,0.1416513,1.0354494
594,604,0.15724820216786944,-0.458351756205961,0.07948478552732437,0.15724805050192847,0.079688,0.1679207
595,605,0.10750924556229562,0.2697477680519677,0.3338846654049073,0.10750874683245389,0.3351988,0.1194687
596,606,0.18120396482450127,-0.13269847406962568,0.16765369807609426,0.1811995960200817,0.1674916,0.1792494
597,607,0.11838253950292489,-0.3899965572206244,0.19683639094322744,0.1183819882110941,0.1967784,0.1098763
598,608,0.07965431543309912,-0.42330877586090165,0.1843876223116792,0.07965244984375226,0.1848382,0.0835039
599,609,0.06621509308676683,-0.3914525435545151,0.06813938730410116,0.06621499654429225,0.0680976,0.0485413
600,610,0.22116993849937444,-0.053656261417838136,0.21289911734236283,0.22116704032336426,0.1918317,0.2338336
601,611,0.11825477730915314,0.4106473870762995,0.23774864753538613,0.11825435574992971,0.2380183,0.11227
602,612,0.20562409254951158,-0.015439935093914415,0.37476773632345406,0.20561765821647776,0.3752994,0.2122017
603,613,0.0529913941308612,0.4307606977619371,0.13828763849657252,0.052990605125011934,0.1407464,0.0499363
604,614,0.08829520036681751,0.43022021829277224,0.1331697651194076,0.08829377969077053,0.1332031,0.0856221
605,615,0.1381341461493235,-0.03460440840015195,0.05065009371073929,0.138133670373519,0.0474575,0.1321411
606,616,0.10740868549437783,0.21156051205801912,0.2601814733188809,0.10740131416375594,0.2599907,0.0962391
607,618,0.06413538534177318,-0.10115792446709097,0.2736003012556834,0.06413468934352856,0.2739364,0.0585875
608,619,0.053855783888037384,0.37798156614665773,0.2397173682340696,0.05385031641129294,0.2405543,0.0317242
609,620,0.10143216782172085,0.39783809005155246,0.13333166857385106,0.10142521331666202,0.1329568,0.1003146
610,621,0.15900906974442516,0.558335832236999,0.02600422433045202,0.1590085487032299,0.0254777,0.1506368
611,622,0.2176942681996419,0.31531793436011135,0.1460773421740119,0.2176903998869378,0.1441901,0.2157979
612,623,0.15458170789877343,0.2697360844675021,0.25595561876716605,0.1545420787146421,0.2546766,0.1453063
613,625,0.19952566935703656,-0.3911488331672081,0.18415040213607334,0.1995233249183575,0.1841967,0.1993293
614,626,0.23209903829773013,0.020497530541647786,0.42581399312520263,0.23208928176965984,0.4256325,0.2230586
615,627,0.05514284253812723,-0.1573091277450259,0.10030789464245578,0.05514256923334842,0.1001171,0.0479725
616,628,0.04577223668048583,-0.3925824905176136,0.18422033067813617,0.04576980961488678,0.1842583,0.0283445
617,629,0.1932595751225748,0.40527678917953897,0.14062460462171167,0.19325891282744284,0.1417135,0.179193
618,630,0.15670042921093816,0.14499149914889856,0.22256173020647702,0.15669671108586766,0.2230662,0.1512882
619,631,0.1696786190107642,0.2962599271422098,0.3395663839431372,0.16966619198391458,0.3404099,0.1574902
620,632,0.21885067041278844,-0.0039857953430853165,0.04937228102619838,0.21885005397591872,0.0491597,0.2148882
621,633,0.06414632032570837,-0.30269419399963843,0.17511000121015347,0.0641464518489425,0.1779523,0.0687545
622,634,0.14685400034326618,-0.42242772706010406,0.19301753384392012,0.14685339130691746,0.1936434,0.1547088
623,635,0.0670404806279531,-0.4420010641700111,0.19044266698884746,0.06703962062306602,0.1909719,0.0648476
624,636,0.14066342500847923,0.4334164233989657,0.13140771157792513,0.1406625290918858,0.1315762,0.1434989
625,637,0.19113462205789428,0.5890792846583263,0.024696538518887583,0.19112852722716725,0.0239489,0.1666182
626,638,0.19602253173724027,0.23329376926813367,0.1168253213699338,0.19602235474760932,0.1169068,0.1910667
627,639,0.0755558514350158,-0.23023748993519533,0.1715683783450137,0.0755561720426129,0.1696292,0.0708385
628,640,0.11405701039456767,0.42905126313154723,0.2455839458091895,0.1140557455831303,0.2447073,0.0884526
629,641,0.13992068560086707,0.5293225090173173,0.026750461122186923,0.13989116128043333,0.0190323,0.133198
630,642,0.1700343737734058,0.3575764059711615,0.1453313328721436,0.17003406634984974,0.1450463,0.147816
631,643,0.11701372212111653,0.2897022674880992,0.2573637867865056,0.11701404874272316,0.2583869,0.0835073
632,644,0.10114856451006661,0.8360792924841541,0.01342504235206197,0.10114971874087696,0.0063232,0.1065345
633,645,0.16339739841353504,0.4371555651794934,0.13171619525177977,0.1633970443600668,0.1315411,0.1529675
634,646,0.1671806442881558,0.37742002665800173,0.1317315305150293,0.16717997117591132,0.1263811,0.1576325
635,647,0.19835346285918382,0.3939375007400986,0.13877486516699858,0.19834092467510878,0.1386336,0.194845
636,648,0.2411911900687869,-0.3425726105249857,0.1818785947712559,0.2411905416608843,0.1826201,0.2270596
637,649,0.24267622592810534,-0.2068469226387365,0.20613835272310532,0.24267564096700422,0.2062925,0.2406429
638,650,0.1642157075290019,-0.15974091647448435,0.05612936340098818,0.16421096197502097,0.0554938,0.1616734
639,651,0.07074072752686351,-0.3079856421750257,0.17538085111053786,0.07074045217762209,0.1783315,0.0765546
640,652,0.07982666787397075,0.2439965295468158,0.25843444340573246,0.07982163564376163,0.2582458,0.0718785
641,653,0.09389664555696997,-0.3791813650674839,0.17998201848143794,0.09389650092507867,0.1808108,0.0803538
642,654,0.21208364753520262,-0.07136096930211576,0.31789739580457016,0.21203217296710455,0.3164903,0.2141846
643,655,0.06924545323904005,-0.22886861340873135,0.09723830337978549,0.06924492956543407,0.0972424,0.0651875
644,656,0.17713374942411356,0.5989331974809573,0.024281131840248472,0.17713342005624985,0.0235831,0.1553812
645,657,0.1561203652717553,-0.36789956214297254,0.19732381424277196,0.15611715335270424,0.1971056,0.1493808
646,658,0.054431661163569824,0.2772212948143363,0.03781929697256855,0.054431192781972365,0.0371511,0.0452665
647,660,0.11208957545505702,0.20479544319340914,0.26041258060083655,0.11208899720803758,0.2605428,0.1031178
648,661,0.08710207414569651,-0.20637338979327416,0.1705010546113572,0.08710150289424892,0.1730358,0.0760996
649,662,0.20504453956838767,-0.17312615031350312,0.05659578398785807,0.20504277943976626,0.056173,0.2032577
650,663,0.19953833283129313,-0.014279955058955582,0.3215567475316118,0.199537497705705,0.3212764,0.1806773
651,664,0.2574993826765458,0.07725748422390367,0.15846491668613405,0.2574991749776537,0.1577962,0.2471905
652,665,0.19617126421484074,-0.06464217053053625,0.27276436316575153,0.1961709846638521,0.2735002,0.178365
653,666,0.21743945225894176,0.4176755221264833,0.13564089550179134,0.2174350949298493,0.136884,0.2162664
654,667,0.22769470588878554,-0.0818657456383235,0.4177893321066659,0.2276937773592803,0.4153091,0.1888518
655,668,0.19782465752707867,0.4233817546256576,0.13699808399692803,0.19782413130917914,0.1370151,0.1974302
656,669,0.08469924330092889,-0.416858905304731,0.1835541346910445,0.08469902824508076,0.1839621,0.0767913
657,670,0.1578154105563171,0.36099087202760644,0.1239477028375718,0.15781488614922862,0.1239751,0.1578387
658,671,0.0818028400367784,0.3769314666591747,0.14438853633766655,0.08180235237447554,0.1442628,0.0671136
659,672,0.12332577279592705,-0.32892463526547616,0.20020838925097817,0.12332342471134786,0.2001041,0.1202178
660,673,0.05458410751213659,-0.3523503521394614,0.06583505118281686,0.05458448237976923,0.0650548,0.0419529
661,674,0.20173473537346429,0.09620041055168105,0.22051617807199628,0.20173433699943852,0.2209326,0.1972492
662,675,0.16639717650190866,-0.4015558837208703,0.18378401659233873,0.16639662731388963,0.1840199,0.1699829
663,676,0.1027080289952454,-0.2366518286364196,0.206436556506478,0.10270751544052231,0.2071101,0.1060726
664,677,0.06796191152995827,0.09464445576388782,0.15791837616474788,0.0679612172986416,0.1676827,0.0669857
665,678,0.19928827891090506,0.389327840764084,0.12744495522449215,0.1992836422536726,0.1275998,0.1977841
666,679,0.2349990156652476,0.015671188149427907,0.42525690783897246,0.2349921023036484,0.4255891,0.2285992
667,680,0.2791248375004606,-0.07074753158577235,0.3122471134019796,0.27912465140135795,0.3124061,0.2721034
668,681,0.09581059685854117,0.03791259226862327,0.2177045910186261,0.09581027504440923,0.2178728,0.0872065
669,682,0.15073271897244309,-0.18258144165036969,0.20837946726544013,0.15073060073097222,0.2083431,0.1488214
670,683,0.1189309711929981,0.3339660011762129,0.33753740223092715,0.11893080786753636,0.3379689,0.0959633
671,684,0.055759407243611475,-0.08474785663942482,0.10292399183879537,0.05575853252977389,0.1025246,0.0457553
672,685,0.14833454844301952,-0.3554837835745036,0.07835396795663963,0.14831130442020682,0.0820229,0.1464998
673,686,0.17732560826323282,-0.3406163329753551,0.3021996469602368,0.17732124065317292,0.3022382,0.175518
674,687,0.22851661817289148,-0.06491444073462749,0.2730740346510743,0.22851447180875586,0.2738898,0.2289609
675,688,0.11542737845230126,-0.2934775583369965,0.17523091627856696,0.11542643620253794,0.1753036,0.1133608
676,689,0.18726478584811043,-0.22302255856081493,0.09609022724753305,0.18725379116979662,0.0983157,0.1902716
677,690,0.12396457781555864,0.045634399230023326,0.21804827936322932,0.12396384932195721,0.2187624,0.1423398
678,691,0.08809789282156218,-0.24567254273070804,0.2060196055848694,0.08809713976142743,0.206124,0.0898015
679,692,0.22069174974222722,-0.0487037821827728,0.4215441313828469,0.22069083114817237,0.4276847,0.1718872
680,693,0.06837895830542264,0.3843650680557658,0.25123733299447487,0.06837986213459947,0.2513845,0.065764
681,694,0.23815921289678169,-0.21750601523445579,0.3081187487783651,0.23813774298943396,0.3083761,0.2395979
682,695,0.1040696680305797,0.19991849555205535,0.2606366110355231,0.10406500938158514,0.2602747,0.0997929
683,696,0.18742020984461963,0.2858843357765572,0.2558944531632842,0.18741948896186106,0.2564306,0.2043643
684,697,0.13258702501421052,0.36140463605649886,0.2523926654125408,0.1325825511912911,0.2534527,0.1318108
685,698,0.14306971072595703,-0.4218428647498689,0.1925202500790797,0.1430688668257327,0.1927061,0.1355214
686,700,0.16135776795831228,0.10486495936412989,0.11207037152509067,0.16133270741820716,0.1098461,0.1539941
687,701,0.08454597103708576,0.40156980489479727,0.14233806337225033,0.08454570159995906,0.1422483,0.0699359
688,702,0.08337498783095827,0.10580507015888521,0.36962394814069705,0.08337428900470395,0.3694476,0.0213671
689,703,0.13412508456264643,-0.1815345793153755,0.060039127633285234,0.13409477346643137,0.0584385,0.1237123
690,704,0.09589612910632297,-0.005821351588010837,0.3219792866991716,0.09589309759410597,0.3223573,0.1046657
691,705,0.07480488063250967,-0.026749239602486038,0.42303250495763794,0.07480015207147415,0.4231938,0.0466633
692,706,0.16049086637694107,0.2999850298325058,0.25565954332430363,0.16048888118840862,0.2557348,0.1611118
693,707,0.09976929991694021,-0.24612512205172574,0.08633735618520824,0.09976498231216002,0.0824529,0.0847471
694,708,0.13386441479032438,-0.3591335905174448,0.0665236828133095,0.1338634752994494,0.0660856,0.1263861
695,709,0.08957857236662901,-0.3831980541683916,0.2883587893730054,0.08957537648953144,0.2891418,0.0931001
696,710,0.1703737300899341,0.6704599587890248,0.021250999109729166,0.17037357963753658,0.0205126,0.1539173
697,711,0.15478775886245283,0.040284416206239196,0.10869470979422685,0.15475070752465478,0.101903,0.1492752
698,712,0.18389299568134548,0.2266648289288987,0.22664436834494597,0.18389220133151796,0.2270426,0.1816272
699,713,0.11113021383273435,-0.4405411960397807,0.19121925411444177,0.11113000263720448,0.1917722,0.1193404
700,714,0.09843724925961822,0.18360465070619775,0.26135271999869863,0.09843950246347793,0.2611824,0.0852548
701,715,0.05361967286454252,0.25908788603931127,0.22743872948414534,0.053618347598023496,0.2275011,0.0463551
702,716,0.7250715065440104,0.2512816679963427,0.08972774601635684,0.4435950108419978,0.136028,0.1273456
703,717,0.20963312433329676,0.12994969357848662,0.0439717234123792,0.20963174235210694,0.0434115,0.2265443
704,718,0.24983944587475618,-0.027902831860368744,0.10562911560042927,0.249839218404772,0.1053209,0.2387764
705,720,0.06200680761949273,0.31009337982511337,0.03646988137586179,0.06200654143781663,0.0358976,0.0507844
706,721,0.08938907344946358,0.45301711146339124,0.13438674108861287,0.0893884535312953,0.1344952,0.0836772
707,722,0.09662798393150289,-0.18747495861631236,0.09124533337497423,0.09660509875410017,0.0832192,0.0575458
708,723,0.050608514907023804,-0.44957051446398133,0.08121917260065664,0.050606945633638184,0.0811014,0.0389406
709,724,0.24287448756700192,-0.25572708799855304,0.20292381199987117,0.24286859832858917,0.1994804,0.2407301
710,725,0.16039259223872787,0.02413319092705735,0.04857146426026025,0.16039216825336444,0.046952,0.1266168
711,726,0.2071118130675939,-0.34168597531471817,0.2954860829093008,0.20708297706960102,0.29551,0.2059862
712,727,0.09594036006362994,0.35894801604685256,0.25081335102799335,0.09593904612273269,0.2505687,0.0884852
713,728,0.14089674155904483,-0.27979640386871063,0.0646824915000536,0.1408839553416201,0.0638478,0.1366043
714,729,0.1327710994926988,-0.4020085498890661,0.29865964628244446,0.13276379464379784,0.2991207,0.122766
715,730,0.2081425344331701,-0.35253858581907715,0.07017065369246514,0.20814101719813094,0.0574225,0.2108924
716,731,0.10675593296883168,-0.3223692425737131,0.1762895503724012,0.10675558572392135,0.1763187,0.1073781
717,732,0.07565683888203262,-0.38470300397628243,0.19132406997856405,0.07565396294373541,0.1912147,0.0636302
718,733,0.17480922407690835,0.3022300886422959,0.3539877860894997,0.1748088036274072,0.3503313,0.1263674
719,734,0.08325307137174591,-0.01274880985927545,0.10625372450352714,0.08325264638654784,0.1061868,0.078345
720,735,0.2748415128418914,-0.1401413282224837,0.28014053126712535,0.2748276734027647,0.2807441,0.2753908
721,736,0.11651929456423894,-0.302886446653808,0.07714180666029005,0.11650269840068969,0.0721791,0.1042324
722,737,0.20452673961226892,0.05014181089260415,0.21844314627086425,0.20452212183205548,0.2186445,0.2035002
723,738,0.10700758296929401,0.07337571998500243,0.04621472295487418,0.10700717588917222,0.0459485,0.0950379
724,739,0.2621090205058745,0.13451187525603595,0.3446481289244023,0.26207088207263884,0.3419025,0.2405545
725,740,0.157052359870134,-0.20233039891676863,0.17042449671148185,0.15705175372687946,0.1703626,0.143569
726,741,0.11442990080325521,0.41280804310783237,0.12900627168945092,0.1144290332610728,0.1289931,0.1083566
727,742,0.06944237402516223,-0.3230055172092224,0.17639860019368414,0.06944048742733257,0.1792063,0.0776963
728,743,0.05343113463842342,-0.19043970277056554,0.09877867658665988,0.05343114483482202,0.0993733,0.0457537
729,744,0.1747631057287337,0.27112014100489684,0.1184218774475549,0.17476266492410192,0.1179354,0.1436321
730,745,0.2458181937944395,-0.03379625096816313,0.16504215566519342,0.2453935619716727,0.21498,0.0927729
731,746,0.20428232870531235,-0.29433530919328527,0.3043401176344198,0.20428139072391124,0.3078809,0.2154788
732,747,0.28073075621987537,0.04500313509352305,0.32914117517139024,0.2807215276254518,0.3296279,0.2839514
733,748,0.17274515069501156,-0.29434533535132035,0.06195810330456333,0.17274455528985966,0.0618067,0.1682874
734,749,0.19429550236210047,-0.33861407437849667,0.08702723601454661,0.1942714332593645,0.0846356,0.188651
735,750,0.16847987335319584,-0.14315529418932021,0.05547971999020548,0.16847970552260685,0.0548914,0.1630747
736,751,0.11862477583595692,0.3215515996917365,0.25377104411810486,0.11861720310575863,0.2536772,0.1144431
737,752,0.09892668108979942,-0.35195184820763836,0.08858855461125498,0.09892641452414001,0.0879332,0.0910393
738,753,0.21951468706523697,0.11017690753217528,0.15688050965375358,0.21951210689547881,0.1514229,0.2134
739,754,0.0873390092900296,-0.2067838613588629,0.4155395437954522,0.08733401952602513,0.410754,0.0603655
740,755,0.1987922122244606,-0.1480845424934659,0.05522936056814692,0.19879209312914256,0.0548433,0.1734674
741,756,0.9151890318008525,-0.7219787735149392,0.10073367564370195,0.26465180682726075,0.3418071,0.184478
742,757,0.11531605990500259,0.38315054934157483,0.1363369533166538,0.11530411543630649,0.1358028,0.1107089
743,758,0.11909546865380331,-0.4580237502143822,0.0763712260895245,0.11909495634141772,0.0762198,0.1207248
744,759,0.2426041890362471,0.196992426498454,0.33635630766051294,0.24237398502597063,0.3326618,0.0428099
745,760,0.2866064672344254,-0.01524261960931849,0.21609366993521198,0.28660591590410367,0.2203881,0.2708673
746,761,0.05321053646277314,0.28761830256055043,0.03741449507673508,0.053210325276290014,0.0368675,0.0447595
747,762,0.15229066680119688,0.41763233585891757,0.24066249059808692,0.15228997887218795,0.2409631,0.1284288
748,763,0.1345941694205144,-0.33571324913559736,0.08367574092123133,0.13456822117010914,0.0829615,0.1301904
749,764,0.09829832730859202,-0.4367454250429738,0.19200398785480044,0.09829795962656042,0.1925219,0.0961761
750,765,0.21278237953006218,0.2496414689615696,0.11793752811703945,0.2127808501097407,0.1177564,0.213202
751,766,0.09031664050869521,-0.34432624653821764,0.1775622282187463,0.09031629249628365,0.1752034,0.0786336
752,767,0.14748288091493036,0.5931723657313771,0.02453228687556588,0.1474826856271331,0.0239049,0.1550489
753,768,0.1932082331294208,0.24932417632192613,0.25767178828691323,0.1932076330505242,0.2591415,0.2030357
754,769,0.17715754925587246,0.3618632223285414,0.12373816458199398,0.17715737248094787,0.1239388,0.1703351
755,770,0.15964921267030593,-0.22152193679859652,0.06125108313209688,0.15961376234145624,0.0560434,0.1577146
756,771,0.2586272499457653,-0.0030523574661983125,0.27002249795812233,0.2586128791221758,0.2712563,0.2559708
757,772,0.1985837428138819,0.1447809495417351,0.45789914177771385,0.19858234978952613,0.4577418,0.1664199
758,773,0.07547692398877266,-0.42100353478374425,0.29820556284813426,0.0754764371932101,0.2984516,0.0671383
759,774,0.17891225785525075,0.13188306694903965,0.11213331932229002,0.1789121183222144,0.1120677,0.1742521
