,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,megno,lyapunov
0,15760.0,0.07048976047024999,0.11609455680053787,0.07048683087247623,0.04470292951700123,0.07035570000000001,0.0439968,0.0,0.0
1,15789.0,0.1841135776155125,-0.13285038200257893,0.18411142666197264,0.10181700752792895,0.1841545,0.1019159,0.0,0.0
2,15807.0,0.07047834286924336,0.3613446187711824,0.07047767012777542,0.03432569045695116,0.07297669999999999,0.0330139,0.0,0.0
3,15809.0,0.2385775863808687,-0.0553478893101947,0.23856861925043701,0.21040971175847167,0.2202312,0.22442779999999998,0.0,0.0
4,15810.0,0.12470402210621453,-0.24829367514549416,0.124703967130527,0.06060899303912326,0.1247105,0.0599178,0.0,0.0
5,15836.0,0.0716869737482262,-0.07196841362159787,0.07168690401755945,0.09153314190597109,0.07126160000000001,0.08571369999999999,0.0,0.0
6,15883.0,0.21248778535306695,-0.371957107356517,0.21248354817669993,0.3063252258089228,0.2123627,0.3064037,0.0,0.0
7,16684.0,0.04053751613005933,-0.155137750919545,0.04053502135725705,0.05599749463843385,0.0403445,0.0556696,0.0,0.0
8,19255.0,0.03336954857442616,0.6806486318483536,0.03336936078570458,0.020361166257777397,0.0332889,0.013335900000000001,0.0,0.0
9,19299.0,0.21772333930295637,0.20582756272534486,0.2177037493309417,0.14276905665690365,0.22937889999999997,0.1308766,0.0,0.0
10,19308.0,0.11552129790650706,0.14575786922077344,0.11542659008370106,0.4685810883368226,0.1164404,0.4685573,0.0,0.0
11,19521.0,0.10504444691842245,-0.4566823395924633,0.1050409175183509,0.19026732034637697,0.10356069999999999,0.1897161,0.0,0.0
12,20000.0,0.052530209139368116,0.07616836989271777,0.05253004903497615,0.26697257653266526,0.0525251,0.26704,0.0,0.0
13,20108.0,0.1334661039916001,0.38983670118576,0.13346524486786238,0.3399336457945431,0.13819070000000003,0.3387908,0.0,0.0
14,24835.0,0.1005215939048212,0.46021160912414266,0.1005066842482197,0.4505323951882049,0.10060119999999999,0.4506077,0.0,0.0
15,24952.0,0.2462221645533467,-0.18301323677020637,0.24589018678159114,0.2740646688196618,0.24581039999999998,0.2747398,0.0,0.0
16,24978.0,0.04963250161639349,0.5471089861630875,0.0496327044714537,0.02673757157836096,0.0496143,0.024805,0.0,0.0
17,28978.0,0.25047267097303566,0.07873974572150404,0.24620687777614705,0.3061914879161689,0.24934570000000003,0.3062277,0.0,0.0
