,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,calc_sma
0,1,0.11780177409741935,-0.13605197605139097,0.11493895564953868,0.16765367622171626,0.11535,0.16773729999999998,2.7634743123704975
1,2,0.28765335399894526,-0.1548487721274479,0.2803595665375377,0.545929331970773,0.28088090000000004,0.5471763000000001,2.7668237276313765
2,3,0.2357936451885217,0.24711217022649618,0.23313771270229203,0.2292399010710543,0.2337659,0.2294539,2.665880395549295
3,4,0.1030120397604398,0.11801532612924893,0.09843715136296155,0.11231127642665559,0.0998265,0.1114643,2.3583843853068074
4,5,0.19171596111463027,-0.4285430051136316,0.1890667349254967,0.07432733617354931,0.1850965,0.07949830000000001,2.57425185839265
5,6,0.16473955186557943,0.3415597888888469,0.15550644016998222,0.24945839221260382,0.1588321,0.2487956,2.422075210123594
6,7,0.21314106992691276,0.0595521874181006,0.21028703991376843,0.10945375859717868,0.21262579999999998,0.11157939999999998,2.3830548208620086
7,8,0.15930605863894373,-0.10183050060572943,0.14904594431988852,0.1008799680102418,0.14530839999999998,0.0973579,2.1985317470123094
8,9,0.13107702835319202,-0.3975877520963609,0.1280116894046573,0.08240860971234142,0.1279022,0.0816331,2.3832519567080355
9,10,0.13762144733870235,-0.38236222750722265,0.13545687802357645,0.08883832262452068,0.1357797,0.0889534,3.138188770407566
10,11,0.07883198928145388,-0.3662793610311885,0.07512020068341861,0.06855208526020384,0.0745741,0.0678904,2.4490293366362694
11,12,0.17889923582367478,-0.02065381980254077,0.17395501096471963,0.16294154001373906,0.1750534,0.1624221,2.3312455558587497
12,13,0.13186132345677767,-0.1527340231456998,0.12518180762989922,0.2765109417332538,0.12648030000000002,0.2765789,2.5728973768742143
13,14,0.20099699935554627,0.33999377452207763,0.19832063123965724,0.14543928249773333,0.1987106,0.1459393,2.584058661333327
14,15,0.15142559419230817,0.22750801562924142,0.14853410448712087,0.22644160484558312,0.1488681,0.22679539999999998,2.640066793752367
15,16,0.1066391207794758,0.11440143568014295,0.10347587064055638,0.044501978132814916,0.1029,0.0440689,2.918186793689515
16,17,0.14244526371212593,-0.39059835843745,0.13795335286893903,0.08559977935624247,0.13801449999999998,0.085227,2.4678845695372833
17,18,0.1807178612203466,-0.13517331225250592,0.17345090513385372,0.16852206188982985,0.1780091,0.1693954,2.29274437111303
18,19,0.13746592263995835,0.22086063195620745,0.1342092260637242,0.03992641677450716,0.13489520000000002,0.0388471,2.438754451769239
19,20,0.1648965892775148,0.5421989357694872,0.16233014000504348,0.026692547465188777,0.1619235,0.024819900000000002,2.4054524365928374
20,21,0.1317852330452547,0.25505177159150944,0.12902083303268613,0.038564776932720875,0.1293648,0.0375609,2.432043848743737
21,22,0.0941864096896078,0.048223839169737596,0.09072367474492168,0.21810695413900058,0.0879463,0.21823499999999998,2.9057547286113365
22,23,0.25718779940017894,-0.11738074157573831,0.2549726776045221,0.16743603435694263,0.254656,0.1675274,2.6243904649497427
23,24,0.15501506899580533,0.7061188864476508,0.1527710130898672,0.019740128217029824,0.15338039999999997,0.0189679,3.1304281777148764
24,25,0.22900482803223013,-0.2199829820999936,0.22612488717481022,0.3948250945719151,0.22672529999999996,0.39776659999999997,2.3968266290380034
25,26,0.12273057316923236,-0.10664481273491723,0.11975416563964099,0.053425819142942026,0.11983930000000001,0.052749300000000006,2.6521632786608564
26,27,0.18694959514230997,0.7565906318682089,0.18404440217666032,0.016873571662113902,0.1858558,0.012377500000000001,2.344027512548695
