,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,megno,lyapunov
0,15760.0,0.08402581050815437,-0.1624911785129373,0.08402581050815437,0.058114639316672205,0.0,0.0,0.0,0.0
1,15789.0,0.003999999998605157,0.0022825545964378106,0.0,0.0,0.0,0.0,0.0,0.0
2,15807.0,0.057183085166311313,0.14045114604972966,0.057183085166311313,0.04785600801737341,0.0,0.0,0.0,0.0
3,15809.0,0.22405162680966959,0.32203359666431536,0.22405162680966959,0.22674622409474648,0.0,0.0,0.0,0.0
4,15810.0,0.12393498476596912,-0.07026129408267139,0.12393498476596912,0.055653414071498444,0.0,0.0,0.0,0.0
5,15836.0,0.07298542952064997,-0.006921140673564118,0.07298542952064997,0.06280182990375967,0.0,0.0,0.0,0.0
6,15883.0,0.22373514884042203,-0.4377352882749517,0.22373514884042203,0.3090037892540202,0.0,0.0,0.0,0.0
7,16684.0,0.045572419381369814,-0.28676778205498826,0.045572419381369814,0.06148595374006744,0.0,0.0,0.0,0.0
8,19255.0,0.01886414913514249,0.6804052890131633,0.018864149135142495,0.030232284984618267,0.0,0.0,0.0,0.0
9,19299.0,0.1799750317231232,-0.07967780967726508,0.1799750317231232,0.18384466963761395,0.0,0.0,0.0,0.0
10,19308.0,0.11541471146268327,0.8492880426790073,0.1154147114626833,0.4533010308880005,0.0,0.0,0.0,0.0
11,19521.0,0.10816425898599995,-0.4046487211327173,0.10816425898599993,0.17568779373979845,0.0,0.0,0.0,0.0
12,20000.0,0.05426951402866338,0.4227393027404587,0.054269514028663375,0.2572913319028779,0.0,0.0,0.0,0.0
13,20108.0,0.14065308646884261,0.6067498301144149,0.1406530864688426,0.3435863206569854,0.0,0.0,0.0,0.0
14,24835.0,0.10338025354602051,0.5191942180598671,0.10338025354602051,0.43672028990228834,0.0,0.0,0.0,0.0
15,24952.0,0.24304815810177086,-0.30467629829612136,0.24304815810177086,0.27854925807663844,0.0,0.0,0.0,0.0
16,24978.0,0.03530811113301,0.5552124526802034,0.03530811113301,0.03690803252664162,0.0,0.0,0.0,0.0
17,28978.0,0.22872636789266454,-0.39640308640241245,0.22872636789266457,0.3114642934829825,0.0,0.0,0.0,0.0
18,32929.0,0.36767546901240633,0.08665803800599901,0.36767546901240633,0.17381786037887928,0.0,0.0,0.0,0.0
19,33001.0,0.02924205492985211,-0.11587547873368288,0.02924205492985211,0.055987814448953226,0.0,0.0,0.0,0.0
20,33340.0,0.24996542052604048,0.4644350824071824,0.24996542052604048,0.04107441879168701,0.0,0.0,0.0,0.0
21,35671.0,0.029192246701563007,-0.024343482866831606,0.029192246701563007,0.06367266576458708,0.0,0.0,0.0,0.0
22,38083.0,0.12676198788749118,0.26630268191082,0.12676198788749116,0.24913727417093937,0.0,0.0,0.0,0.0
23,38628.0,0.2559064038281615,-0.5741975309104203,0.2559064038281615,0.2849363820174263,0.0,0.0,0.0,0.0
