,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,calc_sma
0,1,0.1175920654114754,-0.1373236953131458,0.11479045190415943,0.16763398884885733,0.11535,0.16773729999999998,2.7634322509462783
1,2,0.28862323319061267,-0.1551442134849143,0.28106607992772276,0.5461414333520711,0.28088090000000004,0.5471763000000001,2.766901076792713
2,3,0.23589503838666975,0.24805802995888937,0.23333142053805614,0.22923892936285734,0.2337659,0.2294539,2.665848993286359
3,4,0.10202783556811744,0.11066955257238636,0.09738509377507754,0.11214803366401188,0.0998265,0.1114643,2.3584003168553735
4,5,0.16907334287143322,-0.4261061868499522,0.16638084576818396,0.07403395253493313,0.1850965,0.07949830000000001,2.574282114382537
5,6,0.16356658926040618,0.33281647502245576,0.15690064856452893,0.2496343273689161,0.1588321,0.2487956,2.4220670851292097
6,7,0.21317452793687772,0.062314095308336745,0.21041460996250141,0.10950899232050464,0.21262579999999998,0.11157939999999998,2.382684521177026
7,8,0.15824424175153132,-0.11498707107045023,0.14799566924635046,0.09986744995768745,0.14530839999999998,0.0973579,2.198541482603001
8,9,0.13062389296787985,-0.39350294247228046,0.12753067195402845,0.08231077002829584,0.1279022,0.0816331,2.383251509387892
9,10,0.13748643960844972,-0.38008143975307074,0.13530790664914724,0.08880919049762039,0.1357797,0.0889534,3.138418646575571
10,11,0.07857117910902053,-0.3564813065342677,0.07485359477844326,0.06855978657414884,0.0745741,0.0678904,2.4489913407413733
11,12,0.17945455031609572,-0.02143576955905438,0.1750250593206077,0.16301727503989746,0.1750534,0.1624221,2.331204799693298
12,13,0.13189599828730347,-0.15640295446753424,0.125247471869476,0.2766672303459054,0.12648030000000002,0.2765789,2.5728895996734322
13,14,0.20067156571385558,0.3386910052132798,0.19798341098902986,0.14538638711028712,0.1987106,0.1459393,2.5840548042213376
14,15,0.15136808431532106,0.22791895760837116,0.1484494581081747,0.22653236317200623,0.1488681,0.22679539999999998,2.6400176394205688
