,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,calc_sma
0,1,0.11868821659351687,-0.14310777074133055,0.11582090243857397,0.16768365275613428,0.11535,0.16773729999999998,2.7633826119593463
1,2,0.28688587974667656,-0.15488760112562194,0.278700174666683,0.546027502388633,0.28088090000000004,0.5471763000000001,2.766761707138634
2,3,0.23578547831386584,0.25131770067874243,0.23321020478399232,0.22920179720708933,0.2337659,0.2294539,2.665882909089134
3,4,0.10289263998068401,0.10254157642696833,0.09828904612276446,0.11185085504784383,0.0998265,0.1114643,2.358409250007835
4,5,0.19412995270240105,-0.4319880926220047,0.19150607631722152,0.07395430171526361,0.1850965,0.07949830000000001,2.5742613446849276
5,6,0.16467479885067063,0.3364322460044098,0.15572279743641884,0.24967199384276337,0.1588321,0.2487956,2.4220618577254474
6,7,0.2126110330927072,0.05693767686227914,0.2098326346903051,0.10903617384912448,0.21262579999999998,0.11157939999999998,2.3827275967589268
7,8,0.15625547447475746,-0.11302014470825966,0.14687489473403736,0.10032205718342223,0.14530839999999998,0.0973579,2.1986171695837995
8,9,0.13049183536905956,-0.3995829588292301,0.12735319610475457,0.08236730598052563,0.1279022,0.0816331,2.3832536068512447
9,10,0.1375328306854413,-0.38635339849460343,0.13534107708396784,0.08882188130986554,0.1357797,0.0889534,3.138400898141284
10,11,0.07831282539911766,-0.3582241659848413,0.07456297713790432,0.06861580557305302,0.0745741,0.0678904,2.4490205652486057
11,12,0.17886016892364967,-0.01742488538111281,0.1736283401918672,0.16278323861339208,0.1750534,0.1624221,2.3311778868712025
12,13,0.13190009774657363,-0.16236196104830866,0.1252512968018188,0.2766221613974766,0.12648030000000002,0.2765789,2.572892358932985
13,14,0.20118877270894364,0.3398218333465658,0.19850743676700108,0.14543327061493086,0.1987106,0.1459393,2.5840642127992752
14,15,0.15141715087646798,0.23570276767337417,0.14847442967403338,0.22655938619553706,0.1488681,0.22679539999999998,2.639958337463908
15,16,0.10687251437733093,0.1208481437880597,0.10370137677110272,0.04442031800188434,0.1029,0.0440689,2.9183897314767564
16,17,0.14238109838192847,-0.3916770349992439,0.13783642980533586,0.08562336101292757,0.13801449999999998,0.085227,2.4678557552935856
17,18,0.18385934191468487,-0.179011041217836,0.17800701988087986,0.17088784857144765,0.1780091,0.1693954,2.2928853698922413
18,19,0.1375154879174124,0.224249129294681,0.13423651440448375,0.039971496646710764,0.13489520000000002,0.0388471,2.438794912808539
19,20,0.16400436855811404,0.5478227530074143,0.16146146717835425,0.026690575772354452,0.1619235,0.024819900000000002,2.4054618164412815
20,21,0.13265793338232693,0.2606379356638143,0.12987711600513038,0.0384957371129158,0.1293648,0.0375609,2.4320193470978353
21,22,0.09235071763139051,0.045969852607229564,0.08879890795599032,0.21811031059862757,0.0879463,0.21823499999999998,2.9060228185080814
22,23,0.25724482183525904,-0.11796411720312044,0.2550039568511869,0.16743356759124026,0.254656,0.1675274,2.6243542185695223
23,24,0.1550910496111078,0.7072097279230071,0.15283969819393345,0.019744063416194366,0.15338039999999997,0.0189679,3.1304587119949674
24,25,0.22657815770360287,-0.22565315402811553,0.22421395587253937,0.39470800583346505,0.22672529999999996,0.39776659999999997,2.396722092013016
25,26,0.12315365733143085,-0.12106336658667345,0.12020927088035446,0.054284108665665166,0.11983930000000001,0.052749300000000006,2.652127231579033
26,27,0.1860897615747873,0.7643968203899325,0.18321925790896115,0.016599644059724056,0.1858558,0.012377500000000001,2.343960386106106
27,28,0.18052599150070964,0.31907218407270443,0.1782350110530155,0.14738973795680238,0.1788638,0.14812999999999998,2.7737209640329596
28,29,0.07953993937623624,0.13821235938972465,0.07398494829730295,0.11279371236088832,0.07375369999999999,0.1123347,2.550909950875541
29,30,0.10749177690602514,-0.030693941477675443,0.10384861664860363,0.05051768236180129,0.1050403,0.0493766,2.3624898867657467
30,31,0.2076289790807977,0.19895891788001555,0.2045148087765888,0.4459256762612939,0.208369,0.4468775,3.150913930739239
31,32,0.11682517803486032,0.08812926892569976,0.11338048107036598,0.11040942321456147,0.112194,0.1084358,2.5835212212429948
32,33,0.30031901456993915,0.34402410316698934,0.29673315704822795,0.03516862743437876,0.297306,0.0347727,2.8627863934167923
33,34,0.1473615800702351,-0.21868950853734762,0.14480092191934368,0.09757035648078678,0.1449115,0.0975235,2.683250869072488
34,35,0.2668311763533941,0.30317425113288493,0.2640561263567781,0.14631708575910135,0.2640117,0.1466564,2.991334513613765
35,36,0.27635633531418863,0.018681427179411337,0.27318855718192825,0.32450472354220217,0.27791220000000005,0.3246611,2.7438728059320083
36,37,0.1622559780967769,-0.2006900775836098,0.15973701400520615,0.05779606818040348,0.15970520000000002,0.0574061,2.6386480389369007
37,38,0.17080459330164835,0.4329913898152907,0.16849481076259878,0.13589544617525495,0.168397,0.1358171,2.7371465690422694
38,39,0.07262092596462985,-0.20670168437610148,0.06802696168361945,0.17053939721504163,0.0693401,0.1705364,2.765068391318797
39,40,0.0490947871281794,-0.29934869097897043,0.04414259658187339,0.0693105307303263,0.0209266,0.06510099999999999,2.264261646167445
40,41,0.3074718081053451,0.026686867384937647,0.30447141755267454,0.26701798623430584,0.3047439,0.2676741,2.759975007524865
41,42,0.19217365220036003,0.40758917258515465,0.1890284691474882,0.13286774695041398,0.1886984,0.1325973,2.4380629703756798
42,43,0.15113766711056553,-0.2970585156602989,0.14357479523754235,0.06917631245023126,0.14293250000000002,0.0719398,2.2004923915712378
43,44,0.17882052018316874,-0.10861665120811148,0.17607178358947573,0.054077253240911276,0.17339620000000003,0.053407100000000006,2.4195471266396074
44,45,0.11628663607804016,-0.014312240384209586,0.11328868045571644,0.10622943599493193,0.1128435,0.1057538,2.717156929159708
45,46,0.12426475446136948,0.12006174523390271,0.11848575623087447,0.04428435456132102,0.11751789999999998,0.043437300000000005,2.5228068002768653
46,47,0.11590504693978082,-0.35465683753873317,0.11282891328263564,0.09072355253899737,0.1129093,0.09080319999999999,2.8762256080079207
47,48,0.06756228946551544,0.20602687512309645,0.06384273722348188,0.11516770148548075,0.0636144,0.1152721,3.1082551811046444
48,49,0.19951287936734818,-0.45734582754386965,0.19714437339249177,0.07887084979115815,0.1989318,0.08219119999999999,3.085154365698986
49,50,0.2445622689357682,-0.007921461443134242,0.24245839936474484,0.04946240832975985,0.24450429999999998,0.0466952,2.6458383091431306
50,51,0.11971497831590885,-0.24963185540428584,0.11471478333429347,0.17459689241506554,0.11451199999999999,0.17411400000000002,2.3626028616762733
51,52,0.1209506887521328,0.10607778067303314,0.11846801136249775,0.11103431497451481,0.11882960000000001,0.1111604,3.092679318498055
52,53,0.21489230089528286,-0.4424431281720523,0.21254015577015814,0.08084524110456343,0.2194475,0.0800986,2.6148343743213354
53,54,0.19128683586220024,-0.1113012472785504,0.18880633574060496,0.21132599671044222,0.18891770000000002,0.2116146,2.7071690209997916
54,55,0.11034854843941397,0.3433828486207687,0.1073071804104059,0.12279120630543866,0.106152,0.1220326,2.7560221869600685
55,56,0.21320597444823391,0.21029746839470093,0.21077079422708,0.15272605620814952,0.21112759999999997,0.1527566,2.594583174521448
56,57,0.09912927819586338,0.11643558703696721,0.09728599876017281,0.26517881604882804,0.0972003,0.2656671,3.1497885962217542
57,58,0.08899165027784219,-0.4335188480245654,0.0852619269171452,0.08270407991608296,0.08495280000000001,0.0824145,2.6964133555980863
58,59,0.08108224828184521,0.345191879549967,0.0767933732989938,0.14575180836485369,0.0729382,0.1454478,2.709769060240512
59,60,0.20448428629355744,-0.40542928508398873,0.19911381655541158,0.07248689576678916,0.2021089,0.07140149999999999,2.390096761419058
60,61,0.15395005013149946,-0.24314206890910045,0.1510914784352092,0.31133657134636256,0.1514429,0.3117868,2.980409580637315
61,62,0.15221231084792805,0.6248151771723524,0.1499185462932636,0.023247519257894894,0.15036870000000002,0.0226085,3.1175438516607645
62,63,0.12429685967507126,0.0213399071362533,0.1210813845270356,0.10787979808311414,0.1206107,0.10821869999999999,2.392012281261981
63,64,0.1543110667239336,0.22333871441517225,0.15177254613894114,0.04018404551924545,0.1518215,0.0395496,2.678144425640101
64,65,0.1381010704816049,-0.13833989641874173,0.13404977765361273,0.054800492779667066,0.1349509,0.0549721,3.421177433761484
65,66,0.1466774012857485,-0.19629040553195684,0.14408673993336993,0.057537509983674184,0.14391089999999998,0.056037000000000003,2.6426099614074636
66,67,0.15838766408374214,0.20507850215036558,0.15523892656229832,0.11599044122745202,0.155228,0.1156558,2.4176978288363964
67,68,0.15087534930490357,0.4079512346195525,0.14834149516575657,0.1277665560138428,0.1485658,0.1278366,2.7783805794518193
68,69,0.18986263296130168,0.16455263440230675,0.1873432753151482,0.1551139630953648,0.1819428,0.15521870000000001,2.975601970070056
69,70,0.15939836839789337,-0.3927246462254851,0.15655730887165126,0.19443495567247907,0.1530967,0.1941415,2.6117967285204005
70,71,0.1716127229305705,-0.09814585014041563,0.16985728506003564,0.4136180129318571,0.164148,0.4194806,2.751500663310927
71,72,0.07912665705528947,-0.08608515199976818,0.07041778960061344,0.10185499096589562,0.0736601,0.10332419999999999,2.263226061249932
72,73,0.046663452371741854,0.10464321038604575,0.03740766041828665,0.04553217548414281,0.0407223,0.044876599999999996,2.661233761501396
73,74,0.20167803712538354,-0.44382393165711226,0.19933343981301388,0.07454049719612968,0.19957,0.07413600000000001,2.775851268264792
74,75,0.27164317482690414,-0.41487244022355196,0.2694310253032194,0.08458959957578319,0.2693962,0.08442469999999999,2.6688604740350126
