,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2456700.0,-35.77583996353792,-24.26922944633683,-0.5265090274720361,0.4422407850041687,-0.7750213376813742,-0.36855732802853447
1,1.0,2456700.0,-35.77699080655803,-24.270021807461774,-0.5265122685229242,0.4423267789584387,-0.7749936370580721,-0.36853440998938264
2,1.0,2456700.0,-35.774846848759786,-24.268577312002513,-0.5265013291370724,0.441964803967734,-0.7751685309158665,-0.36848757383477
3,1.0,2456700.0,-35.77595548726706,-24.26930903463839,-0.5264987111443729,0.4423593858799101,-0.774908143854561,-0.368536095918814
4,1.0,2456700.0,-35.77614965095501,-24.26946743685043,-0.5264667493333222,0.4426278899042291,-0.7747550319739416,-0.3685640220740635
5,1.0,2456700.0,-35.77618009946598,-24.269459596628852,-0.5265220272759037,0.44427262566854214,-0.7735875630868144,-0.368470351385828
6,1.0,2456700.0,-35.773528898024125,-24.267666633821236,-0.5264611620069912,0.44205139372363605,-0.7751211733267377,-0.36848690304222775
7,1.0,2456700.0,-35.775216276053754,-24.26887022630361,-0.5264977700629725,0.4411356491980031,-0.7758205648228279,-0.36852675641379323
8,1.0,2456700.0,-35.7758608137206,-24.269223681672393,-0.5265205091014353,0.4421253264889197,-0.7750954254566781,-0.3685803178705361
9,1.0,2456700.0,-35.77589123319269,-24.269225802096308,-0.5265373503852593,0.44283147957699265,-0.7745931411221051,-0.3685484209068414
10,1.0,2456700.0,-35.775115814984645,-24.26875462283344,-0.5264662473500388,0.4423659786845207,-0.7748923671418276,-0.3685399466402036
11,1.0,2456700.0,-35.77453223734736,-24.268324887215105,-0.526500821791676,0.4416565986632817,-0.7754656318650814,-0.3685330950555522
12,1.0,2456700.0,-35.775368992463086,-24.26900445115953,-0.5265616790105194,0.44018158544675323,-0.7764294291377586,-0.368600795605213
13,1.0,2456700.0,-35.77519235349448,-24.268812008554832,-0.5264767764261409,0.4424590236896289,-0.7748595857688562,-0.36855818817034147
14,1.0,2456700.0,-35.77471389069749,-24.268442339593207,-0.5265126688913857,0.44286874771586354,-0.7745417422003552,-0.3685131771990787
15,1.0,2456700.0,-35.77867710074179,-24.27114349936808,-0.5265536531210273,0.44236132622767865,-0.7749490995842269,-0.36855860758015535
16,1.0,2456700.0,-35.77882035893775,-24.271301427730084,-0.5265691450295602,0.44231322664752254,-0.7750647046932823,-0.36857471319039037
17,1.0,2456700.0,-35.775896193743534,-24.26928863340049,-0.5265122136918503,0.44163607167978575,-0.7754149654570697,-0.3685942915122524
18,1.0,2456700.0,-35.77552340451364,-24.2690250276093,-0.5264566165413194,0.4412194982295801,-0.7757315213007829,-0.36858227818679024
19,1.0,2456700.0,-35.77887839036089,-24.27142468039828,-0.5265698418176701,0.44320130151711096,-0.7744424323306058,-0.36855030696765023
20,1.0,2456700.0,-35.776894302475206,-24.269924613080665,-0.5265488509134761,0.44102326744821096,-0.7759439532580327,-0.36859649348005785
