,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI
0,15760.0,0.07048285869509026,0.12355863532665552,0.07048221001050022,0.04437802885543055,0.07035570000000001,0.0439968
1,15789.0,0.18426497039212972,-0.1357058710023733,0.18426434532499714,0.10141073717548725,0.1841545,0.1019159
2,15807.0,0.07056150956017623,0.35702354187666696,0.07056126492490063,0.034426674420979485,0.07297669999999999,0.0330139
3,15809.0,0.22519853100894613,0.14685600562707357,0.2251985433983906,0.22189387222543777,0.2202312,0.22442779999999998
4,15810.0,0.12422526098990862,-0.24763186968973408,0.12422475698642249,0.06055405287291271,0.1247105,0.0599178
5,15836.0,0.07174629442358216,-0.08976857772796153,0.07173791945860403,0.09060097149405515,0.07126160000000001,0.08571369999999999
6,15883.0,0.21477976035641738,-0.3696989300506738,0.21477972881689641,0.3060948957121086,0.2123627,0.3064037
7,16684.0,0.04107724703227629,-0.1611018828782555,0.04107681410126523,0.056140268682878317,0.0403445,0.0556696
8,19255.0,0.033358724474845315,0.6783222745891702,0.033358601980899495,0.020446515122605535,0.0332889,0.013335900000000001
9,19299.0,0.23133583110481395,0.09293446303060278,0.2313337134157934,0.12802112337371568,0.22937889999999997,0.1308766
10,19308.0,0.11474043295771758,0.13941525614665345,0.11474037178947982,0.46871992032218807,0.1164404,0.4685573
11,19521.0,0.10328348410041262,-0.45203500274424313,0.10328325332596551,0.18917766379218048,0.10356069999999999,0.1897161
12,20000.0,0.05268865805787667,0.07350254312208074,0.05268860981048621,0.26695574964267393,0.0525251,0.26704
13,20108.0,0.13423932880138242,0.3882115534674611,0.13424071034484086,0.3395519939625233,0.13819070000000003,0.3387908
14,24835.0,0.1004234426749151,0.459170212530712,0.10042316036775899,0.45050546308656136,0.10060119999999999,0.4506077
15,24952.0,0.24151136819619742,-0.2532278714711323,0.24151144169378125,0.27831989767539933,0.24581039999999998,0.2747398
16,24978.0,0.04922988193097524,0.5490040306191657,0.04922980966220476,0.026454231871365294,0.0496143,0.024805
17,28978.0,0.24682733717316202,-0.24693946078429752,0.24682580485952405,0.30729014937556853,0.24934570000000003,0.3062277
18,32929.0,0.6808703797290482,0.2805240598223553,0.6808009264485286,0.3099659256728529,0.2573961,0.097919
19,33001.0,0.029386603073121638,0.15438853788380053,0.029386215033951602,0.04288544682390623,0.0298546,0.04210680000000001
20,33340.0,0.8672146860380588,-0.1466750639116416,0.8672111069719048,0.11194869862203007,0.2501451,0.0351244
21,35671.0,0.027840715825261306,-0.2018097908306649,0.027832932208036777,0.06157269956624305,0.027601900000000002,0.058880600000000005
22,38083.0,0.10539723640656676,-0.03231373695840593,0.10539256419567927,0.2984530151138539,0.1565601,0.28016979999999997
23,38628.0,0.251741253481881,0.06493606355962452,0.2517402461955017,0.27680534722887734,0.2550674,0.268577
24,42301.0,0.2853549680735015,0.20036697178259769,0.2853531667958121,0.041324436552037276,0.2763928,0.0416874
25,45802.0,0.010971928122530516,0.24698622579032517,0.01097132157002489,0.038984055201166844,3.2e-06,0.037938
