,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,megno,lyapunov
0,15760.0,0.07048285869509026,0.12355863532665552,9.386366205570487e-06,6.177259195277601e-06,0.07035570000000001,0.0439968,0.0,0.0
1,15789.0,0.18426497039212972,-0.1357058710023733,2.4330625067980515e-05,2.650091619166146e-06,0.1841545,0.1019159,0.0,0.0
2,15807.0,0.07056150956017623,0.35702354187666696,4.403885771954115e-06,2.832582643397936e-06,0.07297669999999999,0.0330139,0.0,0.0
3,15809.0,0.22519853100894613,0.14685600562707357,8.312836073715477e-07,2.87826918365314e-05,0.2202312,0.22442779999999998,0.0,0.0
4,15810.0,0.12422526098990862,-0.24763186968973408,1.3997418371397612e-05,6.3931374529389205e-06,0.1247105,0.0599178,0.0,0.0
5,15836.0,0.07174629442358216,-0.08976857772796153,1.777203173974717e-06,6.38326147157194e-06,0.07126160000000001,0.08571369999999999,0.0,0.0
6,15883.0,0.21477976035641738,-0.3696989300506738,2.070578542987739e-06,1.6551228443863298e-05,0.2123627,0.3064037,0.0,0.0
7,16684.0,0.04107724703227629,-0.1611018828782555,5.100596298921091e-06,5.616020626762383e-06,0.0403445,0.0556696,0.0,0.0
8,19255.0,0.033358724474845315,0.6783222745891702,2.3645002413903347e-06,1.969216542069476e-06,0.0332889,0.013335900000000001,0.0,0.0
9,19299.0,0.23133583110481395,0.09293446303060278,0.00011502920845286189,1.1957860839674554e-05,0.22937889999999997,0.1308766,0.0,0.0
10,19308.0,0.11474043295771758,0.13941525614665345,4.943656599917549e-06,3.498958534947907e-05,0.1164404,0.4685573,0.0,0.0
11,19521.0,0.10328348410041262,-0.45203500274424313,7.62871425811839e-06,6.997320232267095e-06,0.10356069999999999,0.1897161,0.0,0.0
12,20000.0,0.05268865805787667,0.07350254312208074,2.036569980925391e-06,1.8875544758760567e-05,0.0525251,0.26704,0.0,0.0
13,20108.0,0.13423932880138242,0.3882115534674611,5.800186202117048e-06,4.047804067597759e-05,0.13819070000000003,0.3387908,0.0,0.0
14,24835.0,0.1004234426749151,0.459170212530712,7.837871998088979e-06,4.44524220504701e-05,0.10060119999999999,0.4506077,0.0,0.0
15,24952.0,0.24151136819619742,-0.2532278714711323,0.0001395056424833284,1.9137114643749453e-05,0.24581039999999998,0.2747398,0.0,0.0
16,24978.0,0.04922988193097524,0.5490040306191657,1.4352313597147516e-06,2.363870740354123e-06,0.0496143,0.024805,0.0,0.0
17,28978.0,0.24682733717316202,-0.24693946078429752,3.064535674805674e-05,4.0856954072805897e-05,0.24934570000000003,0.3062277,0.0,0.0
18,32929.0,0.6808703797290482,0.2805240598223553,0.00011376503949523703,1.86399089598106e-05,0.2573961,0.097919,0.0,0.0
19,33001.0,0.029386603073121638,0.15438853788380053,3.442789590535582e-06,5.358655321860782e-06,0.0298546,0.04210680000000001,0.0,0.0
20,33340.0,0.8672146860380588,-0.1466750639116416,6.739899646542399e-05,3.5797780815864855e-05,0.2501451,0.0351244,0.0,0.0
21,35671.0,0.027840715825261306,-0.2018097908306649,2.0260291446057967e-06,7.824559426372271e-06,0.027601900000000002,0.058880600000000005,0.0,0.0
22,38083.0,0.10539723640656676,-0.03231373695840593,2.8684645065548864e-05,5.8281873571529455e-06,0.1565601,0.28016979999999997,0.0,0.0
23,38628.0,0.251741253481881,0.06493606355962452,2.8808975311553663e-05,1.9556464132453513e-05,0.2550674,0.268577,0.0,0.0
24,42301.0,0.2853549680735015,0.20036697178259769,3.791351955858733e-05,5.362595871748509e-06,0.2763928,0.0416874,0.0,0.0
25,45802.0,0.010971928122530516,0.24698622579032517,1.0029562929390855e-06,2.857449553382476e-06,3.2e-06,0.037938,0.0,0.0
26,47171.0,0.22773973349762702,0.0009224237094076461,0.00021785438381822136,1.6650157236101053e-05,0.23717710000000003,0.0862406,0.0,0.0
27,47932.0,0.2885224857888495,-0.2998246935757136,7.98339292912708e-06,6.093439178302652e-06,0.28992870000000004,0.17641279999999998,0.0,0.0
28,48639.0,0.23701734248868686,0.44076284477182304,2.959387180481301e-05,3.581231186241024e-06,0.23607350000000002,0.030234399999999998,0.0,0.0
29,49673.0,0.10026848198719564,0.29707547667251355,6.667547351062495e-06,3.805503907343731e-05,0.1004504,0.3623249,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,52747.0,0.05630860621097984,0.6630516377011251,5.85859936325794e-06,2.336502684821207e-06,0.0561354,0.0204046,0.0,0.0
32,53311.0,0.05694693606204708,0.5444083948696722,6.143370142964709e-06,2.374050749284187e-06,0.0567946,0.025626200000000002,0.0,0.0
33,55565.0,0.12547272665936182,0.36729857157391843,6.765640268683668e-06,2.46177508786869e-05,0.12430610000000002,0.4384393,0.0,0.0
34,55636.0,0.12725769258488145,0.4433605389094928,1.5104064584106614e-05,1.0075462236159689e-05,0.12822160000000002,0.45332429999999996,0.0,0.0
35,55637.0,0.142047226506256,0.47538050742696586,1.9087244027252028e-05,8.57850925762107e-06,0.1405991,0.3441531,0.0,0.0
36,55638.0,0.28863207793850126,-0.1214854878652032,3.260529930089858e-05,3.469976406991483e-05,0.2948009,0.27207070000000005,0.0,0.0
37,58534.0,0.12538731663450817,0.41787713889822725,1.0485630630819113e-05,2.3762403183601573e-06,0.1238086,0.0275175,0.0,0.0
38,60454.0,0.08064293389548234,0.01197973825439488,3.0376445046815757e-06,4.139222344495792e-06,0.07978969999999999,0.0479904,0.0,0.0
39,60620.0,0.18225297987486266,0.09089986707593796,3.295652771952458e-05,4.5584467615568015e-05,0.21086010000000002,0.3445741,0.0,0.0
40,66452.0,0.060604507000324825,0.3771419499324543,7.684438591645232e-06,9.308639773415416e-07,0.060471699999999996,0.0328333,0.0,0.0
41,66652.0,0.06696625723617072,0.6184599085254936,9.186692787845562e-06,1.0297501142321363e-06,0.08612439999999999,0.024124,0.0,0.0
42,69986.0,0.24287772222314719,-0.035677173980813666,1.176258771376014e-05,3.550664222561675e-06,0.2370924,0.2392627,0.0,0.0
43,69987.0,0.02696849873830383,0.40364842102487253,8.798618549591395e-07,2.044668588656766e-06,0.026324900000000002,0.0293147,0.0,0.0
44,69990.0,0.18718310503956637,0.44293224134632564,2.759512281798621e-05,1.298242122651955e-05,0.1874453,0.13844800000000002,0.0,0.0
45,76803.0,0.13206391822909666,0.3556297497269724,2.435757457789082e-05,3.006548000185467e-05,0.1195675,0.5347973000000001,0.0,0.0
46,79360.0,0.01739381431059729,-0.3640036600589867,8.761966475509735e-07,2.5223287493397042e-06,0.0186994,0.0674597,0.0,0.0
47,79969.0,0.07966786566266539,-0.2139779509189655,1.979262098698624e-06,4.545021960638462e-06,0.0800975,0.09053639999999999,0.0,0.0
48,79978.0,0.2778209624728265,0.33807701384534966,3.336929413003903e-05,7.092551967749742e-06,0.2750546,0.3375106,0.0,0.0
49,79983.0,0.14640642356425757,-0.44785493011770805,1.6718806405947492e-05,2.9215974551451762e-06,0.14274460000000003,0.18328,0.0,0.0
50,80806.0,0.05036953654535019,0.2724734837915898,1.1022326236226042e-06,3.8060297054060627e-06,0.0547005,0.023852900000000003,0.0,0.0
51,82075.0,0.29470292621878624,0.030351385014157378,8.167607434685035e-06,3.904972705995981e-05,0.2972381,0.3022468,0.0,0.0
52,82157.0,0.07232725951527641,-0.22172018198628915,9.417654351210747e-06,7.374426385117056e-06,0.0706427,0.059361300000000006,0.0,0.0
53,84522.0,0.32546107651107126,0.12437149960312066,2.6230554885720245e-05,7.016279478843444e-05,0.3159349,0.5580476,0.0,0.0
54,84719.0,0.2469216664324554,0.1872805387698713,3.151684365864382e-05,2.9029272701999097e-05,0.249574,0.2551093,0.0,0.0
55,84922.0,0.07754316851032415,-0.20278371043784874,5.1202702752049535e-05,1.8262581059761307e-05,0.07936080000000001,0.2775789,0.0,0.0
56,85627.0,0.08267726223779895,0.8010445201025371,9.58897611829854e-06,1.5805781993747093e-06,0.0825499,0.0100919,0.0,0.0
57,85633.0,0.041205733569985054,0.7747351900621923,3.90802285965e-06,6.496679992725854e-08,0.0407941,0.011866400000000001,0.0,0.0
58,86047.0,0.1669458834923121,0.29183322694058045,1.4736586577823083e-05,5.1998039410226106e-05,0.1668459,0.4351649,0.0,0.0
59,86177.0,0.23754404520744943,-0.42238365452312737,3.323458131172216e-05,4.690122642805824e-05,0.2403303,0.39419499999999996,0.0,0.0
60,88267.0,0.03187101530382635,0.4738236212768494,4.5465124631963363e-07,1.2663688149525597e-06,0.031782599999999994,0.0269877,0.0,0.0
61,88268.0,0.022477236538295777,0.6586634225479535,2.632058265662961e-06,1.574956482367015e-06,0.021268400000000003,0.0100944,0.0,0.0
62,88611.0,0.0330301297655251,-0.425965548861853,6.55294555025007e-07,8.676699369689248e-06,0.0350634,0.07524,0.0,0.0
63,90482.0,0.25092647526025896,0.21242221310621637,9.833891159338381e-06,2.3661006802635526e-06,0.2529573,0.3621977,0.0,0.0
64,90568.0,0.07215426690662949,-0.45885619180425824,8.41541136291479e-06,4.9918721936199785e-05,0.07312360000000001,0.3984321,0.0,0.0
65,91133.0,0.22849695766624695,-0.1028949695732225,2.6216783909059245e-05,3.3591482027235536e-06,0.2330123,0.0920233,0.0,0.0
66,91205.0,0.13258692471592598,-0.23073738265100488,0.00018336960053598925,1.8958836226920317e-05,0.1286048,0.2114913,0.0,0.0
67,118228.0,0.10900651491816488,0.34179454282512245,7.1287438071763855e-06,1.7689593955241218e-05,0.1090213,0.25536590000000003,0.0,0.0
68,118378.0,0.081173290684484,-0.10232582506142576,6.77881134844186e-06,7.501443319582869e-06,0.1072883,0.058173800000000005,0.0,0.0
69,118698.0,0.22966751256599552,0.16007132929814766,2.40991576216172e-05,3.104766240485039e-05,0.2238723,0.2235163,0.0,0.0
70,119066.0,0.07451071367437799,-0.35489585061147183,6.298066413381744e-06,2.3681335518399036e-06,0.0807571,0.08750269999999999,0.0,0.0
71,119067.0,0.5287518046546273,-0.049580079195897755,7.437642971151559e-05,8.303319802760823e-06,0.15705439999999998,0.0542265,0.0,0.0
72,119069.0,1.0555126875853917,-0.9326672789986266,9.950557440326875e-05,3.763170228977102e-05,0.24473530000000002,0.0228824,0.0,0.0
73,119070.0,0.17789797321400366,-0.02998304003081347,2.137530570055538e-05,5.93793262461546e-06,0.1784819,0.0481297,0.0,0.0
74,119473.0,0.27870936735427887,-0.2986394726285872,7.729086945637071e-06,5.48967723288611e-06,0.27836409999999995,0.061394500000000005,0.0,0.0
75,119951.0,0.045963707601886325,0.030743443732407637,5.1939271657915046e-06,1.231434002373426e-06,0.0461335,0.04353730000000001,0.0,0.0
76,119956.0,0.16672708066669553,-0.0632407763951592,5.785735841904035e-05,3.131632753388392e-06,0.1755609,0.0406855,0.0,0.0
77,119979.0,0.259376584923091,0.47560252636932465,3.1717741992413815e-05,1.659230763654568e-05,0.22047379999999997,0.1614408,0.0,0.0
78,120132.0,0.2525487471432198,-0.14390938575841228,6.9604120614974725e-06,1.606544213191491e-05,0.25099570000000004,0.21214339999999998,0.0,0.0
79,120178.0,0.10184694998075175,0.42842926355951466,1.1478415376599027e-05,3.8434271656740876e-05,0.10206660000000001,0.454426,0.0,0.0
80,120347.0,0.10455861876252151,0.20154962528006826,1.5524535254588884e-05,2.767466642268292e-05,0.10516220000000001,0.4315248,0.0,0.0
81,120348.0,0.06940810653632369,-0.41001062003451855,6.606710608246749e-06,1.7617900515154152e-05,0.0679534,0.4030097,0.0,0.0
82,123509.0,0.04841645535731685,0.04419221476185396,1.3572460900298162e-06,2.903642162694467e-06,0.0481372,0.0467375,0.0,0.0
83,126154.0,0.1481408143926011,0.21145683325978873,6.730532854256054e-05,3.7986284736201672e-06,0.1475651,0.14993270000000003,0.0,0.0
