,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2456980.0,-8.380998159559637,-41.65306803440703,13.603967520420278,0.8657708732481032,-0.22762725842995787,-0.10310805524690557
1,1.0,2456980.0,-8.38118436109988,-41.654013923271165,13.60427591695679,0.8657844681387259,-0.2276449955395469,-0.10311079946326605
2,1.0,2456980.0,-8.381405379330788,-41.6551295790209,13.604646904044431,0.865786148599767,-0.22769584194361236,-0.10309188087028912
3,1.0,2456980.0,-8.381037942073691,-41.653306914702135,13.60405957053572,0.8657772735124861,-0.2276296876882439,-0.10311088733910757
4,1.0,2456980.0,-8.380920944555898,-41.652773242296504,13.60386995372606,0.865760590923027,-0.2276312851947404,-0.10310661772686333
5,1.0,2456980.0,-8.381106357209422,-41.65359103748091,13.604143980066382,0.8657709566355489,-0.22765323982766691,-0.10310310221432732
6,1.0,2456980.0,-8.38104643856622,-41.65332917675397,13.60404830457434,0.8657917805000063,-0.22760144391953038,-0.10312428929693154
7,1.0,2456980.0,-8.381100521632149,-41.65367785928341,13.604160796311753,0.8657741866756662,-0.22765148105833335,-0.10310192336165393
8,1.0,2456980.0,-8.380919592254429,-41.65268763374052,13.603838615363323,0.8657796256040207,-0.22759970308294822,-0.10311533585189786
9,1.0,2456980.0,-8.38123672558904,-41.65422507036171,13.604356998839906,0.8657913771265454,-0.2276391258052559,-0.10311366201873062
10,1.0,2456980.0,-8.380717277216089,-41.65168972305075,13.603515768264355,0.8657565539924048,-0.22758502661060323,-0.10311915556104184
11,1.0,2456980.0,-8.381145604254126,-41.6537895626805,13.604211380981855,0.8657786398806218,-0.2276531105680302,-0.10310674899213042
12,1.0,2456980.0,-8.381123998511347,-41.653666072402864,13.604161234836024,0.8657746389087082,-0.22764146406333685,-0.10310666651601291
13,1.0,2456980.0,-8.381286454990768,-41.654472987118396,13.604443484545456,0.8657946336354194,-0.2276503273470683,-0.10310775038198561
14,1.0,2456980.0,-8.381072288143557,-41.65344490633455,13.604073636316915,0.8657781961423658,-0.22764805654928374,-0.10309783763434148
15,1.0,2456980.0,-8.380839667459297,-41.652231926844166,13.603679151550775,0.865760500214909,-0.22759541653080334,-0.10311375200763462
16,1.0,2456980.0,-8.38101590113085,-41.65313940409335,13.603984090938757,0.8657895189551278,-0.22758094664432385,-0.10312309002494212
17,1.0,2456980.0,-8.380993115030176,-41.653023687726254,13.603950118198613,0.8657678851315159,-0.22762107352673788,-0.10311266750894836
18,1.0,2456980.0,-8.381149463998607,-41.65385757779655,13.604238660291518,0.8657813167958099,-0.22764796250531816,-0.10310442036602353
19,1.0,2456980.0,-8.381244274132182,-41.654337839909125,13.604380338387971,0.8657805628345783,-0.22766440136205637,-0.10310557321688064
20,1.0,2456980.0,-8.381301024879164,-41.65455186260107,13.60445410319894,0.8657849229739724,-0.22768091930857298,-0.10309424184084055
