,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2454320.0,15.817926512508848,-36.92915966634421,-0.2913748947187771,0.8919807864923496,0.49039096749173083,-0.17248186073597346
