,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,calc_sma
0,1,0.11789144146131991,-0.137654443825564,0.017285824609657538,0.1658760081081626,0.11535,0.16773729999999998,2.7634578829037793
1,2,0.2871041569685856,-0.15661591055919852,0.27988481010970945,0.5429546005408915,0.28088090000000004,0.5471763000000001,2.7670370546150207
2,3,0.2358405180477503,0.24862602402251577,0.23261969121024623,0.22861696919564273,0.2337659,0.2294539,2.665849996323576
3,4,0.10309667412188725,0.11653341080967047,0.09884163492690198,0.11181379465557745,0.0998265,0.1114643,2.358380196980893
4,5,0.2036330680562365,-0.43590159363246683,0.01583902975079732,0.061360049981877565,0.1850965,0.07949830000000001,2.574224068630827
5,6,0.1633502319878658,0.34805648514733833,0.13313899687429834,0.24680275094959608,0.1588321,0.2487956,2.422078532272164
6,7,0.2141061414855736,0.09251852218730879,0.2108199672636225,0.11013111717268169,0.21262579999999998,0.11157939999999998,2.382865628565664
7,8,0.1530487038886489,-0.12096186694613781,0.1394843230257175,0.09923437441392954,0.14530839999999998,0.0973579,2.198510394228213
8,9,0.1304639906194723,-0.39841445489912863,0.12718230550196458,0.082173627080267,0.1279022,0.0816331,2.383256579590505
9,10,0.1381726325499867,-0.3833348898067535,0.13602679212638136,0.08883642857571825,0.1357797,0.0889534,3.1375330809473505
10,11,0.07821027464023544,-0.3614462374948152,0.0744617845879959,0.06812390700021155,0.0745741,0.0678904,2.448996515015541
11,12,0.1798556605152422,-0.025896605476940216,0.04527822794854497,0.16268160066236687,0.1750534,0.1624221,2.331248782314461
12,13,0.1325588430467877,-0.15276340093681182,0.12602173214141257,0.2737036444120165,0.12648030000000002,0.2765789,2.572895099426929
13,14,0.20083761319770554,0.3409032538273076,0.19368665769849694,0.14416647488410195,0.1987106,0.1459393,2.58408891084952
14,15,0.15146582765687147,0.2386327790020802,0.14850034169421483,0.030218468083528377,0.1488681,0.22679539999999998,2.6400340994508844
15,16,0.10588175545406606,0.11488488430045635,0.017668255780574633,0.04433071896177114,0.1029,0.0440689,2.9182394924878197
16,17,0.14238819928595686,-0.39113424943310604,0.1375755712683599,0.08487912528151673,0.13801449999999998,0.085227,2.467845260776884
17,18,0.18104084756865116,-0.14561830001415613,0.17121244415413145,0.1682267090751538,0.1780091,0.1693954,2.292618866898842
18,19,0.13751870086240842,0.22438250217737374,0.13409006683424723,0.03963759008833816,0.13489520000000002,0.0388471,2.438765279862011
19,20,0.16478426117922784,0.5484346020278622,0.1622303644552187,0.02633200014043451,0.1619235,0.024819900000000002,2.4054087138250466
20,21,0.13204273767764402,0.2543086822667468,0.1292944261362345,0.03862295077291229,0.1293648,0.0375609,2.43203882794327
21,22,0.09223347769190798,0.04621465933144104,0.08787989438048253,0.21803493891624032,0.0879463,0.21823499999999998,2.905946593420084
22,23,0.25724438447110903,-0.11924114466607232,0.2538512662708233,0.1672348118485931,0.254656,0.1675274,2.624276085007262
23,24,0.15511625603421134,0.7061301031172014,0.15294987114147823,0.0196775364552226,0.15338039999999997,0.0189679,3.1304512938140068
24,25,0.22724046851314705,-0.22032373517336437,0.2044426776187372,0.39556937083428306,0.22672529999999996,0.39776659999999997,2.397133548904052
25,26,0.12290075298144794,-0.08674419073268641,0.07524511082673653,0.05040702041642078,0.11983930000000001,0.052749300000000006,2.6521297914072504
26,27,0.18866169587176584,0.7625108360096262,0.18498291470620984,0.01620772228567548,0.1858558,0.012377500000000001,2.34395503302933
27,28,0.18072138051505585,0.31038025722687584,0.17746866883160675,0.1477308968688568,0.1788638,0.14812999999999998,2.7737539875775745
28,29,0.07912491662775781,0.12487824197877202,0.06949763066084164,0.11230046332256192,0.07375369999999999,0.1123347,2.550896329574687
29,30,0.10837978035075793,-0.024585735081840296,0.10451859978453158,0.05015924681129048,0.1050403,0.0493766,2.362490677851908
30,31,0.2079278462875912,0.20598129157936437,0.14302088299056226,0.44401819009178867,0.208369,0.4468775,3.150743776101682
31,32,0.11650312854562281,0.07143759131131412,0.07172638945950657,0.02614707991808503,0.112194,0.1084358,2.5835277831547647
32,33,0.29929322147566284,0.34251432300942813,0.019932679626387114,0.03509329523132182,0.297306,0.0347727,2.862711268394245
33,34,0.1471866348990108,-0.21550793758557843,0.08704331308016396,0.09734186229580415,0.1449115,0.0975235,2.6832520009452376
34,35,0.26664853381769354,0.3019187519667886,0.2632547128074515,0.1462574041160223,0.2640117,0.1466564,2.9913314962842867
35,36,0.27526426674399274,0.020248124008425652,0.2704793211364036,0.3206739368653125,0.27791220000000005,0.3246611,2.743911012425229
36,37,0.16247830605116348,-0.20844280143908372,0.043587465385602556,0.05793231808331332,0.15970520000000002,0.0574061,2.6386091800310068
37,38,0.17080510418604078,0.42954791575060663,0.15924092887879226,0.13591397864252458,0.168397,0.1358171,2.737138586727683
38,39,0.07437065460143286,-0.20038376131163954,0.010631151251202087,0.16138279490145516,0.0693401,0.1705364,2.7650800050838416
39,40,0.04719988978070286,-0.280908920832602,0.02473701246269297,0.06729034265520524,0.0209266,0.06510099999999999,2.2642673447902206
40,41,0.30710669442779165,0.02819762697902941,0.30303550803720325,0.062440610615449366,0.3047439,0.2676741,2.7603691561639123
41,42,0.1910818069606887,0.4055794892705917,0.1879097243211226,0.1313978519953838,0.1886984,0.1325973,2.4380622565669174
42,43,0.14826407899414287,-0.2920541392322437,0.13466979989108455,0.06818397623546409,0.14293250000000002,0.0719398,2.2005588993959955
43,44,0.17728699261895428,-0.11003395585997361,0.1740997762969622,0.05351531293728749,0.17339620000000003,0.053407100000000006,2.419521163509632
44,45,0.11615849850032325,-0.013227221882046641,0.10976342084581739,0.10591012444286813,0.1128435,0.1057538,2.7171393397895898
45,46,0.12297999471475717,0.12851016980300559,0.11742360280191665,0.04260216800296409,0.11751789999999998,0.043437300000000005,2.522126287309885
46,47,0.1158905157052806,-0.35129377496818737,0.11222426236761376,0.09037664181586824,0.1129093,0.09080319999999999,2.8762299728687974
47,48,0.06754736499254786,0.20479690805788062,0.0638901638922565,0.11464371314298716,0.0636144,0.1152721,3.108244757051762
48,49,0.2015656714739575,-0.4292123799703616,0.19933087507214833,0.08416457987113278,0.1989318,0.08219119999999999,3.085141161920252
49,50,0.24350827935415356,0.05904727208986776,0.23906039221960243,0.04666527639573347,0.24450429999999998,0.0466952,2.645434380904112
50,51,0.12031281245628137,-0.2453902942471558,0.11516965467072887,0.17282438341542183,0.11451199999999999,0.17411400000000002,2.362597433256362
51,52,0.12103800017443361,0.10813761239859114,0.11865395463252638,0.11084967275526794,0.11882960000000001,0.1111604,3.0926811426927423
52,53,0.19321281719927283,-0.4403622230273262,0.012990596638345448,0.07918563785217451,0.2194475,0.0800986,2.61563342929323
53,54,0.1913853055058818,-0.11601309172823042,0.18825027946324882,0.2101063867213339,0.18891770000000002,0.2116146,2.7070972307152656
54,55,0.1101538930025762,0.34477534301918084,0.10622972949473347,0.12182450224359252,0.106152,0.1220326,2.756015360620675
55,56,0.21358622715903955,0.20240408427837034,0.21102397331685016,0.15067151108017396,0.21112759999999997,0.1527566,2.594571459974708
56,57,0.09914498161643943,0.10919046359708759,0.09725525359316446,0.048756530893251174,0.0972003,0.2656671,3.1497806809121855
57,58,0.0884611831196786,-0.43354792736067405,0.08279720610259476,0.07727946726042714,0.08495280000000001,0.0824145,2.696385785701735
58,59,0.0762994955906431,0.3438254593674573,0.01073149568339959,0.038462268403436625,0.0729382,0.1454478,2.7097562618019317
59,60,0.20481546063452305,-0.4005310008086853,0.20132291281130715,0.07180714075001161,0.2021089,0.07140149999999999,2.390059390674739
60,61,0.15378778442870678,-0.24317750751954498,0.1506655381718674,0.31118414268524996,0.1514429,0.3117868,2.9802979466651824
61,62,0.1522148579296873,0.6234898887518372,0.14999275311561908,0.02317104235231042,0.15036870000000002,0.0226085,3.117590769765673
62,63,0.12345502893030133,0.044663091900107275,0.12021450438774291,0.10796628436052819,0.1206107,0.10821869999999999,2.3919917318083903
63,64,0.15429318233863723,0.22088125925895452,0.14918561128392732,0.040007853001360505,0.1518215,0.0395496,2.6779730355528137
64,65,0.13811141252760667,-0.13830937786182693,0.13435834436679106,0.05476355465094389,0.1349509,0.0549721,3.421157380467931
65,66,0.1468295677684784,-0.18981387064394348,0.034242159435848775,0.05673829058226668,0.14391089999999998,0.056037000000000003,2.6425841287296343
