,Name,obs_ecc,obs_sinI,calc_ecc,calc_sinI,ast_ecc,ast_sinI,calc_sma
0,1,0.11780177409741935,-0.13605197605139097,0.018635443182933593,0.16636465720437354,0.11535,0.16773729999999998,2.7634743123704975
1,2,0.28765335399894526,-0.1548487721274479,0.28050984194817,0.5427685391198368,0.28088090000000004,0.5471763000000001,2.7668237276313765
2,3,0.2357936451885217,0.24711217022649618,0.23245152011983544,0.22863875715003965,0.2337659,0.2294539,2.665880395549295
3,4,0.1030120397604398,0.11801532612924893,0.09871459690856835,0.11155675992136872,0.0998265,0.1114643,2.3583843853068074
4,5,0.19171596111463027,-0.4285430051136316,0.01751262839618782,0.04620744662558051,0.1850965,0.07949830000000001,2.57425185839265
5,6,0.16473955186557943,0.3415597888888469,0.11037087702159755,0.24786224926229986,0.1588321,0.2487956,2.422075210123594
6,7,0.21314106992691276,0.0595521874181006,0.20961668694670466,0.10735579578744646,0.21262579999999998,0.11157939999999998,2.3830548208620086
7,8,0.15930605863894373,-0.10183050060572943,0.1385159608240283,0.10058105491264428,0.14530839999999998,0.0973579,2.1985317470123094
8,9,0.13107702835319202,-0.3975877520963609,0.12772838066300707,0.08133160492435511,0.1279022,0.0816331,2.3832519567080355
9,10,0.13762144733870235,-0.38236222750722265,0.13538994793714632,0.08881879070814194,0.1357797,0.0889534,3.1381887704075657
10,11,0.07883198928145388,-0.3662793610311885,0.07517846448639089,0.06820761773250791,0.0745741,0.0678904,2.4490293366362694
11,12,0.17889923582367478,-0.02065381980254077,0.17133677204226083,0.1627833437789271,0.1750534,0.1624221,2.3312455558587497
12,13,0.13186132345677767,-0.1527340231456998,0.1252593595345695,0.0531178279803456,0.12648030000000002,0.2765789,2.5728973768742143
13,14,0.20099699935554627,0.33999377452207763,0.19366941075009986,0.1427984132624868,0.1987106,0.1459393,2.584058661333327
14,15,0.15142559419230817,0.22750801562924142,0.14852193093468827,0.03236190733134842,0.1488681,0.22679539999999998,2.640066793752367
15,16,0.1066391207794758,0.11440143568014295,0.017061775293006842,0.043565425763395,0.1029,0.0440689,2.9181867936895145
16,17,0.14244526371212593,-0.39059835843745,0.13765478823526842,0.0848478140081587,0.13801449999999998,0.085227,2.467884569537283
17,18,0.1807178612203466,-0.13517331225250592,0.16950582281749849,0.1674875594086317,0.1780091,0.1693954,2.29274437111303
18,19,0.13746592263995835,0.22086063195620745,0.13394167560382303,0.03957794095007877,0.13489520000000002,0.0388471,2.438754451769239
19,20,0.1648965892775148,0.5421989357694872,0.16235265489521192,0.026455824279723778,0.1619235,0.024819900000000002,2.4054524365928374
20,21,0.1317852330452547,0.25505177159150944,0.1290495420107488,0.038382049962054424,0.1293648,0.0375609,2.432043848743737
21,22,0.0941864096896078,0.048223839169737596,0.08976444753247102,0.21806828386655838,0.0879463,0.21823499999999998,2.9057547286113365
22,23,0.25718779940017894,-0.11738074157573831,0.253949568053453,0.1672850107016708,0.254656,0.1675274,2.6243904649497427
23,24,0.15501506899580533,0.7061188864476508,0.15283759702296312,0.019667766171581127,0.15338039999999997,0.0189679,3.1304281777148764
24,25,0.22900482803223013,-0.2199829820999936,0.055277327239531396,0.3956903349512995,0.22672529999999996,0.39776659999999997,2.3968266290380034
25,26,0.12273057316923236,-0.10664481273491723,0.07243616795884887,0.050652399986853384,0.11983930000000001,0.052749300000000006,2.6521632786608564
