,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457270.0,-2.9448940651588,0.9433482124393728,0.7530866983635127,-1.8274305028205264,-2.9670614189717406,-0.3369496103003063
