,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457480.0,16.663646154692987,-41.89328073304878,-0.9158400215751938,0.9145497091791417,0.24317853526325925,0.059469966787274314
1,1.0,2457480.0,16.663542294610778,-41.89300736121472,-0.915837031001079,0.9145433182931763,0.24317712016251947,0.05946780930997309
2,1.0,2457480.0,16.66368679795666,-41.893346920864516,-0.9158385002542055,0.9145681850462785,0.24313950123121733,0.059469991314344946
3,1.0,2457480.0,16.663687900177543,-41.89338944520945,-0.9158429091738308,0.9145435666950971,0.2431966205926695,0.059471349402348536
4,1.0,2457480.0,16.663646832573676,-41.893287947429314,-0.9158368680221847,0.9145444743824389,0.24319228342839505,0.059471330114822515
5,1.0,2457480.0,16.663661685946863,-41.893321135830156,-0.9158423561372782,0.9145462084578201,0.2431913893636441,0.05946841520005844
6,1.0,2457480.0,16.66371847233455,-41.893452085548915,-0.9158472695537831,0.9145547702297012,0.24317328376152608,0.05947057586540014
7,1.0,2457480.0,16.66378498828245,-41.89364437549493,-0.9158506954254264,0.9145520196400183,0.2431946372479604,0.05946944298828881
8,1.0,2457480.0,16.663494408797206,-41.892903548220765,-0.9158308004438512,0.9145365300565409,0.24318498468200517,0.05946889041766939
9,1.0,2457480.0,16.66353171655561,-41.89298505500793,-0.9158351629567687,0.9145457391020796,0.2431714310016294,0.05946969337319818
10,1.0,2457480.0,16.663673795612787,-41.893357433089484,-0.915849987144461,0.9145507982589717,0.2431838804669814,0.05946907801699756
11,1.0,2457480.0,16.6636454042644,-41.893265455760165,-0.9158344303074086,0.9145557891385511,0.2431634618429593,0.05947055436186284
12,1.0,2457480.0,16.663503245239937,-41.89291729204174,-0.9158333629855491,0.9145468173128817,0.2431691373476789,0.0594701085624132
13,1.0,2457480.0,16.663516896724207,-41.89296890203039,-0.9158384428328247,0.9145412366565213,0.2431816889101887,0.05946975816135704
14,1.0,2457480.0,16.663490709033944,-41.892874861980644,-0.9158350015274015,0.9145443184443258,0.243163842673723,0.05946899054590784
15,1.0,2457480.0,16.66367656469039,-41.89336125135898,-0.9158399548108406,0.9145579999016936,0.24316601749244607,0.0594694420462332
16,1.0,2457480.0,16.66350219849524,-41.892903627253745,-0.9158249798115038,0.9145366456033723,0.24318764256379224,0.05947106498120802
17,1.0,2457480.0,16.66368709710669,-41.89338924852444,-0.9158473523758255,0.9145478701323609,0.24319002366688172,0.05947004498414751
18,1.0,2457480.0,16.663669263888327,-41.89333955473753,-0.9158422147173819,0.9145455970320588,0.24319252171119687,0.05947217068031879
19,1.0,2457480.0,16.663602311489168,-41.89317306027148,-0.9158328393104365,0.9145481872054003,0.24317457596899036,0.05947091533300555
20,1.0,2457480.0,16.66361642291022,-41.89318541647814,-0.9158341953175189,0.9145489287826354,0.243175204703834,0.0594696440859644
