,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
0,Lempo,0.22299773758353483,0.14671787898829805,0.012697547887088911,0.005292125698705349,39.4031436133342,"[0.0032516261107953907, 0.0010840105358483458, 39.40314458186096]","[0.003211466250547815, 0.001244570438820263, 39.404042296619394]","[0.0032944727959284877, 0.0011121830228206446, 39.403756245365024]","[0.0032300214287990323, 0.0012351981759428263, 39.40442540870189]","[0.0032545351870171867, 0.0010940709687427233, 39.403202688740414]","[0.0032361413109552994, 0.0012181763556507006, 39.40392235447302]","[0.0032931145437448605, 0.0011085278156708505, 39.40230532458817]","[0.0032638246780392105, 0.0012265168593717359, 39.40444462746725]","[0.003323667936816143, 0.001106035088760769, 39.40301553934908]"
