,mass_1,radius_1,x_1,y_1,z_1,vx_1,vy_1,vz_1,mass_2,radius_2,x_2,y_2,z_2,vx_2,vy_2,vz_2,mass_3,radius_3,x_3,y_3,z_3,vx_3,vy_3,vz_3,mass_4,radius_4,x_4,y_4,z_4,vx_4,vy_4,vz_4,mass_5,radius_5,x_5,y_5,z_5,vx_5,vy_5,vz_5,mass_6,radius_6,x_6,y_6,z_6,vx_6,vy_6,vz_6,mass_7,radius_7,x_7,y_7,z_7,vx_7,vy_7,vz_7,mass_8,radius_8,x_8,y_8,z_8,vx_8,vy_8,vz_8
0,1.660120825375342e-07,1.631393540950981e-08,0.00938904995210653,-0.4614785334468017,-0.03856331921997499,8.213034997712459,0.7371938636625064,-0.6934821793057918,2.447838287784771e-06,4.045378434654418e-08,-0.1621803414530183,-0.707828266619548,-0.000325346617121813,7.15107629155143,-1.6798741227187153,-0.4357212543160741,3.040432648020684e-06,4.437104331057835e-07,-0.9239198196333157,-0.3893037478348175,7.539898549080076e-06,2.3379209356172703,-5.814460376920342,8.171449138246188e-05,3.2271560375549955e-07,2.270212793877687e-08,-0.902990194386686,1.367215475664686,0.05082997146276333,-4.071680585085708,-2.3816958819322678,0.050119335044689704,0.0009547919099366768,4.778945025452157e-07,-4.014630958292104,-3.647141982060286,0.1049766629208665,1.8206061958986295,-1.9121154195634333,-0.03280284656909859,0.0002858856700231729,4.0286669668487467e-07,-5.928182794084541,6.935883171149127,0.1151575521303253,-1.6569755324444366,-1.330159050216457,0.08908741850067191,4.3662496132004074e-05,1.708513622580592e-07,18.99378018646557,-6.504867365884944,-0.2701744075684525,0.4560250972216604,1.2901016061536161,-0.0010966596263158417,5.151383772628657e-05,1.6553711549585576e-07,22.19489657851364,-20.26660860621557,-0.09417503382377888,0.7668119224821646,0.8513860529934647,-0.03522633506490293
