,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2458540.0,39.336115176549825,18.471236742093012,20.427405099636843,-0.458857157045401,0.7201430546869646,0.03656025478164571
1,1.0,2458540.0,39.33630368710697,18.471322579054963,20.427500674513226,-0.45886685812638933,0.7201445717637533,0.03655653836434271
2,1.0,2458540.0,39.336338161905736,18.471346364236613,20.42752402973074,-0.4588620628249054,0.7201449423632704,0.036558584631734975
3,1.0,2458540.0,39.33622545416144,18.4712888781784,20.427462223677196,-0.4588631170875559,0.7201428081065775,0.036557000133773
4,1.0,2458540.0,39.336110159754334,18.471232732176595,20.42740089180402,-0.4588691993218602,0.7201397580930168,0.0365538800000079
5,1.0,2458540.0,39.336026411918176,18.471198838004664,20.427352882842563,-0.45884827204123274,0.7201432193013386,0.03656456674900202
6,1.0,2458540.0,39.33604634551946,18.471204947977377,20.42736734571002,-0.45885159788157104,0.7201442574756419,0.03656294882357858
7,1.0,2458540.0,39.336058791747185,18.47120990008513,20.427372841433417,-0.458850345094617,0.7201440821653456,0.036563964478571555
8,1.0,2458540.0,39.33610105603944,18.47123538268333,20.42740057344289,-0.45885953705161536,0.7201435186998448,0.03656011613331085
9,1.0,2458540.0,39.33616849224134,18.471264407597054,20.427431494115158,-0.4588598207371904,0.7201441638902707,0.036560006013342514
10,1.0,2458540.0,39.336011782937646,18.471190940238614,20.42735316542761,-0.45885135667206695,0.7201425596668911,0.03656227257997174
11,1.0,2458540.0,39.33620197047926,18.471278926491554,20.42745151722778,-0.4588529663465428,0.7201468506712205,0.03656323384512229
12,1.0,2458540.0,39.336164300019725,18.471261693244806,20.4274318991825,-0.4588543235395135,0.7201453697545511,0.03656127901656172
13,1.0,2458540.0,39.33601174971814,18.471184073133458,20.427351464787737,-0.4588578728820331,0.720139290887193,0.036559740730378265
14,1.0,2458540.0,39.336245965699185,18.471299590970773,20.42747277806443,-0.45886449002662977,0.7201446331238702,0.036558433462739647
15,1.0,2458540.0,39.33615979916352,18.471251607072016,20.427429812054456,-0.45887166739060137,0.7201392010792851,0.03655342038574493
16,1.0,2458540.0,39.335981955927764,18.47117162413995,20.427336529207864,-0.4588587737429144,0.7201395403142519,0.03655920704554711
17,1.0,2458540.0,39.335994053826695,18.471179339151714,20.42733988460254,-0.45885719506510037,0.720139843662446,0.03656024469662479
18,1.0,2458540.0,39.336078303902205,18.471215822474978,20.427385705203452,-0.45886007596557127,0.7201425827600137,0.03655910150324448
19,1.0,2458540.0,39.336094075269614,18.47122924930207,20.427394990786354,-0.45885269650223964,0.7201435900559414,0.03656293158640467
20,1.0,2458540.0,39.33615207552159,18.471251498487522,20.427424206857438,-0.4588616760900705,0.7201426285614785,0.03655760139862852
