,mass_1,radius_1,x_1,y_1,z_1,vx_1,vy_1,vz_1,mass_2,radius_2,x_2,y_2,z_2,vx_2,vy_2,vz_2,mass_3,radius_3,x_3,y_3,z_3,vx_3,vy_3,vz_3,mass_4,radius_4,x_4,y_4,z_4,vx_4,vy_4,vz_4,mass_5,radius_5,x_5,y_5,z_5,vx_5,vy_5,vz_5,mass_6,radius_6,x_6,y_6,z_6,vx_6,vy_6,vz_6,mass_7,radius_7,x_7,y_7,z_7,vx_7,vy_7,vz_7,mass_8,radius_8,x_8,y_8,z_8,vx_8,vy_8,vz_8
0,1.660120825375342e-07,1.631393540950981e-08,0.2846251720725354,0.1588700861138038,-0.01313313522040188,-7.0154398821568,9.42468695186243,1.413725426741814,2.447838287784771e-06,4.045378434654418e-08,0.09509816295970189,-0.7209691201052528,-0.01536894405905025,7.274599436868608,0.9402689140832474,-0.40692969783361504,3.040432648020684e-06,4.437104331057835e-07,-0.8287612507119548,-0.5700458495432704,2.060590598614798e-05,3.4590783335298587,-5.200971285059972,0.0001592407073225539,3.2271560375549955e-07,2.270212793877687e-08,-1.440974384370753,-0.7102569712112025,0.02048764386185118,2.451272763012938,-4.147516446326364,-0.1470717740113239,0.0009547919099366768,4.778945025452157e-07,-2.151543622509172,4.771313031324823,0.02832864000322975,-2.5480464684995994,-1.0035953156686854,0.06118454250161097,0.0002858856700231729,4.0286669668487467e-07,-6.451175324281674,-7.506510993428653,0.3873407894177807,1.4326273898968604,-1.33434761349681,-0.03386652010699357,4.3662496132004074e-05,1.708513622580592e-07,19.54863824086533,4.340101545561841,-0.237061841420939,-0.3236806212563102,1.334254257688712,0.009176001415707166,5.151383772628657e-05,1.6553711549585576e-07,27.21239709968071,-12.56608570204639,-0.3682530068716482,0.47111820823004646,1.0464876118790014,-0.0324325089735663
