,mass_1,radius_1,x_1,y_1,z_1,vx_1,vy_1,vz_1,mass_2,radius_2,x_2,y_2,z_2,vx_2,vy_2,vz_2,mass_3,radius_3,x_3,y_3,z_3,vx_3,vy_3,vz_3,mass_4,radius_4,x_4,y_4,z_4,vx_4,vy_4,vz_4,mass_5,radius_5,x_5,y_5,z_5,vx_5,vy_5,vz_5,mass_6,radius_6,x_6,y_6,z_6,vx_6,vy_6,vz_6,mass_7,radius_7,x_7,y_7,z_7,vx_7,vy_7,vz_7,mass_8,radius_8,x_8,y_8,z_8,vx_8,vy_8,vz_8
0,1.660120825375342e-07,1.631393540950981e-08,0.1269812933273526,-0.431161734250034,-0.04688044354318146,7.797553513459794,3.4261238464841672,-0.43540882556624877,2.447838287784771e-06,4.045378434654418e-08,-0.647518523708948,-0.317634933310719,0.03301050929211027,3.2027552745254497,-6.666802905552484,-0.2762310306175405,3.040432648020684e-06,4.437104331057835e-07,0.9001251722862015,-0.4593584426970159,1.280648326864304e-05,2.753991175561009,5.573815432447452,-0.00022157759242618107,3.2271560375549955e-07,2.270212793877687e-08,0.6124573320653154,-1.269366389913045,-0.04163138941964228,4.796319845541221,2.6603953563981566,-0.06196156767336956,0.0009547919099366768,4.778945025452157e-07,-5.446827186769339,-0.09771619067725547,0.1222852443327563,0.016480702682792475,-2.628105722752288,0.010544262425567413,0.0002858856700231729,4.0286669668487467e-07,-2.526282232131659,-9.710416783725734,0.2693439986368201,1.8610512124856564,-0.5213913890065582,-0.06503474822788523,4.3662496132004074e-05,1.708513622580592e-07,18.53467762023264,7.385193941774831,-0.2125672804677435,-0.5417889615182974,1.2649814902433785,0.01172447849999885,5.151383772628657e-05,1.6553711549585576e-07,28.20594135116234,-10.07424873573347,-0.4425612581704422,0.37844131839043443,1.084085606572881,-0.03109600486057292
