,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,5_7PE_a,5_7PE_e,5_7PE_sinI,6_8PE_a,6_8PE_e,6_8PE_sinI,7_9PE_a,7_9PE_e,7_9PE_sinI,8_10PE_a,8_10PE_e,8_10PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
0,1938,2.232919896981116,0.1738097754180952,0.05788968474939583,2.232919896981116,0.019000826282316155,0.173760944650023,2.2329399445552576,0.0551193854582334,0.1720926379056118,2.2329281107999175,0.05445078930852531,0.1746210079697037,2.232909517906926,0.05297508711119253,0.17358852489914292,2.2329167151032108,0.052665198597330015,0.17293918369597153,2.2329154395359536,0.05565475819966335,0.17425919749692745,2.232921402555132,0.06000448736249566,0.17451022300626176,2.232899901799242,0.06267636212016524,0.17281157849369594,2.2329005111799756,0.0636563582310426,0.17250734444677682,2.232934713504509,0.062407635264791504,0.173170202540401,1.3352083051312013e-05,0.03895784264946469,0.0009344895045139331,2.0047574141646152e-05,0.04465553194872644,0.0008600633196806928
