,0,1,2,3,4,median,Objname
228,10,10,10,10,10,10.0,505477 (2013 UM15)
229,10,10,10,10,10,10.0,505624 (2014 GU53)
230,10,10,10,10,10,10.0,505679 (2014 WT69)
231,10,10,10,10,10,10.0,506121 (2016 BP81)
232,10,10,10,10,10,10.0,508770 (1995 WY2)
233,10,10,10,10,10,10.0,508788 (2000 CQ114)
234,10,10,10,10,10,10.0,508792 (2000 FX53)
235,10,10,10,10,10,10.0,508823 (2001 RX143)
236,10,10,10,10,10,10.0,508869 (2002 VT130)
237,10,10,10,10,10,10.0,511551 (2014 UD225)
238,10,10,10,10,10,10.0,511552 (2014 UE225)
239,10,10,10,10,10,10.0,511553 (2014 UK225)
240,10,10,10,10,10,10.0,511554 (2014 UL225)
241,10,10,10,10,10,10.0,511555 (2014 UM225)
242,10,10,10,10,10,10.0,516977 (2012 HZ84)
243,10,10,10,10,10,10.0,517717 (2015 KZ120)
244,10,10,10,10,10,10.0,523588 (2000 CN105)
245,10,10,10,10,10,10.0,523591 (2001 QD298)
246,10,10,10,10,10,10.0,523601 (2003 UY413)
247,10,10,10,10,10,10.0,523615 (2006 UO321)
248,10,10,10,10,10,10.0,523618 (2007 RT15)
249,10,10,10,10,10,10.0,523627 (2008 QB43)
250,10,10,10,10,10,10.0,523629 (2008 SP266)
251,10,10,10,10,10,10.0,523634 (2010 AH2)
252,10,10,10,10,10,10.0,523640 (2010 RO64)
253,10,10,10,10,10,10.0,523642 (2010 SS43)
254,10,10,10,10,10,10.0,523645 (2010 VK201)
255,10,10,10,10,10,10.0,523647 (2010 VV224)
256,10,10,10,10,10,10.0,523653 (2011 OA60)
257,10,10,10,10,10,10.0,523658 (2012 DW98)
258,10,10,10,10,10,10.0,523659 (2012 HG84)
259,10,10,10,10,10,10.0,523674 (2013 MA12)
260,10,10,10,10,10,10.0,523677 (2013 UF15)
261,10,10,10,10,10,10.0,523678 (2013 XB26)
262,10,10,10,10,10,10.0,523681 (2014 BV64)
263,10,10,10,10,10,10.0,523684 (2014 CQ23)
264,10,10,10,10,10,10.0,523687 (2014 DF143)
265,10,10,10,10,10,10.0,523688 (2014 DK143)
266,10,10,10,10,10,10.0,523689 (2014 DL143)
267,10,10,10,10,10,10.0,523690 (2014 DN143)
268,10,10,10,10,10,10.0,523691 (2014 DO143)
269,10,10,10,10,10,10.0,523693 (2014 FT71)
270,10,10,10,10,10,10.0,523696 (2014 GW53)
271,10,10,10,10,10,10.0,523700 (2014 GM54)
272,10,10,10,10,10,10.0,523701 (2014 HT199)
273,10,10,10,10,10,10.0,523702 (2014 HW199)
274,10,10,10,10,10,10.0,523703 (2014 HX199)
275,10,10,10,10,10,10.0,523704 (2014 HB200)
276,10,10,10,10,10,10.0,523711 (2014 JH80)
277,10,10,10,10,10,10.0,523715 (2014 KU101)
278,10,10,10,10,10,10.0,523716 (2014 KW101)
279,10,10,10,10,10,10.0,523717 (2014 KY101)
280,10,10,10,10,10,10.0,523721 (2014 LR28)
281,10,10,10,10,10,10.0,523723 (2014 MY69)
282,10,10,10,10,10,10.0,523724 (2014 MA70)
283,10,10,10,10,10,10.0,523725 (2014 MC70)
284,10,10,10,10,10,10.0,523730 (2014 OH394)
285,10,10,10,10,10,10.0,523731 (2014 OK394)
286,10,10,10,10,10,10.0,523736 (2014 QA442)
287,10,10,10,10,10,10.0,523738 (2014 SH349)
288,10,10,10,10,10,10.0,523741 (2014 TY85)
289,10,10,10,10,10,10.0,523742 (2014 TZ85)
290,10,10,10,10,10,10.0,523743 (2014 TA86)
291,10,10,10,10,10,10.0,523744 (2014 TC86)
292,10,10,10,10,10,10.0,523745 (2014 TD86)
293,10,10,10,10,10,10.0,523748 (2014 UP224)
294,10,10,10,10,10,10.0,523750 (2014 US224)
295,10,10,10,10,10,10.0,523751 (2014 UU224)
296,10,10,10,10,10,10.0,523752 (2014 VU37)
297,10,10,10,10,10,10.0,523756 (2014 WD509)
298,10,10,10,10,10,10.0,523757 (2014 WH509)
299,10,10,10,10,10,10.0,523758 (2014 WJ509)
300,10,10,10,10,10,10.0,523761 (2014 WU509)
301,10,10,10,10,10,10.0,523762 (2014 WX509)
302,10,10,10,10,10,10.0,523763 (2014 WZ509)
303,10,10,10,10,10,10.0,523766 (2014 WF510)
304,10,10,10,10,10,10.0,523772 (2014 XR40)
305,10,10,10,10,10,10.0,523773 (2014 XS40)
306,10,10,10,10,10,10.0,523776 (2014 YB50)
307,10,10,10,10,10,10.0,523780 (2015 AN281)
308,10,10,10,10,10,10.0,523789 (2015 FN345)
309,10,10,10,10,10,10.0,523793 (2015 OV79)
310,10,10,10,10,10,10.0,523899 (1997 CV29)
311,10,10,10,10,10,10.0,523983 (1999 RY214)
312,10,10,10,10,10,10.0,524179 (2001 FQ185)
313,10,10,10,10,10,10.0,524216 (2001 RU143)
314,10,10,10,10,10,10.0,524217 (2001 RZ143)
315,10,10,10,10,10,10.0,524366 (2001 XR254)
316,10,10,10,10,10,10.0,524435 (2002 CY248)
317,10,10,10,10,10,10.0,524531 (2002 XH91)
318,10,10,10,10,10,10.0,524612 (2003 QA112)
319,10,10,10,10,10,10.0,525257 (2004 VS75)
320,10,10,10,10,10,10.0,525258 (2004 VT75)
321,10,10,10,10,10,10.0,525460 (2005 EX297)
322,10,10,10,10,10,10.0,525461 (2005 EN302)
323,10,10,10,10,10,10.0,525462 (2005 EO304)
324,10,10,10,10,10,10.0,525595 (2005 JP179)
325,10,10,10,10,10,10.0,525596 (2005 JR179)
326,10,10,10,10,10,10.0,525729 (2005 RQ43)
327,10,10,10,10,10,10.0,525816 (2005 SF278)
328,10,10,10,10,10,10.0,528219 (2008 KV42)
329,10,10,10,10,10,10.0,529780 (2010 MQ116)
330,10,10,10,10,10,10.0,529938 (2010 TM182)
331,10,10,10,10,10,10.0,530055 (2010 VW224)
332,10,10,10,10,10,10.0,530231 (2011 BV163)
333,10,10,10,10,10,10.0,530839 (2011 UK411)
334,10,10,10,10,10,10.0,530941 (2011 XJ4)
335,10,10,10,10,10,10.0,531040 (2012 CS57)
336,10,10,10,10,10,10.0,531076 (2012 DA99)
337,10,10,10,10,10,10.0,531141 (2012 FK84)
338,10,10,10,10,10,10.0,531682 (2012 UB178)
339,10,10,10,10,10,10.0,531683 (2012 UC178)
340,10,10,10,10,10,10.0,531684 (2012 UE178)
341,10,10,10,10,10,10.0,531917 (2013 BN82)
342,10,10,10,10,10,10.0,532026 (2013 EC138)
343,10,10,10,10,10,10.0,532038 (2013 FB28)
344,10,10,10,10,10,10.0,532039 (2013 FR28)
345,10,10,10,10,10,10.0,532092 (2013 HU156)
346,10,10,10,10,10,10.0,532093 (2013 HV156)
347,10,10,10,10,10,10.0,532095 (2013 HY156)
348,10,10,10,10,10,10.0,533028 (2014 AL55)
349,10,10,10,10,10,10.0,533085 (2014 BW64)
350,10,10,10,10,10,10.0,533205 (2014 DD143)
351,10,10,10,10,10,10.0,533206 (2014 DE143)
352,10,10,10,10,10,10.0,533397 (2014 GZ53)
353,10,10,10,10,10,10.0,533398 (2014 GA54)
354,10,10,10,10,10,10.0,533506 (2014 HU199)
355,10,10,10,10,10,10.0,533561 (2014 JN80)
356,10,10,10,10,10,10.0,533562 (2014 JQ80)
357,10,10,10,10,10,10.0,533676 (2014 LS28)
358,10,10,10,10,10,10.0,533704 (2014 MZ69)
359,10,10,10,10,10,10.0,534074 (2014 QZ441)
360,10,10,10,10,10,10.0,534314 (2014 SJ349)
361,10,10,10,10,10,10.0,534315 (2014 SK349)
362,10,10,10,10,10,10.0,534405 (2014 TW85)
363,10,10,10,10,10,10.0,534625 (2014 UQ224)
364,10,10,10,10,10,10.0,534631 (2014 UX229)
365,10,10,10,10,10,10.0,535018 (2014 WA509)
366,10,10,10,10,10,10.0,535020 (2014 WG509)
367,10,10,10,10,10,10.0,535021 (2014 WL509)
368,10,10,10,10,10,10.0,535022 (2014 WN509)
369,10,10,10,10,10,10.0,535023 (2014 WO509)
370,10,10,10,10,10,10.0,535025 (2014 WT509)
371,10,10,10,10,10,10.0,535026 (2014 WV509)
372,10,10,10,10,10,10.0,535027 (2014 WY509)
373,10,10,10,10,10,10.0,535028 (2014 WA510)
374,10,10,10,10,10,10.0,535032 (2014 WP510)
375,10,10,10,10,10,10.0,535167 (2014 XT40)
376,10,10,10,10,10,10.0,535466 (2015 AK281)
377,10,10,10,10,10,10.0,535986 (2015 BN518)
378,10,10,10,10,10,10.0,535987 (2015 BO518)
379,10,10,10,10,10,10.0,535988 (2015 BU518)
380,10,10,10,10,10,10.0,535989 (2015 BV518)
381,10,10,10,10,10,10.0,535990 (2015 BW518)
382,10,10,10,10,10,10.0,536287 (2015 CL62)
383,10,10,10,10,10,10.0,536919 (2015 FL345)
384,10,10,10,10,10,10.0,536920 (2015 FM345)
385,10,10,10,10,10,10.0,536921 (2015 FO345)
386,10,10,10,10,10,10.0,536922 (2015 FP345)
387,10,10,10,10,10,10.0,538690 (2016 FP59)
388,10,10,10,10,10,10.0,538691 (2016 FW59)
389,10,10,10,10,10,10.0,543375 (2014 BX64)
390,10,10,10,10,10,10.0,543454 (2014 HZ199)
391,10,10,10,10,10,10.0,543733 (2014 OZ393)
392,10,10,10,10,10,10.0,543734 (2014 OL394)
393,10,10,10,10,10,10.0,544977 (2014 WZ535)
394,10,10,10,10,10,10.0,545361 (2011 GZ61)
395,10,10,10,10,10,10.0,547616 (2010 TR195)
396,10,10,10,10,10,10.0,547617 (2010 TT195)
397,10,10,10,10,10,10.0,547893 (2010 WN75)
398,10,10,10,10,10,10.0,548504 (2010 NF146)
399,10,10,10,10,10,10.0,550564 (2012 PU45)
400,10,10,10,10,10,10.0,552474 (2010 AW153)
401,10,10,10,10,10,10.0,552679 (2010 JH210)
402,10,10,10,10,10,10.0,553138 (2011 BQ170)
403,10,10,10,10,10,10.0,553893 (2012 BW154)
404,10,10,10,10,10,10.0,553898 (2012 BZ159)
405,10,10,10,10,10,10.0,554099 (2012 KU50)
406,10,10,10,10,10,10.0,554780 (2013 AQ183)
407,10,10,10,10,10,10.0,554856 (2013 CF229)
408,10,10,10,10,10,10.0,554982 (2013 JV65)
409,10,10,10,10,10,10.0,555426 (2013 XD26)
410,10,10,10,10,10,10.0,555591 (2014 AF61)
411,10,10,10,10,10,10.0,555632 (2014 BZ57)
412,10,10,10,10,10,10.0,555678 (2014 CO23)
413,10,10,10,10,10,10.0,555757 (2014 DM143)
414,10,10,10,10,10,10.0,555758 (2014 DP143)
415,10,10,10,10,10,10.0,555820 (2014 EA52)
416,10,10,10,10,10,10.0,555915 (2014 GX53)
417,10,10,10,10,10,10.0,555916 (2014 GB54)
418,10,10,10,10,10,10.0,556067 (2014 JK80)
419,10,10,10,10,10,10.0,556068 (2014 JR80)
420,10,10,10,10,10,10.0,556130 (2014 KV101)
421,10,10,10,10,10,10.0,556416 (2014 OE394)
422,10,10,10,10,10,10.0,558224 (2014 YC50)
423,10,10,10,10,10,10.0,559179 (2015 BR518)
424,10,10,10,10,10,10.0,559180 (2015 BT518)
425,10,10,10,10,10,10.0,559181 (2015 BX518)
426,10,10,10,10,10,10.0,559182 (2015 BZ518)
427,10,10,10,10,10,10.0,560039 (2015 FP36)
428,10,10,10,10,10,10.0,560552 (2015 GO50)
429,10,10,10,10,10,10.0,567065 (2019 CY4)
430,10,10,10,10,10,10.0,568573  (2004 HN79)
431,10,10,10,10,10,10.0,575713  (2011 UT410)
432,10,10,10,10,10,10.0,576212  (2012 HL85)
433,10,10,10,10,10,10.0,576257  (2012 JD68)
434,10,10,10,10,10,10.0,577627  (2013 HZ156)
435,10,10,10,10,10,10.0,578834  (2014 GF54)
436,10,10,10,10,10,10.0,578992  (2014 JL80)
437,10,10,10,10,10,10.0,578993  (2014 JP80)
438,10,10,10,10,10,10.0,578997  (2014 JR92)
439,10,10,10,10,10,10.0,579062  (2014 KF113)
440,10,10,10,10,10,10.0,579077  (2014 LP28)
441,10,10,10,10,10,10.0,579246  (2014 OX415)
442,10,10,10,10,10,10.0,(1994 ES2)
443,10,10,10,10,10,10.0,(1994 EV3)
444,10,10,10,10,10,10.0,(1995 DB2)
445,10,10,10,10,10,10.0,(1995 DC2)
446,10,10,10,10,10,10.0,(1995 HM5)
447,10,10,10,10,10,10.0,(1996 KV1)
448,10,10,10,10,10,10.0,(1996 RQ20)
449,10,10,10,10,10,10.0,(1996 RR20)
450,10,10,10,10,10,10.0,(1996 TK66)
451,10,10,10,10,10,10.0,(1996 TS66)
452,10,10,10,10,10,10.0,(1997 CT29)
453,10,10,10,10,10,10.0,(1997 GA45)
454,10,10,10,10,10,10.0,(1997 QH4)
455,10,10,10,10,10,10.0,(1998 FS144)
456,10,10,10,10,10,10.0,(1998 HH151)
457,10,10,10,10,10,10.0,(1998 HL151)
458,10,10,10,10,10,10.0,(1998 HO151)
459,10,10,10,10,10,10.0,(1998 KY61)
460,10,10,10,10,10,10.0,(1998 KS65)
461,10,10,10,10,10,10.0,(1998 WG24)
462,10,10,10,10,10,10.0,(1998 WX24)
463,10,10,10,10,10,10.0,(1998 WY24)
464,10,10,10,10,10,10.0,(1998 WW31)
465,10,10,10,10,10,10.0,(1998 WX31)
466,10,10,10,10,10,10.0,(1998 WY31)
467,10,10,10,10,10,10.0,(1999 CB119)
468,10,10,10,10,10,10.0,(1999 CC119)
469,10,10,10,10,10,10.0,(1999 CH119)
470,10,10,10,10,10,10.0,(1999 CJ119)
471,10,10,10,10,10,10.0,(1999 CL119)
472,10,10,10,10,10,10.0,(1999 CN119)
473,10,10,10,10,10,10.0,(1999 CX131)
474,10,10,10,10,10,10.0,(1999 CQ133)
475,10,10,10,10,10,10.0,(1999 CM153)
476,10,10,10,10,10,10.0,(1999 CU153)
477,10,10,10,10,10,10.0,(1999 CG154)
478,10,10,10,10,10,10.0,(1999 CH154)
479,10,10,10,10,10,10.0,(1999 CK158)
480,10,10,10,10,10,10.0,(1999 DA)
481,10,10,10,10,10,10.0,(1999 DH8)
482,10,10,10,10,10,10.0,(1999 GS46)
483,10,10,10,10,10,10.0,(1999 HS11)
484,10,10,10,10,10,10.0,(1999 HV11)
485,10,10,10,10,10,10.0,(1999 HG12)
486,10,10,10,10,10,10.0,(1999 HH12)
487,10,10,10,10,10,10.0,(1999 HJ12)
488,10,10,10,10,10,10.0,(1999 JD132)
489,10,10,10,10,10,10.0,(1999 KR18)
490,10,10,10,10,10,10.0,(1999 OZ3)
491,10,10,10,10,10,10.0,(1999 OA4)
492,10,10,10,10,10,10.0,(1999 OC4)
493,10,10,10,10,10,10.0,(1999 OD4)
494,10,10,10,10,10,10.0,(1999 OH4)
495,10,10,10,10,10,10.0,(1999 OK4)
496,10,10,10,10,10,10.0,(1999 RT214)
497,10,10,10,10,10,10.0,(1999 RW214)
498,10,10,10,10,10,10.0,(1999 RX214)
