,mass_1,radius_1,x_1,y_1,z_1,vx_1,vy_1,vz_1,mass_2,radius_2,x_2,y_2,z_2,vx_2,vy_2,vz_2,mass_3,radius_3,x_3,y_3,z_3,vx_3,vy_3,vz_3,mass_4,radius_4,x_4,y_4,z_4,vx_4,vy_4,vz_4,mass_5,radius_5,x_5,y_5,z_5,vx_5,vy_5,vz_5,mass_6,radius_6,x_6,y_6,z_6,vx_6,vy_6,vz_6,mass_7,radius_7,x_7,y_7,z_7,vx_7,vy_7,vz_7,mass_8,radius_8,x_8,y_8,z_8,vx_8,vy_8,vz_8
0,1.660120825375342e-07,1.631393540950981e-08,0.355307744544159,-0.009589375613070607,-0.0333895271858495,-1.707777023056897,10.732733005535653,1.0335636318792711,2.447838287784771e-06,4.045378434654418e-08,-0.5590816166109669,-0.4579004220092243,0.02600224378921406,4.62869245026258,-5.749990883832154,-0.3458343704595002,3.040432648020684e-06,4.437104331057835e-07,0.789473653000047,0.6021115214209389,-1.032446631316314e-05,-3.9131181217208795,4.973001248895545,-7.303287526585238e-05,3.2271560375549955e-07,2.270212793877687e-08,-1.329420044184398,-0.8737061303037039,0.01435171037700298,2.998874749692074,-3.8345267713317073,-0.15400963970100637,0.0009547919099366768,4.778945025452157e-07,-2.87476096608639,-4.549343946486099,0.08321509593783485,2.297748049577812,-1.3438243837797523,-0.04583922239807965,0.0002858856700231729,4.0286669668487467e-07,-6.791122214390692,6.151618030295368,0.1631510594577408,-1.4755433208530573,-1.5160037909591306,0.08511613239519779,4.3662496132004074e-05,1.708513622580592e-07,19.23077606031563,-5.790143012894817,-0.2705812452964196,0.40518525874797157,1.3071100347992746,-0.000383573024900104,5.151383772628657e-05,1.6553711549585576e-07,22.61209038351138,-19.79350694504968,-0.113541307231306,0.749337611607347,0.8679502131556093,-0.03515618578374568
