,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1,2457260.0,2.5620490239176146,1.7020650304780105,-0.6350502585490378,-1.4755831948297857,3.1635878406724873,-0.7686866889406935
