,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2456830.0,-23.221442806949337,36.546001695923714,0.7922290845252573,-0.7985936962202005,-0.5372357949631551,0.023103408969610204
1,1.0,2456830.0,-23.22318671131135,36.54927286314805,0.7923426429590564,-0.7986179502689215,-0.5374140761517875,0.02310029720739241
2,1.0,2456830.0,-23.221776974384934,36.5467507278797,0.7921958351325784,-0.7985644471313775,-0.5373449851941975,0.0231046089726482
3,1.0,2456830.0,-23.218944681149708,36.541933337925386,0.7920387309804316,-0.7985284237875724,-0.5371374879626035,0.02310685958695795
4,1.0,2456830.0,-23.216938487282064,36.539313658275134,0.7920751353824103,-0.7984540471404202,-0.5370882511730667,0.02310695334140527
5,1.0,2456830.0,-23.22375531968776,36.54997904319336,0.7922447480324383,-0.7986595463245023,-0.5373617444379574,0.02310527601970958
6,1.0,2456830.0,-23.217530474105164,36.54016369544769,0.7921019130428592,-0.7984673891122727,-0.5371293034217938,0.023099178868825457
7,1.0,2456830.0,-23.220198476326228,36.54407332291354,0.7921231100451567,-0.7985522742771364,-0.5371943557841948,0.02310484243694599
8,1.0,2456830.0,-23.221461001271113,36.5459962551243,0.7922076419457601,-0.7986047647395511,-0.537185585912779,0.02309945493687939
9,1.0,2456830.0,-23.224935667302024,36.5521307237797,0.7922545653418903,-0.7986821675558126,-0.5374718009353809,0.023118333627732305
10,1.0,2456830.0,-23.222534643071626,36.54777103850906,0.792274695146594,-0.7986338392505766,-0.5372662377506758,0.023091571466457652
11,1.0,2456830.0,-23.22432615434373,36.55107089836199,0.7923715005172034,-0.7987255414019546,-0.5372986468319066,0.023114301983149663
12,1.0,2456830.0,-23.21950308465957,36.54289561735949,0.7921496320210089,-0.7985421256691729,-0.5371577847077965,0.02310120164150343
13,1.0,2456830.0,-23.218512316398368,36.54179673035602,0.7920852468645774,-0.7984913629262526,-0.5371876229824444,0.02310133638971548
14,1.0,2456830.0,-23.221782644406613,36.54659573672974,0.7922061157007672,-0.7985842296871456,-0.537288451455767,0.023101457167498986
15,1.0,2456830.0,-23.221197004947,36.54534258438511,0.7922769098863126,-0.798629788265149,-0.5371018583039256,0.02310322439978784
16,1.0,2456830.0,-23.21681225628905,36.5389908165833,0.7919705516102649,-0.7984670328138662,-0.5370431810058112,0.02309556501998927
17,1.0,2456830.0,-23.223585643810186,36.54973007390249,0.7924239765197143,-0.7986647659038448,-0.5373473031797604,0.023099122497446493
18,1.0,2456830.0,-23.222088484527756,36.54727452700349,0.7921836532048341,-0.7985784117273925,-0.5373128742211744,0.023095696237858978
19,1.0,2456830.0,-23.22061510992473,36.54451541514362,0.7922379786018602,-0.7985564774050518,-0.5371908374337565,0.02309614246923984
20,1.0,2456830.0,-23.22219999509287,36.54708937146607,0.7922855215085957,-0.7986273853032885,-0.5372534861775243,0.023115982014268618
