,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457200.0,-39.79915407587295,15.286022171473295,1.400443046672997,-0.39168077306960036,-0.897568364301399,0.04131446077499085
1,1.0,2457200.0,-39.79916644160477,15.286028301052673,1.4004427999852933,-0.3916621685127326,-0.8975767659298548,0.04131432894267535
2,1.0,2457200.0,-39.79913589122116,15.286019273049302,1.4004469634543308,-0.39165843517385807,-0.8975771109208541,0.04131183479829055
3,1.0,2457200.0,-39.79864104245871,15.285823373169801,1.400425225367802,-0.3916777324015429,-0.897555102090948,0.04131395212776005
4,1.0,2457200.0,-39.79899615411503,15.285963643224857,1.4004364874751036,-0.3916638256913669,-0.8975715629149198,0.04131426711640877
5,1.0,2457200.0,-39.79891457066968,15.285934788032758,1.400432502658707,-0.3916520929800715,-0.897572393496467,0.04131354158162673
6,1.0,2457200.0,-39.79900297580676,15.28597038837358,1.4004392826954262,-0.39168047711492515,-0.8975656263212216,0.04131532054881603
7,1.0,2457200.0,-39.79895107163079,15.285945756819915,1.4004335665311114,-0.3916778886823898,-0.8975618719275988,0.04131193635
8,1.0,2457200.0,-39.799309378220954,15.286084575664157,1.400447566344904,-0.3916885120222059,-0.8975674916911608,0.04131144214526899
9,1.0,2457200.0,-39.79921753905173,15.286047260486464,1.4004467999194956,-0.3916622112763404,-0.8975751080661455,0.04131400736835099
10,1.0,2457200.0,-39.79924033592134,15.28605456991032,1.400445960575199,-0.391690901408432,-0.8975645832048503,0.04131252339399183
11,1.0,2457200.0,-39.79899305114334,15.285959303489562,1.4004449441857163,-0.39166864019360137,-0.8975690376869494,0.041312267141006505
12,1.0,2457200.0,-39.79885792003956,15.285906481318753,1.4004292735348938,-0.3916609022231566,-0.8975693285050703,0.041314465113571584
13,1.0,2457200.0,-39.799201656850556,15.286045744446216,1.400448052539315,-0.3916385287128419,-0.8975881566232834,0.04131290052674707
14,1.0,2457200.0,-39.79937462042502,15.286106802575253,1.400446259169925,-0.3916671634318676,-0.8975787956592105,0.04131489690924719
15,1.0,2457200.0,-39.799035116659724,15.28597746987314,1.4004433940438417,-0.3916767090824701,-0.8975668112021398,0.04131650494099697
16,1.0,2457200.0,-39.79936448262795,15.286101466090736,1.4004457238556207,-0.39166615532843024,-0.8975802880091077,0.04131260968875689
17,1.0,2457200.0,-39.7995026875279,15.286153938707226,1.4004529946135398,-0.39168988629442375,-0.8975731517793321,0.04131467342429438
18,1.0,2457200.0,-39.79933802696786,15.28609571098506,1.4004541080441903,-0.39169729828247324,-0.8975666904980145,0.041315161284756624
19,1.0,2457200.0,-39.79872913531223,15.285862371308758,1.400428813441916,-0.39168337815057797,-0.8975541778882353,0.04131484639035154
20,1.0,2457200.0,-39.7992234925808,15.28605384029043,1.4004488177312504,-0.3916835979415997,-0.897570952828758,0.04131390026320923
