,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2457340.0,-26.74911804416741,-24.3380925294571,1.3211037873199971,0.6337573054220663,-0.8817723243171712,-0.10547589495751435
1,1.0,2457340.0,-26.74917924887342,-24.33814873533119,1.3211080521674545,0.633758146712199,-0.8817734019661222,-0.10547671056144008
2,1.0,2457340.0,-26.748904036202948,-24.33789456861687,1.3210914500851534,0.6337539305263321,-0.8817618331733065,-0.10547540167235746
3,1.0,2457340.0,-26.749204502794676,-24.338166803845205,1.3211119203284678,0.633766260230616,-0.8817683121421761,-0.10547570506222385
4,1.0,2457340.0,-26.749181321603256,-24.338148332181625,1.3211056755339547,0.6337604225786628,-0.881773754040924,-0.10547686100330193
5,1.0,2457340.0,-26.74896328453041,-24.337955392649537,1.3210999292356878,0.633743143957277,-0.8817766635512009,-0.10547562215110827
6,1.0,2457340.0,-26.748948144781934,-24.337935184982065,1.3210968405281451,0.6337537323608776,-0.8817651877572338,-0.10547471854091348
7,1.0,2457340.0,-26.74922467209384,-24.338197413584357,1.3211085662727904,0.6337584939862785,-0.8817762174982818,-0.10547667947202541
8,1.0,2457340.0,-26.749262133294945,-24.33822516028666,1.3211137254209608,0.6337623103891789,-0.8817784010956241,-0.10547631467352751
9,1.0,2457340.0,-26.749010035928826,-24.337994442851098,1.321095452017051,0.6337538945118357,-0.8817684233611902,-0.10547517187225659
10,1.0,2457340.0,-26.749281181378734,-24.338245994025126,1.3211118007479956,0.633761455749543,-0.8817770268095144,-0.10547664132267438
11,1.0,2457340.0,-26.7492009896159,-24.33816831003979,1.3211032823197917,0.6337543333297051,-0.881780991436108,-0.10547706410435058
12,1.0,2457340.0,-26.749105583656476,-24.338081124036556,1.3211050983396269,0.6337549068097551,-0.8817742494599459,-0.10547662911092587
13,1.0,2457340.0,-26.749013876688863,-24.337998954382698,1.3210965037706868,0.633755247615711,-0.8817685590010828,-0.10547749581976419
14,1.0,2457340.0,-26.749272051102846,-24.338234455612486,1.3211156973758078,0.6337591684522785,-0.88177859406173,-0.10547739416561266
15,1.0,2457340.0,-26.749114200809522,-24.33808538558347,1.3211073635797936,0.6337554775885194,-0.8817715541617318,-0.105475572576986
16,1.0,2457340.0,-26.74899774047223,-24.337981141958213,1.3211057426486905,0.6337528725903807,-0.8817696192855888,-0.10547585411441712
17,1.0,2457340.0,-26.748968137372444,-24.337954479468365,1.3210985839761828,0.6337532281309888,-0.8817681634661192,-0.10547426741311952
18,1.0,2457340.0,-26.749302756683722,-24.338269237922166,1.3211118821716368,0.6337615160456349,-0.8817807491385868,-0.1054772355731179
19,1.0,2457340.0,-26.749299662873796,-24.33826057396042,1.3211113450780487,0.6337588400923172,-0.8817823490814238,-0.10547560624101876
20,1.0,2457340.0,-26.74897189353689,-24.33795539969093,1.3210994698881509,0.6337620648263619,-0.8817590044872222,-0.10547567151101443
