,mass_1,radius_1,x_1,y_1,z_1,vx_1,vy_1,vz_1,mass_2,radius_2,x_2,y_2,z_2,vx_2,vy_2,vz_2,mass_3,radius_3,x_3,y_3,z_3,vx_3,vy_3,vz_3,mass_4,radius_4,x_4,y_4,z_4,vx_4,vy_4,vz_4,mass_5,radius_5,x_5,y_5,z_5,vx_5,vy_5,vz_5,mass_6,radius_6,x_6,y_6,z_6,vx_6,vy_6,vz_6,mass_7,radius_7,x_7,y_7,z_7,vx_7,vy_7,vz_7,mass_8,radius_8,x_8,y_8,z_8,vx_8,vy_8,vz_8
0,1.660120825375342e-07,1.631393540950981e-08,-0.3554867064523027,0.08865021588646183,0.03985989749119333,-4.6155230816148105,-9.530254084208808,-0.3551963938561107,2.447838287784771e-06,4.045378434654418e-08,0.6316807303071895,-0.3594730857543282,-0.04138187497852343,3.6101242958369393,6.389983028154563,-0.12079358828099876,3.040432648020684e-06,4.437104331057835e-07,-0.9552519233162708,0.2668726651877538,-7.199281123848871e-06,-1.7930291323520757,-6.075499249573333,0.00018719628684126958,3.2271560375549955e-07,2.270212793877687e-08,1.391975267144265,0.02661215474307708,-0.03361899658884183,0.09840719230807082,5.54626842793508,0.11378885856361694,0.0009547919099366768,4.778945025452157e-07,0.9571896936481238,4.993000048710616,-0.04215607829674164,-2.742749168223052,0.6505346102179792,0.05867323741403453,0.0002858856700231729,4.0286669668487467e-07,-7.897224061888637,-5.802230454314558,0.4153062330753853,1.0938431728258065,-1.6465424410554228,-0.014933928917072513,4.3662496132004074e-05,1.708513622580592e-07,19.85491889790595,2.807419256314576,-0.2467513449832978,-0.21374782398074996,1.3557356086154153,0.007825853090823552,5.151383772628657e-05,1.6553711549585576e-07,26.65038884293336,-13.74648370382343,-0.330980303274282,0.5157984712685543,1.0260062185324061,-0.03301311142911712
