,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,5_7PE_a,5_7PE_e,5_7PE_sinI,6_8PE_a,6_8PE_e,6_8PE_sinI,7_9PE_a,7_9PE_e,7_9PE_sinI,8_10PE_a,8_10PE_e,8_10PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
0,1939,3.122222450536207,0.15121392617971988,0.03177929313048984,3.122222450536207,0.03169052119978621,0.15087544183096227,3.122199516332092,0.03175614351537012,0.1511113867735374,3.122213552277668,0.031795020818448004,0.15126646183744527,3.1222214985764283,0.03173927651487844,0.15121570879567728,3.122218590093085,0.03180804489485817,0.15122452918699322,3.1222332677289515,0.03170461021317545,0.1512063044222983,3.1221527473743147,0.03169238672578351,0.1511934617518399,3.12225218807311,0.03168203068986182,0.1512495007625637,3.1222523967457274,0.03171057537663141,0.15127227567480991,3.1222104474411707,0.03162500763929958,0.15123629684463374,2.8909205117489007e-05,6.358163966031233e-05,0.0003471199760665398,2.9946209520570477e-05,0.00011752369507195964,0.00039683384384764375
