,flag,epoch,sbx,sby,sbz,sbvx,sbvy,sbvz
0,1.0,2451326.5,40.97689117754018,-10.35258882751107,-0.8170472081598446,0.24174640631106323,0.7975075750068051,-0.47940630448505456
